"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr1",1254808,6530713,"unknown_circ_015280",1,"+",1,1,1,1,52,30,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","1__1254809__6530713",1
"chr12",1192329,1192746,"unknown_circ_013187",1,"+",2,2,2,2,68,108,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__1192330__1192746",1
"chr7",22999874,23004150,"unknown_circ_015732",1,"-",1,1,1,1,42,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__22999875__23004150",1
"chr15",44620882,44673174,"unknown_circ_012785",1,"+",1,1,1,1,24,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__44620883__44673174",1
"chr1",93409067,201508053,"unknown_circ_018604",1,"-",1,1,1,1,6,2,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","1__93409068__201508053",1
"chr9",88655653,88667506,"unknown_circ_021366",1,"-",0.5,1,1,0.5,18,84,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","9__88655654__88667506",1
"chr4",3184080,3190820,"unknown_circ_001507",1,"+",1,1,1,1,4,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__3184081__3190820",1
"chr5",170667931,170669824,"unknown_circ_015361",1,"+",1,1,1,1,130,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__170667932__170669824",1
"chr20",47691321,47711500,"unknown_circ_001914",1,"+",1,1,1,1,58,56,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","20__47691322__47711500",1
"chr1",76205664,76216231,"unknown_circ_010787",2,"+",2,2,1,2,116,24,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__76205665__76216231",2
"chr1",78193979,210380974,"unknown_circ_022063",1,"-",1,1,1,1,128,4,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__78193980__210380974",1
"chr10",121700237,121700304,"unknown_circ_011331",1,"+",2,2,2,2,28,158,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","10__121700238__121700304",1
"chr14",89878277,89878834,"unknown_circ_000344",4,"-",4,4,3,4,72,66,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","14__89878278__89878834",4
"chr4",79780737,79786874,"unknown_circ_022783",1,"+",1,1,1,1,24,112,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__79780738__79786874",1
"chr17",41570029,41576327,"unknown_circ_022057",1,"+",1,1,1,1,58,74,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__41570030__41576327",1
"chr10",70760179,70770771,"unknown_circ_020778",1,"+",1,1,1,1,36,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__70760180__70770771",1
"chr22",41670603,41677086,"unknown_circ_000375",3,"-",4,4,4,4,122,84,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","22__41670604__41677086",3
"chr7",90355880,90356126,"unknown_circ_002750",4,"+",4,4,3,4,116,112,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","7__90355881__90356126",4
"chr8",24771816,24771957,"unknown_circ_008215",2,"+",2,2,2,2,56,114,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","8__24771817__24771957",2
"chr3",108324181,108381104,"unknown_circ_003984",1,"+",1,1,1,1,84,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__108324182__108381104",1
"chr8",73939174,73967838,"unknown_circ_022134",1,"+",1,1,1,1,12,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__73939175__73967838",1
"chr11",103182606,103339433,"unknown_circ_015558",1,"+",1,1,1,1,72,60,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","11__103182607__103339433",1
"chr3",196817782,196846401,"unknown_circ_006884",7,"-",8,8,7,8,116,106,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","3__196817783__196846401",7
"chr4",52740436,52765544,"unknown_circ_002271",1,"+",1,1,1,1,76,56,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__52740437__52765544",1
"chr17",49340634,49346265,"unknown_circ_002929",9,"+",10,10,9,10,46,68,"unknown",10,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","17__49340635__49346265",9
"chr2",239090705,239092754,"unknown_circ_002749",1,"-",1,1,1,1,108,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__239090706__239092754",1
"chr2",183722222,206981792,"unknown_circ_013331",1,"-",1,1,1,1,2,92,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","2__183722223__206981792",1
"chr4",178274461,178281831,"unknown_circ_004918",12,"+",15,15,13,15,86,114,"unknown",15,0,0,1,"GTAG","N/A","","N/A","0","4__178274462__178281831",12
"chr17",35797838,35825645,"unknown_circ_007403",1,"+",2,2,2,2,122,20,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","17__35797839__35825645",1
"chr6",27861398,27861449,"unknown_circ_011156",1,"-",2,2,2,2,12,24,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","6__27861399__27861449",1
"chr19",14549742,41268580,"unknown_circ_017276",1,"+",1,1,1,1,18,18,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","19__14549743__41268580",1
"chr4",1919867,1920350,"unknown_circ_008613",2,"+",3,3,3,3,76,76,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","4__1919868__1920350",2
"chr11",71693806,71701763,"unknown_circ_014124",2,"+",2,2,2,2,114,20,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__71693807__71701763",2
"chr13",41202652,41207385,"unknown_circ_019145",1,"-",1,1,1,1,10,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__41202653__41207385",1
"chr1",1207094,1207228,"unknown_circ_015626",1,"-",1,1,1,1,48,16,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__1207095__1207228",1
"chr15",91422720,91422945,"unknown_circ_013204",1,"-",1,2,2,1,22,60,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","15__91422721__91422945",1
"chr11",62529635,62529690,"unknown_circ_014748",1,"-",2,2,2,2,66,106,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","11__62529636__62529690",1
"chr4",7008358,7012508,"unknown_circ_004989",1,"+",1,1,1,1,2,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__7008359__7012508",1
"chr2",229890287,229890824,"unknown_circ_017620",1,"-",1,1,1,1,36,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__229890288__229890824",1
"chr4",39843567,39847500,"unknown_circ_016385",1,"-",1,1,1,1,104,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__39843568__39847500",1
"chr12",57691872,57746604,"unknown_circ_009703",1,"-",2,2,2,2,114,60,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__57691873__57746604",1
"chr11",8457040,8498830,"unknown_circ_004804",1,"-",1,1,1,1,70,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__8457041__8498830",1
"chr3",149563797,149589941,"unknown_circ_003431",7,"+",8,8,8,8,52,52,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","3__149563798__149589941",7
"chr1",150900179,150902594,"unknown_circ_014345",1,"+",1,1,1,1,118,14,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__150900180__150902594",1
"chr10",74310936,74326552,"unknown_circ_018521",1,"-",1,1,1,1,58,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__74310937__74326552",1
"chr1",231079551,231081200,"unknown_circ_022215",1,"-",1,1,1,1,88,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__231079552__231081200",1
"chr3",72004993,78474416,"unknown_circ_019324",1,"+",1,1,1,1,2,2,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","3__72004994__78474416",1
"chr4",2626988,2661397,"unknown_circ_016182",1,"+",1,1,1,1,4,128,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__2626989__2661397",1
"chr14",91142866,91146879,"unknown_circ_016694",1,"-",1,1,1,1,28,98,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__91142867__91146879",1
"chr4",73981537,73991029,"unknown_circ_005032",3,"-",3,3,3,3,114,114,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","4__73981538__73991029",3
"chr5",158863454,158871731,"unknown_circ_004398",1,"+",1.5,2,2,1.5,58,68,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","5__158863455__158871731",1
"chr10",13705452,13708325,"unknown_circ_018909",1,"-",1,1,1,1,76,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__13705453__13708325",1
"chr2",71631052,71632747,"unknown_circ_008203",1,"-",1,1,1,1,116,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__71631053__71632747",1
"chr16",31503329,31503542,"unknown_circ_001084",1,"-",1,1,1,1,106,22,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__31503330__31503542",1
"chr4",170498078,170502053,"unknown_circ_007519",1,"-",2,2,2,2,52,60,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","4__170498079__170502053",1
"chr19",34922765,34955036,"unknown_circ_004188",2,"+",2,2,2,2,34,48,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","19__34922766__34955036",2
"chr11",66287087,66291353,"unknown_circ_010810",1,"+",2,2,2,2,44,136,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__66287088__66291353",1
"chr9",124736287,124752049,"unknown_circ_002050",2,"-",2,2,2,2,104,44,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__124736288__124752049",2
"chr9",593608,594080,"unknown_circ_002871",3,"+",3,3,1,3,28,104,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","9__593609__594080",3
"chr2",20508247,34770889,"unknown_circ_011650",2,"+",2,2,2,2,132,32,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","2__20508248__34770889",2
"chr2",10408254,26006289,"unknown_circ_020506",1,"+",0.5,1,1,0.5,2,2,"unknown",0.5,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS,SUPPORT_CLOSURE,WARN_UNRESOLVED_EXTRA_BACKSPLICE","1,1,1","2__10408255__26006289",1
"chr8",8996031,139154300,"unknown_circ_019184",1,"-",1,1,1,1,4,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","8__8996032__139154300",1
"chr5",50643776,137499797,"unknown_circ_007691",1,"+",0.5,1,1,0.5,30,10,"unknown",0.5,1,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","5__50643777__137499797",1
"chr19",57955295,57955405,"unknown_circ_016387",1,"-",1,1,1,1,54,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__57955296__57955405",1
"chr3",45715903,45715938,"unknown_circ_022018",1,"+",1,1,1,1,10,166,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","3__45715904__45715938",1
"chr7",1539519,63361489,"unknown_circ_007729",1,"-",1,1,1,1,146,30,"unknown",1,0,2,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","N/A","0","7__1539520__63361489",1
"chr8",118983204,118983256,"unknown_circ_014102",1,"-",1,1,1,1,142,30,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","8__118983205__118983256",1
"chr10",75579289,75583842,"unknown_circ_015550",1,"-",0.5,1,1,0.5,10,54,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","10__75579290__75583842",1
"chr19",34922765,34957919,"unknown_circ_011116",5,"+",5,5,4,5,86,16,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","19__34922766__34957919",5
"chr3",50131152,50142575,"unknown_circ_021956",1,"+",1,1,1,1,48,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__50131153__50142575",1
"chr22",24313474,24313882,"unknown_circ_001193",1,"+",1,1,1,1,42,134,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__24313475__24313882",1
"chr12",19436213,19506936,"unknown_circ_020453",1,"+",1,1,1,1,8,122,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__19436214__19506936",1
"chr17",8282661,8282833,"unknown_circ_010188",1,"+",1,1,1,1,14,22,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","17__8282662__8282833",1
"chr5",77385216,77437143,"unknown_circ_021730",1,"-",1,1,1,1,22,108,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__77385217__77437143",1
"chr1",41578954,41582682,"unknown_circ_022372",1,"-",1,1,1,1,128,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__41578955__41582682",1
"chr9",125909133,125946577,"unknown_circ_013257",1,"-",2,2,2,2,28,74,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__125909134__125946577",1
"chr1",220157547,221319861,"unknown_circ_014584",2,"-",1,2,2,1,70,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_SPLICE_JUNCTION","2","1__220157548__221319861",2
"chr14",102797958,102805560,"unknown_circ_007203",1,"+",1,1,1,1,128,8,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__102797959__102805560",1
"chr16",68308593,68309152,"unknown_circ_003469",4,"+",5,5,4,5,122,90,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","16__68308594__68309152",4
"chr2",39033700,39095344,"unknown_circ_005156",1,"-",0.5,1,1,0.5,54,10,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__39033701__39095344",1
"chr2",242514535,242523001,"unknown_circ_015852",1,"-",1,1,1,1,64,52,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__242514536__242523001",1
"chr16",30740286,30745936,"unknown_circ_019246",1,"+",1,1,1,1,112,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__30740287__30745936",1
"chr1",3698075,3700675,"unknown_circ_010693",2,"-",2,2,1,2,12,118,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__3698076__3700675",2
"chr1",59002180,59004978,"unknown_circ_017640",1,"-",1,1,1,1,40,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__59002181__59004978",1
"chr11",2227189,118987551,"unknown_circ_003478",1,"-",1,1,1,1,2,14,"unknown",1,1,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","11__2227190__118987551",1
"chr6",170697374,170713689,"unknown_circ_002456",3,"+",2.5,3,2,2.5,34,72,"unknown",2.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","6__170697375__170713689",3
"chr15",64448503,64448577,"unknown_circ_005936",1,"+",1,1,1,1,32,142,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","15__64448504__64448577",1
"chr4",185631225,185638350,"unknown_circ_017729",1,"-",1,1,1,1,38,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__185631226__185638350",1
"chr17",29180721,29180764,"unknown_circ_015176",2,"-",2,2,1,2,30,128,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","17__29180722__29180764",2
"chr19",5032876,5041262,"unknown_circ_016399",1,"+",1,1,1,1,116,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__5032877__5041262",1
"chr4",185580493,185583057,"unknown_circ_002603",1,"+",2,2,2,2,94,42,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","4__185580494__185583057",1
"chr2",103373871,103414459,"unknown_circ_007556",1,"+",1,1,1,1,42,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__103373872__103414459",1
"chr14",52977957,53011089,"unknown_circ_006221",1,"-",1,1,1,1,12,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__52977958__53011089",1
"chr3",121416774,121416807,"unknown_circ_011130",1,"-",1,1,1,1,12,66,"unknown",1,2,2,1,"GTAG","N/A","SHORT,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","3__121416775__121416807",1
"chr6",25600749,25600848,"unknown_circ_013280",1,"+",1,1,1,1,50,76,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","6__25600750__25600848",1
"chrX",9654274,9654466,"unknown_circ_010976",1,"+",1,1,1,1,20,96,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","X__9654275__9654466",1
"chr1",93029198,93170301,"unknown_circ_016205",1,"-",1,1,1,1,116,20,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__93029199__93170301",1
"chr16",4310455,4313756,"unknown_circ_009268",1,"-",2,2,2,2,122,72,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__4310456__4313756",1
"chr8",28573101,28575724,"unknown_circ_008552",1,"+",2,2,2,2,38,46,"unknown",2,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","8__28573102__28575724",1
"chr2",37143220,37187614,"unknown_circ_003965",1,"-",1,1,1,1,22,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__37143221__37187614",1
"chr4",120460114,120517767,"unknown_circ_021822",1,"-",1,1,1,1,14,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__120460115__120517767",1
"chr2",9048750,9098771,"unknown_circ_004686",5,"-",5,5,5,5,122,110,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","2__9048751__9098771",5
"chr1",231954074,231954263,"unknown_circ_016893",1,"+",1,1,1,1,104,18,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__231954075__231954263",1
"chr6",155095122,155154543,"unknown_circ_001531",6,"+",10,10,3,10,70,132,"unknown",10,0,0,1,"GTAG","N/A","","N/A","0","6__155095123__155154543",6
"chr1",38033273,38033342,"unknown_circ_009440",1,"-",2,2,2,2,116,106,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","1__38033274__38033342",1
"chr17",18768781,18793190,"unknown_circ_015132",1,"+",1,1,1,1,82,52,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__18768782__18793190",1
"chr17",37607939,37608063,"unknown_circ_015229",1,"+",1,1,1,1,12,24,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","17__37607940__37608063",1
"chr1",37959061,37959679,"unknown_circ_016070",1,"-",1,1,1,1,22,12,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__37959062__37959679",1
"chr8",135577229,135602598,"unknown_circ_017349",1,"-",1,1,1,1,16,120,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__135577230__135602598",1
"chr3",49137393,49137731,"unknown_circ_009448",1,"-",2,2,2,2,130,42,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__49137394__49137731",1
"chr12",116549232,116675510,"unknown_circ_004558",1,"-",1,1,1,1,2,134,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","12__116549233__116675510",1
"chr1",236175220,236180573,"unknown_circ_011904",1,"-",1,1,1,1,120,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__236175221__236180573",1
"chr17",37866580,37866726,"unknown_circ_022955",1,"-",1,1,1,1,4,118,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","17__37866581__37866726",1
"chr3",169816684,169820093,"unknown_circ_021979",1,"-",1,1,1,1,4,122,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__169816685__169820093",1
"chr1",223991875,223994649,"unknown_circ_008221",1,"-",2,2,2,2,58,90,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__223991876__223994649",1
"chr14",51210133,51211083,"unknown_circ_022053",1,"-",1,1,1,1,82,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__51210134__51211083",1
"chr8",38133813,38146080,"unknown_circ_000975",1,"-",2,2,2,2,58,48,"unknown",2,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","8__38133814__38146080",1
"chr19",18266882,18271328,"unknown_circ_008979",1,"-",1,1,1,1,98,30,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","19__18266883__18271328",1
"chr3",45554626,45565600,"unknown_circ_011095",1,"+",2,2,2,2,76,114,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__45554627__45565600",1
"chr6",16486202,16754322,"unknown_circ_017480",1,"-",1,1,1,1,106,24,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","6__16486203__16754322",1
"chr16",87788799,87795646,"unknown_circ_000976",1,"-",1,1,1,1,42,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__87788800__87795646",1
"chr1",205687478,205687534,"unknown_circ_013383",1,"+",1,1,1,1,112,64,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","1__205687479__205687534",1
"chr4",39293280,39293397,"unknown_circ_021010",1,"+",1,1,1,1,112,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__39293281__39293397",1
"chr15",93499158,93528903,"unknown_circ_010272",2,"+",2,2,1,2,10,128,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","15__93499159__93528903",2
"chr2",242435812,242440211,"unknown_circ_012729",1,"-",0.5,1,1,0.5,10,82,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__242435813__242440211",1
"chr20",44697140,44708092,"unknown_circ_007523",1,"-",1,1,1,1,66,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__44697141__44708092",1
"chr4",109733859,109822328,"unknown_circ_016736",1,"-",0.5,1,1,0.5,24,78,"unknown",0.5,0,0,1,"GTAG","N/A","","N/A","0","4__109733860__109822328",1
"chr8",61496766,61504528,"unknown_circ_013725",2,"+",2,2,2,2,40,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","8__61496767__61504528",2
"chr1",171526480,171526681,"unknown_circ_004406",1,"+",1,1,1,1,24,124,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__171526481__171526681",1
"chr6",89479492,89511351,"unknown_circ_003634",1,"-",1,1,1,1,74,54,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__89479493__89511351",1
"chr12",98938007,98941449,"unknown_circ_010046",2,"+",2,2,2,2,12,84,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__98938008__98941449",2
"chr16",2817974,2818008,"unknown_circ_012767",1,"-",2,2,2,2,46,138,"unknown",2,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","16__2817975__2818008",1
"chr11",61643600,61643631,"unknown_circ_008470",1,"+",2,2,2,2,138,62,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","11__61643601__61643631",1
"chr4",75065510,75067087,"unknown_circ_014810",1,"+",1,1,1,1,44,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__75065511__75067087",1
"chr2",89085986,89104922,"unknown_circ_016842",1,"+",0.5,1,1,0.5,12,14,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__89085987__89104922",1
"chr1",31447497,31468067,"unknown_circ_010996",2,"-",2,2,2,2,118,42,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__31447498__31468067",2
"chr17",4623857,4623955,"unknown_circ_015010",1,"-",1,1,1,1,16,114,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","17__4623858__4623955",1
"chr7",23015828,23023664,"unknown_circ_007263",1,"-",2,2,2,2,40,86,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__23015829__23023664",1
"chr5",771819,771886,"unknown_circ_011373",1,"-",1,1,1,1,12,12,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","5__771820__771886",1
"chr2",72562075,72606999,"unknown_circ_017428",1,"-",1,1,1,1,66,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__72562076__72606999",1
"chr19",18260018,18260049,"unknown_circ_020154",1,"-",0.5,1,1,0.5,10,54,"unknown",0.5,2,2,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_OUTSIDE_SPLICE_JUNCTION","1","19__18260019__18260049",1
"chr1",44175544,44175617,"unknown_circ_017173",1,"-",1,1,1,1,54,26,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","1__44175545__44175617",1
"chr11",27393161,27414065,"unknown_circ_011628",1,"-",1,1,1,1,48,78,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__27393162__27414065",1
"chr11",62502853,62505962,"unknown_circ_011891",1,"+",2,2,2,2,10,130,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__62502854__62505962",1
"chr15",72283443,72302791,"unknown_circ_018310",1,"-",1,1,1,1,54,74,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__72283444__72302791",1
"chr13",114806475,114839312,"unknown_circ_018752",1,"-",1,1,1,1,70,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__114806476__114839312",1
"chr16",16200594,16205439,"unknown_circ_005053",1,"+",2,2,2,2,132,58,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","16__16200595__16205439",1
"chrX",152001202,153678913,"unknown_circ_022987",1,"-",1,1,1,1,30,138,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","X__152001203__153678913",1
"chr9",134330462,134334743,"unknown_circ_017838",1,"+",1,1,1,1,124,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__134330463__134334743",1
"chr6",135360710,135371785,"unknown_circ_000983",1,"-",2,2,2,2,64,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","6__135360711__135371785",1
"chr2",219449334,219457125,"unknown_circ_008852",2,"+",2,2,1,2,112,26,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__219449335__219457125",2
"chr7",104702610,104722244,"unknown_circ_006590",4,"+",5,5,5,5,110,92,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","7__104702611__104722244",4
"chr1",179304640,179312078,"unknown_circ_001731",2,"+",2,2,2,2,128,16,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__179304641__179312078",2
