"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr22",28943661,28946139,"unknown_circ_004917",2,"-",3,3,3,3,108,104,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","22__28943662__28946139",2
"chr8",18622958,18662408,"unknown_circ_000695",22,"-",24,24,13,24,124,112,"unknown",24,0,0,1,"GTAG","N/A","","N/A","0","8__18622959__18662408",22
"chr11",46529740,46534363,"unknown_circ_011629",2,"-",2,2,2,2,74,102,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__46529741__46534363",2
"chrX",3735585,3743272,"unknown_circ_019838",1,"-",1,1,1,1,4,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__3735586__3743272",1
"chr9",4833153,4849550,"unknown_circ_016474",1,"+",1,1,1,1,114,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__4833154__4849550",1
"chr8",28630429,28630517,"unknown_circ_024691",1,"-",1,1,1,1,50,88,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","8__28630430__28630517",1
"chr1",204438936,204464314,"unknown_circ_026094",1,"+",0.5,1,1,0.5,78,4,"unknown",0.5,1,2,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__204438937__204464314",1
"chr12",53448969,53449629,"unknown_circ_000844",1,"+",1.5,2,2,1.5,68,72,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","12__53448970__53449629",1
"chr12",70193988,70195501,"unknown_circ_003113",9,"+",11,11,9,11,130,128,"unknown",11,0,0,1,"GTAG","N/A","","N/A","0","12__70193989__70195501",9
"chr21",34614190,34633032,"unknown_circ_019370",1,"+",1,1,1,1,108,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","21__34614191__34633032",1
"chr17",13980051,14005559,"unknown_circ_021145",1,"+",1,1,1,1,28,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__13980052__14005559",1
"chr14",55448215,55467710,"unknown_circ_006910",1,"-",1,1,1,1,6,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__55448216__55467710",1
"chr1",75662503,120466607,"unknown_circ_006286",1,"-",1,1,1,1,2,138,"unknown",1,0,2,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","N/A","0","1__75662504__120466607",1
"chr22",22123483,22160234,"unknown_circ_023252",3,"-",3,3,3,3,52,128,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","22__22123484__22160234",3
"chr2",136688051,136691560,"unknown_circ_009860",1,"-",1,1,1,1,2,132,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__136688052__136691560",1
"chr3",126707363,126710409,"unknown_circ_016249",2,"+",2,2,2,2,60,102,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","3__126707364__126710409",2
"chr20",32957199,33001685,"unknown_circ_020401",1,"+",1,1,1,1,4,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__32957200__33001685",1
"chr21",44949637,45078201,"unknown_circ_027941",1,"-",1,1,1,1,112,2,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","21__44949638__45078201",1
"chr1",233766443,233769566,"unknown_circ_028178",1,"+",1,1,1,1,124,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__233766444__233769566",1
"chr11",66633657,66637924,"unknown_circ_028283",1,"-",1,1,1,1,76,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__66633658__66637924",1
"chr1",220752695,220771721,"unknown_circ_026553",1,"+",1,1,1,1,30,66,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__220752696__220771721",1
"chr1",100515464,100535241,"unknown_circ_004125",2,"+",2,2,2,2,90,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__100515465__100535241",2
"chr11",85692171,85714494,"unknown_circ_015173",1,"-",1,1,1,1,6,130,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__85692172__85714494",1
"chr8",22884914,22885021,"unknown_circ_009705",1,"+",1,1,1,1,46,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__22884915__22885021",1
"chr10",88230748,88233730,"unknown_circ_004299",1,"-",1,1,1,1,108,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__88230749__88233730",1
"chr12",98989400,98991328,"unknown_circ_026378",1,"+",1,1,1,1,6,118,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","12__98989401__98991328",1
"chr5",78964714,78977884,"unknown_circ_001742",1,"+",1,1,1,1,62,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__78964715__78977884",1
"chr2",33482509,33488459,"unknown_circ_023016",1,"+",1,1,1,1,106,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__33482510__33488459",1
"chr5",82430630,82430965,"unknown_circ_028833",1,"+",1,1,1,1,70,14,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__82430631__82430965",1
"chr2",170393736,170401345,"unknown_circ_027266",1,"-",1,1,1,1,42,94,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__170393737__170401345",1
"chr13",60554928,60616954,"unknown_circ_014004",1,"-",1,1,1,1,90,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__60554929__60616954",1
"chr11",3125433,3125463,"unknown_circ_011272",1,"+",1,1,1,1,178,2,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","11__3125434__3125463",1
"chr11",18536224,18537711,"unknown_circ_001368",3,"-",3,3,2,3,116,100,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","11__18536225__18537711",3
"chr2",32858942,32865477,"unknown_circ_019059",1,"+",1,1,1,1,106,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__32858943__32865477",1
"chr8",67998241,68018210,"unknown_circ_007482",1,"+",1,1,1,1,66,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__67998242__68018210",1
"chr1",179304725,179318077,"unknown_circ_015966",1,"+",1,1,1,1,98,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__179304726__179318077",1
"chr21",46548316,46596579,"unknown_circ_024537",1,"+",1,1,1,1,58,58,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","21__46548317__46596579",1
"chr1",3806527,3809560,"unknown_circ_001997",1,"-",1,1,1,1,32,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__3806528__3809560",1
"chr2",236791988,236877267,"unknown_circ_011483",1,"+",1,1,1,1,24,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__236791989__236877267",1
"chr16",16162012,16165586,"unknown_circ_015691",2,"+",2,2,2,2,66,118,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__16162013__16165586",2
"chr14",70478216,70478284,"unknown_circ_013031",1,"+",1,1,1,1,26,152,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","14__70478217__70478284",1
"chr3",27439174,27444875,"unknown_circ_015807",2,"-",2,2,2,2,120,76,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__27439175__27444875",2
"chr3",149613259,149629870,"unknown_circ_025819",1,"+",1,1,1,1,26,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__149613260__149629870",1
"chr9",134305476,134314448,"unknown_circ_004725",7,"+",8,8,7,8,134,114,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","9__134305477__134314448",7
"chr1",158066795,158067558,"unknown_circ_006076",1,"+",1,1,1,1,46,66,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__158066796__158067558",1
"chr2",96017921,96018015,"unknown_circ_026377",1,"+",1,1,1,1,42,4,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","2__96017922__96018015",1
"chr1",153932195,153932894,"unknown_circ_001550",1,"-",1,1,1,1,118,12,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__153932196__153932894",1
"chr8",143365773,143396450,"unknown_circ_015085",1,"-",1,1,1,1,108,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__143365774__143396450",1
"chr1",65095037,65099943,"unknown_circ_001946",1,"+",1,1,1,1,78,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__65095038__65099943",1
"chr3",71408300,71542706,"unknown_circ_021765",1,"-",0.5,1,1,0.5,60,36,"unknown",0.5,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","3__71408301__71542706",1
"chr20",25397739,25405963,"unknown_circ_017292",1,"+",1,1,1,1,58,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__25397740__25405963",1
"chr1",28800065,28800663,"unknown_circ_001272",1,"+",1,1,1,1,24,98,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__28800066__28800663",1
"chr2",231931619,231951895,"unknown_circ_019091",1,"+",1,1,1,1,130,2,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__231931620__231951895",1
"chr10",135211938,135213157,"unknown_circ_009064",2,"+",2,2,2,2,114,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__135211939__135213157",2
"chr3",49063978,49064239,"unknown_circ_018496",1,"+",1,1,1,1,100,8,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","3__49063979__49064239",1
"chr3",58242288,58253072,"unknown_circ_021219",2,"+",2,2,2,2,88,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__58242289__58253072",2
"chr20",37168418,37182719,"unknown_circ_027726",1,"+",1,1,1,1,26,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__37168419__37182719",1
"chr2",42556121,42557714,"unknown_circ_013544",1,"+",1,1,1,1,4,126,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","2__42556122__42557714",1
"chr2",111406886,111414665,"unknown_circ_024793",1,"-",1,1,1,1,36,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__111406887__111414665",1
"chr14",64532149,64532368,"unknown_circ_013900",2,"+",2,2,2,2,116,104,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","14__64532150__64532368",2
"chr10",18874877,18905222,"unknown_circ_006959",1,"-",1,1,1,1,28,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__18874878__18905222",1
"chr8",94767274,94793972,"unknown_circ_018502",1,"+",1,1,1,1,100,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__94767275__94793972",1
"chr8",98703179,98712080,"unknown_circ_002118",1,"+",1,1,1,1,80,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__98703180__98712080",1
"chr9",99227618,99252526,"unknown_circ_009723",1,"+",1,1,1,1,40,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__99227619__99252526",1
"chr13",28830583,28854678,"unknown_circ_027068",1,"+",1,1,1,1,82,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__28830584__28854678",1
"chr7",105148561,105148991,"unknown_circ_024020",1,"-",1,1,1,1,4,124,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__105148562__105148991",1
"chr1",35476047,35476637,"unknown_circ_011233",1,"-",1,1,1,1,118,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__35476048__35476637",1
"chr8",128209719,128236929,"unknown_circ_014631",2,"-",2,2,2,2,106,134,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","8__128209720__128236929",2
"chr5",65317149,65324171,"unknown_circ_022978",1,"+",1,1,1,1,60,62,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","5__65317150__65324171",1
"chrX",103420303,103435835,"unknown_circ_017620",1,"+",1,1,1,1,108,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__103420304__103435835",1
"chr2",205969149,205990461,"unknown_circ_010206",1,"+",1,1,1,1,22,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__205969150__205990461",1
"chr2",226491632,226516251,"unknown_circ_014973",2,"+",2,2,2,2,76,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__226491633__226516251",2
"chr1",173431462,173431593,"unknown_circ_011386",1,"-",2,2,2,2,36,4,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__173431463__173431593",1
"chr19",44055722,44065172,"unknown_circ_017048",1,"-",1,1,1,1,8,106,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__44055723__44065172",1
"chr5",814875,825366,"unknown_circ_000860",3,"-",2,3,3,2,12,76,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","5__814876__825366",3
"chr10",101961844,101964956,"unknown_circ_006101",1,"-",0.5,1,1,0.5,84,6,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","10__101961845__101964956",1
"chr13",41905409,41943419,"unknown_circ_021198",1,"+",1,1,1,1,108,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__41905410__41943419",1
"chr16",28143654,28164106,"unknown_circ_028070",1,"-",1,1,1,1,58,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__28143655__28164106",1
"chr2",26321530,26332775,"unknown_circ_007782",7,"+",7,8,7,7,90,134,"unknown",7,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","2","2__26321531__26332775",7
"chr2",216189963,216211664,"unknown_circ_014718",1,"+",1,1,1,1,18,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__216189964__216211664",1
"chr17",29170930,29187630,"unknown_circ_011037",1,"+",2,2,2,2,56,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","17__29170931__29187630",1
"chr2",187528494,187532621,"unknown_circ_017898",1,"+",1,1,1,1,90,40,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__187528495__187532621",1
"chr16",48290520,48311390,"unknown_circ_011157",1,"+",1,1,1,1,72,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__48290521__48311390",1
"chr14",50713758,50769735,"unknown_circ_012732",1,"-",1,1,1,1,32,82,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","14__50713759__50769735",1
"chr14",92347635,92361416,"unknown_circ_025948",1,"-",1,1,1,1,40,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__92347636__92361416",1
"chr14",35438375,35441270,"unknown_circ_009537",2,"-",2,2,2,2,72,94,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","14__35438376__35441270",2
"chr15",43317145,43318791,"unknown_circ_025972",1,"+",0.5,1,1,0.5,56,8,"unknown",0.5,2,0,1,"GTAG","N/A","WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_UNRESOLVED_LINSPLICE","1","15__43317146__43318791",1
"chr2",10773213,10808849,"unknown_circ_015277",1,"-",0.5,1,1,0.5,60,6,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__10773214__10808849",1
"chr17",62145549,62149463,"unknown_circ_028069",1,"-",1,1,1,1,90,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__62145550__62149463",1
"chr17",35687112,35696810,"unknown_circ_004977",2,"-",1.5,2,2,1.5,114,60,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","17__35687113__35696810",2
"chr12",48181625,48181827,"unknown_circ_006528",2,"-",2,2,2,2,112,60,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__48181626__48181827",2
"chr9",128305337,128467599,"unknown_circ_027536",1,"-",1,1,1,1,94,14,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","9__128305338__128467599",1
"chr11",36044043,36059734,"unknown_circ_005355",1,"+",1,1,1,1,2,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__36044044__36059734",1
"chr22",27182669,27186671,"unknown_circ_002250",1,"+",1,1,1,1,72,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__27182670__27186671",1
"chr5",133502860,133509713,"unknown_circ_027307",1,"-",1,1,1,1,10,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__133502861__133509713",1
"chr13",76301164,76335174,"unknown_circ_017190",2,"+",3,3,3,3,90,96,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","13__76301165__76335174",2
"chr11",94168997,94180604,"unknown_circ_007290",1,"-",1,1,1,1,28,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__94168998__94180604",1
"chr17",57741202,57752204,"unknown_circ_015782",1,"+",1,1,1,1,54,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__57741203__57752204",1
"chr2",86992149,86993147,"unknown_circ_009954",4,"+",4,4,4,4,128,128,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","2__86992150__86993147",4
"chr4",183814183,183836728,"unknown_circ_013421",1,"-",0.5,1,1,0.5,80,8,"unknown",0.5,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","4__183814184__183836728",1
"chr9",98732857,98740497,"unknown_circ_004439",1,"+",1,1,1,1,76,56,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__98732858__98740497",1
"chr5",43380912,43381581,"unknown_circ_022045",1,"-",1,1,1,1,2,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__43380913__43381581",1
"chr8",50769774,50769900,"unknown_circ_023185",1,"-",1,1,1,1,14,116,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","8__50769775__50769900",1
"chr1",38425791,38435407,"unknown_circ_028668",1,"-",1,1,1,1,4,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__38425792__38435407",1
"chr5",137288316,137289154,"unknown_circ_009781",1,"-",1,1,1,1,36,94,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__137288317__137289154",1
"chr19",2017181,2028833,"unknown_circ_025218",1,"-",1,1,1,1,14,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__2017182__2028833",1
"chr13",99054304,99054367,"unknown_circ_008143",1,"+",1,1,1,1,158,16,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","13__99054305__99054367",1
"chr14",23373469,23380612,"unknown_circ_027737",1,"-",1,1,1,1,28,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__23373470__23380612",1
"chr19",44000706,44000828,"unknown_circ_006455",1,"+",2,2,2,2,38,50,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__44000707__44000828",1
"chr2",202057706,202068489,"unknown_circ_010888",1,"+",1,1,1,1,102,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__202057707__202068489",1
"chr20",60967444,60974990,"unknown_circ_004355",1,"-",1,1,1,1,16,86,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","20__60967445__60974990",1
"chr18",77895986,77896898,"unknown_circ_016661",1,"+",1,1,1,1,96,36,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","18__77895987__77896898",1
"chr16",85205194,85391249,"unknown_circ_026183",2,"+",2,2,2,2,118,98,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","16__85205195__85391249",2
"chr19",3728421,3730704,"unknown_circ_006973",1,"+",1,1,1,1,2,132,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__3728422__3730704",1
"chr2",219591991,219605307,"unknown_circ_024733",1,"+",1,1,1,1,24,94,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__219591992__219605307",1
"chr5",148734814,148734867,"unknown_circ_027294",1,"-",1,1,1,1,42,142,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","5__148734815__148734867",1
"chr19",1073504,1081063,"unknown_circ_028145",1,"+",1,1,1,1,36,94,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__1073505__1081063",1
"chr18",51797729,51800460,"unknown_circ_004534",2,"+",2,2,2,2,128,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","18__51797730__51800460",2
"chr7",77394811,77408131,"unknown_circ_016210",2,"+",2,2,2,2,100,38,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__77394812__77408131",2
"chr2",179462319,179465394,"unknown_circ_022162",1,"+",1,1,1,1,120,2,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__179462320__179465394",1
"chr9",540507,564954,"unknown_circ_012706",1,"+",1,1,1,1,74,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__540508__564954",1
"chr4",48550706,48559135,"unknown_circ_013626",1,"-",1,1,1,1,26,94,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","4__48550707__48559135",1
"chr1",27741326,27755443,"unknown_circ_027007",1,"-",1,1,1,1,20,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__27741327__27755443",1
"chr1",31810021,31811895,"unknown_circ_004244",5,"+",6,6,6,6,122,116,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","1__31810022__31811895",5
"chr1",176132004,176145143,"unknown_circ_005840",3,"-",3,3,3,3,48,94,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","1__176132005__176145143",3
"chr2",95815941,95825118,"unknown_circ_009717",3,"-",3,3,3,3,108,96,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","2__95815942__95825118",3
"chr16",11794307,11797606,"unknown_circ_005233",1,"-",1,1,1,1,68,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__11794308__11797606",1
"chr21",34918518,34918685,"unknown_circ_006504",1,"+",1,1,1,1,86,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","21__34918519__34918685",1
"chr8",19315040,19316153,"unknown_circ_009817",1,"-",1,1,1,1,48,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__19315041__19316153",1
"chr5",38971978,38978752,"unknown_circ_008968",2,"-",2,2,2,2,108,102,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__38971979__38978752",2
"chr1",235599059,235600789,"unknown_circ_000479",1,"+",1,1,1,1,18,106,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__235599060__235600789",1
"chr8",21832180,21834032,"unknown_circ_022611",1,"+",1,1,1,1,70,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__21832181__21834032",1
"chr9",523892,677009,"unknown_circ_000682",2,"+",2,2,2,2,84,74,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","9__523893__677009",2
"chr3",171851260,171969331,"unknown_circ_024129",1,"+",1,1,1,1,78,46,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","3__171851261__171969331",1
"chr20",54958040,54963258,"unknown_circ_019931",1,"-",0.5,1,1,0.5,8,60,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","20__54958041__54963258",1
"chr1",179075381,179075486,"unknown_circ_020564",2,"+",2,2,2,2,84,62,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__179075382__179075486",2
"chr2",203620315,203622161,"unknown_circ_020581",1,"+",1,1,1,1,86,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__203620316__203622161",1
"chr11",19854029,19901673,"unknown_circ_006483",1,"+",1,1,1,1,12,124,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__19854030__19901673",1
"chr3",196812450,196831876,"unknown_circ_017041",1,"-",1,1,1,1,82,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__196812451__196831876",1
"chr3",133558345,133558400,"unknown_circ_012276",1,"-",1,1,1,1,126,36,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","3__133558346__133558400",1
"chr17",40858024,40882936,"unknown_circ_011752",1,"-",1,1,1,1,32,104,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__40858025__40882936",1
"chr2",38542425,38604402,"unknown_circ_020403",1,"-",0.5,1,1,0.5,56,24,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__38542426__38604402",1
"chr5",130775273,130797781,"unknown_circ_008890",2,"-",2,2,2,2,116,58,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__130775274__130797781",2
"chr12",82780581,82796909,"unknown_circ_014432",2,"+",3,3,2,3,128,114,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__82780582__82796909",2
"chr11",46098304,46105853,"unknown_circ_024015",1,"-",1,1,1,1,66,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__46098305__46105853",1
"chr17",78896523,78899280,"unknown_circ_012501",5,"+",5,5,5,5,138,126,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","17__78896524__78899280",5
"chr5",93720072,93739498,"unknown_circ_001233",3,"-",3,3,3,3,128,102,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__93720073__93739498",3
"chr4",107216250,107236929,"unknown_circ_012314",1,"-",1,1,1,1,72,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__107216251__107236929",1
"chr1",65268658,65280523,"unknown_circ_025085",1,"+",1,1,1,1,48,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__65268659__65280523",1
"chr1",198201682,198233365,"unknown_circ_005685",1,"+",1,1,1,1,54,74,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__198201683__198233365",1
"chr1",224142178,224149975,"unknown_circ_000319",8,"-",8,8,8,8,8,12,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","1__224142179__224149975",8
"chr1",25568864,25570989,"unknown_circ_005832",1,"-",0.5,1,1,0.5,42,10,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__25568865__25570989",1
"chr6",33552018,33552068,"unknown_circ_024040",1,"-",1,1,1,1,164,22,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","6__33552019__33552068",1
"chr10",102697158,102710510,"unknown_circ_022899",2,"+",2,2,2,2,56,90,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__102697159__102710510",2
"chr7",5256193,5256818,"unknown_circ_013619",4,"+",6,6,6,6,120,112,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","7__5256194__5256818",4
"chr13",96361480,96377506,"unknown_circ_001819",6,"+",7,7,6,7,104,94,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","13__96361481__96377506",6
"chr12",46285562,46287504,"unknown_circ_003081",2,"+",2,2,2,2,108,62,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__46285563__46287504",2
