"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr10",52279590,52283464,"unknown_circ_018269",1,"-",1,1,1,1,118,16,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","10__52279591__52283464",1
"chr1",155790396,155796819,"unknown_circ_019549",1,"-",1,1,1,1,58,70,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","1__155790397__155796819",1
"chr3",45376936,140695679,"unknown_circ_000450",3,"-",3,3,3,3,2,138,"unknown",3,2,0,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","BROKEN_SEGMENTS,SUPPORT_INSIDE_MATE","1,3","3__45376937__140695679",3
"chr9",108246661,108275217,"unknown_circ_015579",1,"+",2,2,2,2,92,50,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","9__108246662__108275217",1
"chr3",57276883,57301820,"unknown_circ_008387",1,"+",1,1,1,1,88,40,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","3__57276884__57301820",1
"chr10",70956747,70968420,"unknown_circ_013388",1,"+",2,2,2,2,124,100,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","10__70956748__70968420",1
"chr12",51069111,51108379,"unknown_circ_015294",1,"+",2,2,2,2,86,74,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","12__51069112__51108379",1
"chr19",18956788,18965518,"unknown_circ_000154",2,"+",4,4,4,4,66,134,"unknown",4,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_CLOSURE","1,2","19__18956789__18965518",2
"chr7",131060182,131099469,"unknown_circ_011130",2,"+",1.5,2,2,1.5,26,100,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","7__131060183__131099469",2
"chr6",42626007,42626058,"unknown_circ_010061",3,"+",4,4,4,4,62,128,"unknown",4,0,0,1,"GTAG","N/A","SHORT","SUPPORT_CLOSURE,WARN_OUTSIDE_MATE,WARN_OUTSIDE_SPLICE_JUNCTION","1,1,1","6__42626008__42626058",3
"chr15",42019440,42019538,"unknown_circ_007289",1,"+",1,1,1,1,18,120,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_MATE","1","15__42019441__42019538",1
"chr14",45705016,45716226,"unknown_circ_016262",1,"-",2,2,2,2,130,40,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","14__45705017__45716226",1
"chr11",95620775,95621425,"unknown_circ_014697",2,"-",2,2,1,2,56,70,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","11__95620776__95621425",2
"chr3",61570411,61609229,"unknown_circ_022135",1,"+",1,1,1,1,94,40,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","3__61570412__61609229",1
"chr12",7015072,57454389,"unknown_circ_005565",1,"+",0.5,1,1,0.5,64,2,"unknown",0.5,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","12__7015073__57454389",1
"chr7",110907226,111201979,"unknown_circ_022595",1,"-",1,1,1,1,112,12,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_SPLICE_JUNCTION","1","7__110907227__111201979",1
"chr17",4910602,4910639,"unknown_circ_015335",2,"+",3,3,2,3,52,152,"unknown",3,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","SUPPORT_CLOSURE,WARN_OUTSIDE_SPLICE_JUNCTION","1,1","17__4910603__4910639",2
"chr3",188590240,188590313,"unknown_circ_018026",1,"-",1,1,1,1,50,84,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_OUTSIDE_MATE","1","3__188590241__188590313",1
"chr18",44435307,44471017,"unknown_circ_017480",1,"-",2,2,2,2,38,106,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","18__44435308__44471017",1
"chr15",50866470,50881853,"unknown_circ_017416",1,"-",1,1,1,1,38,96,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","15__50866471__50881853",1
"chr17",35800605,35822225,"unknown_circ_000851",1,"+",0.5,1,1,0.5,10,50,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","17__35800606__35822225",1
"chr3",155623948,155655670,"unknown_circ_019346",1,"+",1,1,1,1,106,20,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","3__155623949__155655670",1
"chr15",66828270,66832548,"unknown_circ_018146",1,"+",1,1,1,1,68,60,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","15__66828271__66832548",1
"chr17",2541392,2541614,"unknown_circ_004295",2,"+",2,2,1,2,12,4,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","17__2541393__2541614",2
"chr11",111477418,111491126,"unknown_circ_008733",2,"+",2,2,1,2,56,60,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","11__111477419__111491126",2
"chr8",145534859,145535247,"unknown_circ_013927",1,"+",1,1,1,1,114,12,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","8__145534860__145535247",1
"chr17",79027467,79082309,"unknown_circ_012561",2,"+",2,2,1,2,128,10,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","17__79027468__79082309",2
"chr6",71124993,71200786,"unknown_circ_021813",2,"+",2,2,1,2,134,4,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","6__71124994__71200786",2
"chr12",46316245,46349975,"unknown_circ_020654",3,"-",6,6,2,6,68,64,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","3","12__46316246__46349975",3
"chrX",70627423,70644088,"unknown_circ_020006",2,"+",2,2,1,2,14,36,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","X__70627424__70644088",2
"chr7",32650441,32718742,"unknown_circ_023822",1,"-",1,1,1,1,70,24,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","7__32650442__32718742",1
"chr11",34093272,34101312,"unknown_circ_022273",2,"+",2,2,1,2,44,86,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","11__34093273__34101312",2
"chr2",37449522,37456179,"unknown_circ_003575",1,"-",2,2,2,2,112,78,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","2__37449523__37456179",1
"chr5",65271814,65310553,"unknown_circ_000405",1,"+",1.5,2,2,1.5,86,88,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","5__65271815__65310553",1
"chr3",136160747,136170989,"unknown_circ_000842",1,"-",1,1,1,1,56,40,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","3__136160748__136170989",1
"chr12",110310660,110310946,"unknown_circ_003892",1,"-",2,2,2,2,48,60,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_CLOSURE","1","12__110310661__110310946",1
"chr15",65263931,65264063,"unknown_circ_019587",1,"-",1,1,1,1,18,20,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","15__65263932__65264063",1
"chr3",195101737,195112876,"unknown_circ_003560",3,"-",2,3,3,2,76,78,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,2","3__195101738__195112876",3
"chr7",140476711,140477875,"unknown_circ_016303",1,"-",2,2,2,2,28,122,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","7__140476712__140477875",1
"chr16",57057696,57060930,"unknown_circ_006930",1,"+",2,2,2,2,106,130,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","16__57057697__57060930",1
"chr3",133302862,133302907,"unknown_circ_002117",1,"+",1,1,1,1,80,60,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_SPLICE_JUNCTION","1","3__133302863__133302907",1
"chr1",10177424,10205097,"unknown_circ_008499",1,"+",1,1,1,1,46,84,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__10177425__10205097",1
"chr4",140430109,140431319,"unknown_circ_016223",1,"-",2,2,2,2,112,58,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_CLOSURE","1","4__140430110__140431319",1
"chr4",104067232,104068587,"unknown_circ_011692",2,"+",1,2,2,1,40,44,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","4__104067233__104068587",2
"chr14",64905813,64908171,"unknown_circ_014008",3,"+",3,3,3,3,10,46,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","3","14__64905814__64908171",3
"chr10",27469881,27470510,"unknown_circ_002617",1,"+",1,1,1,1,16,122,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","10__27469882__27470510",1
"chr3",57832923,57850584,"unknown_circ_022837",1,"+",1.5,2,2,1.5,40,68,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","3__57832924__57850584",1
"chr7",95906507,95926263,"unknown_circ_006464",3,"-",3,3,3,3,50,32,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,1","7__95906508__95926263",3
"chr5",61778927,61802184,"unknown_circ_013454",1,"+",1,1,1,1,38,90,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","5__61778928__61802184",1
"chr15",70987355,71052360,"unknown_circ_018131",1,"-",1,1,1,1,84,34,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","15__70987356__71052360",1
"chr14",20784385,20797532,"unknown_circ_008326",1,"-",1,1,1,1,94,40,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","14__20784386__20797532",1
"chr19",1425876,1432680,"unknown_circ_019246",1,"+",1,1,1,1,28,86,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","19__1425877__1432680",1
"chr6",152570295,152605414,"unknown_circ_014500",1,"-",1,1,1,1,64,70,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","6__152570296__152605414",1
"chr7",66038371,66041919,"unknown_circ_008790",3,"-",3,3,2,3,24,12,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,WARN_UNRESOLVED_EXTRA_BACKSPLICE","3,2","7__66038372__66041919",3
"chr6",36126424,36126718,"unknown_circ_020428",3,"-",3,3,1,3,76,50,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","3","6__36126425__36126718",3
"chr5",176080566,176080606,"unknown_circ_018037",1,"-",1,1,1,1,44,152,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_OUTSIDE_MATE","1","5__176080567__176080606",1
"chr16",30938628,30953857,"unknown_circ_019547",1,"+",2,2,2,2,122,48,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","16__30938629__30953857",1
"chr22",29120964,29121355,"unknown_circ_004350",1,"-",1,1,1,1,32,92,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","22__29120965__29121355",1
"chr13",113832487,113850539,"unknown_circ_004950",1,"-",1,1,1,1,92,38,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","13__113832488__113850539",1
"chr3",69072373,69072457,"unknown_circ_008291",1,"-",1,1,1,1,88,14,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_SPLICE_JUNCTION","1","3__69072374__69072457",1
"chr1",16046246,16047859,"unknown_circ_014964",1,"-",0.5,1,1,0.5,2,40,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_OUTSIDE_SPLICE_JUNCTION","1,1","1__16046247__16047859",1
"chr1",117944807,118045592,"unknown_circ_016800",1,"+",1,1,1,1,90,32,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_MATE","1","1__117944808__118045592",1
"chr7",7646861,7646951,"unknown_circ_013242",1,"+",2,2,2,2,74,126,"unknown",2,0,0,1,"GTAG","N/A","SHORT","SUPPORT_CLOSURE","1","7__7646862__7646951",1
"chr13",46610344,46610388,"unknown_circ_004669",1,"+",1,1,1,1,138,34,"unknown",1,1,1,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OUTSIDE_MATE","1","13__46610345__46610388",1
"chr5",171303288,171424055,"unknown_circ_018542",1,"-",2,2,2,2,38,42,"unknown",2,0,0,1,"GTAG","N/A","HUGE","SUPPORT_CLOSURE","1","5__171303289__171424055",1
"chr7",150730863,150730977,"unknown_circ_013122",1,"-",1,1,1,1,16,124,"unknown",1,1,0,1,"GTAG","N/A","WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OUTSIDE_MATE","1","7__150730864__150730977",1
"chr8",103845283,103848618,"unknown_circ_023085",1,"-",1,1,1,1,90,44,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","8__103845284__103848618",1
"chr14",67720920,67746254,"unknown_circ_023257",1,"+",2,2,2,2,30,82,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","14__67720921__67746254",1
"chr1",71530651,71538231,"unknown_circ_016276",1,"-",1,1,1,1,40,50,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","1__71530652__71538231",1
"chr10",1068502,1072760,"unknown_circ_017746",1,"+",2,2,2,2,80,40,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","10__1068503__1072760",1
"chr3",10086624,11901984,"unknown_circ_016612",4,"+",6.5,7,5,6.5,38,8,"unknown",6.5,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","SUPPORT_CLOSURE,WARN_OUTSIDE_MATE","3,1","3__10086625__11901984",4
"chr11",65271199,65271402,"unknown_circ_010708",1,"+",1,1,1,1,106,22,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","11__65271200__65271402",1
"chr6",4892143,4892203,"unknown_circ_008568",1,"-",1,1,1,1,16,36,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_MATE","1","6__4892144__4892203",1
"chr1",43636426,162158402,"unknown_circ_012592",2,"-",2,2,1,2,128,2,"unknown",2,1,2,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","1__43636427__162158402",2
"chr8",72756931,98837376,"unknown_circ_011031",1,"-",1,1,1,1,2,86,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OTHER_CHROM_MATE","1","8__72756932__98837376",1
"chr2",136527338,136537955,"unknown_circ_022308",2,"+",2,2,1,2,66,52,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","2__136527339__136537955",2
"chr15",101938608,101972305,"unknown_circ_008647",1,"-",2,2,2,2,62,104,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","15__101938609__101972305",1
"chr7",77365726,77379381,"unknown_circ_019133",1,"+",2,2,2,2,100,92,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","7__77365727__77379381",1
"chr21",33735522,33735618,"unknown_circ_008431",1,"-",1,1,1,1,22,124,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OUTSIDE_MATE","1","21__33735523__33735618",1
"chr17",59853761,59858366,"unknown_circ_020902",2,"-",2,2,1,2,22,108,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","17__59853762__59858366",2
"chr6",157405795,157488319,"unknown_circ_005338",1,"+",1,1,1,1,26,108,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","6__157405796__157488319",1
"chr14",53331118,53348187,"unknown_circ_020413",2,"-",2,2,1,2,76,60,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","14__53331119__53348187",2
"chr1",35846859,35855699,"unknown_circ_000810",23,"+",30,30,10,30,112,96,"unknown",30,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","8,14,1","1__35846860__35855699",23
"chr18",19348642,19395774,"unknown_circ_016649",1,"+",1,1,1,1,46,78,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_SPLICE_JUNCTION","1","18__19348643__19395774",1
"chr10",7285519,7327916,"unknown_circ_001506",53,"-",72,72,34,72,124,128,"unknown",72,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","19,27,7","10__7285520__7327916",53
"chr20",25654590,25669471,"unknown_circ_015187",1,"+",1,1,1,1,22,78,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","20__25654591__25669471",1
"chr1",201378193,201382201,"unknown_circ_004683",1,"-",0.5,1,1,0.5,16,42,"unknown",0.5,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__201378194__201382201",1
"chrX",135104744,135115652,"unknown_circ_009397",1,"+",1,1,1,1,40,92,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","X__135104745__135115652",1
"chr3",138289159,138290198,"unknown_circ_000393",14,"-",14,14,6,14,104,102,"unknown",14,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","12,2","3__138289160__138290198",14
"chr13",60544077,60566717,"unknown_circ_000604",3,"-",5,5,4,5,114,28,"unknown",5,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","2,1","13__60544078__60566717",3
"chr11",66993674,67003662,"unknown_circ_015382",1,"+",1,1,1,1,18,50,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","11__66993675__67003662",1
"chr11",85961337,85967554,"unknown_circ_010657",2,"+",2,2,2,2,54,78,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","11__85961338__85967554",2
"chr1",32381495,32385259,"unknown_circ_000142",25,"-",30,30,13,30,2,34,"unknown",30,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,WARN_OTHER_CHROM_MATE","7,15,3","1__32381496__32385259",25
"chr2",239242600,239342336,"unknown_circ_021655",2,"+",4,4,3,4,76,36,"unknown",4,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","2","2__239242601__239342336",2
"chr8",99779470,99787047,"unknown_circ_022180",2,"-",2,2,1,2,24,106,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","1,1","8__99779471__99787047",2
"chr10",28358700,28378770,"unknown_circ_001350",1,"-",2,2,2,2,8,92,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_CLOSURE","1","10__28358701__28378770",1
"chr1",202724398,202727638,"unknown_circ_023807",1,"-",2,2,2,2,96,64,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","1__202724399__202727638",1
"chr19",651691,652884,"unknown_circ_013568",1,"-",1,1,1,1,120,16,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","19__651692__652884",1
"chr11",3752620,3774638,"unknown_circ_006337",4,"-",5,5,4,5,130,72,"unknown",5,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","1,2,2","11__3752621__3774638",4
"chr5",10358335,10358420,"unknown_circ_009854",1,"+",2,2,2,2,42,106,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","SUPPORT_CLOSURE","1","5__10358336__10358420",1
"chr12",71972583,71976319,"unknown_circ_012406",1,"+",1,1,1,1,86,46,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","12__71972584__71976319",1
"chr1",27739065,27755443,"unknown_circ_003727",1,"-",2,2,1,2,4,22,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","1__27739066__27755443",1
"chr12",11077514,11077636,"unknown_circ_003549",1,"-",1,1,1,1,24,12,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","12__11077515__11077636",1
"chr8",131414130,131611317,"unknown_circ_001003",64,"-",80,80,39,80,98,132,"unknown",80,0,0,1,"GTAG","N/A","HUGE","BROKEN_SEGMENTS,SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_OTHER_CHROM_MATE","1,19,38,6,1","8__131414131__131611317",64
"chr5",102118744,131915600,"unknown_circ_022550",1,"+",0.5,1,1,0.5,4,54,"unknown",0.5,1,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OUTSIDE_MATE,WARN_UNRESOLVED_LINSPLICE","1,1","5__102118745__131915600",1
"chr4",6995910,7016284,"unknown_circ_019415",2,"+",2,2,2,2,30,132,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","4__6995911__7016284",2
"chr4",170076630,170077830,"unknown_circ_010271",1,"-",1,1,1,1,86,46,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","4__170076631__170077830",1
"chr1",233296028,233344435,"unknown_circ_017578",1,"-",2,2,2,2,88,26,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","1__233296029__233344435",1
"chr22",22153300,22162135,"unknown_circ_006401",4,"-",8,8,8,8,132,110,"unknown",8,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","4","22__22153301__22162135",4
"chr11",128963515,129034322,"unknown_circ_002213",14,"-",20,20,13,20,100,130,"unknown",20,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","6,5,3","11__128963516__129034322",14
"chr17",28003837,28030080,"unknown_circ_014142",2,"-",2,2,2,2,90,82,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","1,1","17__28003838__28030080",2
"chr3",41265511,41267352,"unknown_circ_014325",1,"+",1,1,1,1,58,72,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","3__41265512__41267352",1
"chr4",25315667,25353311,"unknown_circ_012551",1,"+",1,1,1,1,30,78,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","4__25315668__25353311",1
"chr15",93489477,93492306,"unknown_circ_004244",1,"+",1,1,1,1,132,2,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","15__93489478__93492306",1
"chr2",28639648,118847182,"unknown_circ_014669",1,"+",1,1,1,1,106,2,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","2__28639649__118847182",1
"chr17",42803485,42803619,"unknown_circ_012992",1,"+",1,1,1,1,12,24,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE","1","17__42803486__42803619",1
"chr10",98667021,98667504,"unknown_circ_004722",1,"+",1,1,1,1,12,114,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","10__98667022__98667504",1
"chr12",50523702,110035012,"unknown_circ_022503",1,"-",1,1,1,1,138,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_MATE","1","12__50523703__110035012",1
"chr19",13883046,13883115,"unknown_circ_000887",1,"-",2,2,2,2,132,116,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","SUPPORT_CLOSURE","1","19__13883047__13883115",1
"chr2",200245086,200298237,"unknown_circ_020667",3,"-",6,6,4,6,108,122,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","3","2__200245087__200298237",3
"chr12",32871576,32875567,"unknown_circ_020824",1,"+",1,1,1,1,16,116,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","12__32871577__32875567",1
"chr10",95066517,95076510,"unknown_circ_008638",1,"-",0.5,1,1,0.5,48,44,"unknown",0.5,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","10__95066518__95076510",1
"chr2",32768307,32770927,"unknown_circ_016246",1,"+",1,1,1,1,74,48,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE","1","2__32768308__32770927",1
"chr2",64800170,118847182,"unknown_circ_008430",1,"+",0.5,1,1,0.5,22,32,"unknown",0.5,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","2__64800171__118847182",1
"chr3",71015040,71021827,"unknown_circ_023909",2,"-",4,4,2,4,86,92,"unknown",4,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","2","3__71015041__71021827",2
"chr5",145960721,145960883,"unknown_circ_015176",1,"+",1,1,1,1,40,22,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","5__145960722__145960883",1
"chr8",62563639,62563680,"unknown_circ_000902",1,"+",1,2,2,1,50,22,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","SUPPORT_CLOSURE,WARN_OUTSIDE_SPLICE_JUNCTION","1,1","8__62563640__62563680",1
