"","x"
"4080","19__13039156__13041563"
"4081","19__8966650__8973616"
"4082","19__8973549__8987334"
"4083","19__8976581__8987334"
"4084","19__8982157__8987334"
"4085","19__8987045__8987334"
"4086","19__8987210__8993545"
"4087","19__8987210__8997185"
"4088","19__9000147__9002673"
"4089","19__9002153__9003690"
"4090","19__8987045__9011494"
"4091","19__9005194__9012535"
"4092","19__8994142__9014704"
"4093","19__9000147__9024998"
"4094","19__9024134__9025658"
"4095","19__9001831__9026315"
"4096","19__9010648__9026315"
"4097","19__8997118__9027281"
"4098","19__9003293__9027281"
"4099","19__9011322__9038136"
"4100","19__8995635__9038415"
"4101","19__9019275__9038415"
"4102","19__9024134__9038415"
"4103","19__8982157__9050243"
"4104","19__9024134__9080555"
"4105","19__1011579__1011662"
"4106","19__1011891__1011991"
"4107","19__1011579__1012187"
"4108","19__20026089__20027464"
"4109","19__3656403__3661999"
"4110","19__3661869__3661999"
"4111","19__45179543__45182208"
"4112","19__45182125__45182208"
"4113","19__45182125__45184584"
"4114","19__58436991__58439415"
"4115","19__50298887__50309034"
"4116","19__22255611__22256366"
"4117","19__11280553__11280924"
"4118","19__11280553__11289396"
"4119","19__9939268__9939550"
"4120","19__7584091__7585911"
"4121","19__11526613__11527733"
"4122","19__11527288__11527733"
"4123","19__10818176__10823716"
"4124","19__10823629__10823716"
"4125","19__45206619__45211459"
"4126","19__18684103__18684213"
"4127","19__18684103__18684558"
"4128","19__36104937__36108095"
"4129","19__36109471__36109951"
"4130","19__36109471__36111025"
"4131","19__36293870__36297498"
"4132","19__34685383__34687668"
"4133","19__34685383__34699956"
"4134","19__34685383__34706566"
"4135","19__57334121__57335882"
"4136","2__75897264__75899142"
"4137","2__74649280__74652882"
"4138","2__74650982__74652882"
"4139","2__74652544__74652882"
"4140","2__242346952__242350545"
"4141","2__242346952__242352836"
"4142","2__242343243__242357524"
"4143","2__242346952__242357524"
"4144","2__242343243__242371189"
"4145","2__37227729__37227956"
"4146","2__37259772__37276986"
"4147","2__37259772__37296073"
"4148","2__37276796__37296073"
"4149","2__39526884__39535146"
"4150","2__39559058__39564722"
"4151","2__39559058__39605264"
"4152","2__201719339__201719809"
"4153","2__178346787__178372759"
"4154","2__32858943__32865477"
"4155","2__32323865__32367015"
"4156","2__32323865__32370076"
"4157","2__211456555__211457680"
"4158","2__211464096__211507389"
"4159","2__211456555__211512781"
"4160","2__211469826__211513264"
"4161","2__211507208__211540564"
"4162","2__3196185__3218019"
"4163","2__247538__249844"
"4164","2__99169249__99180100"
"4165","2__99169249__99185131"
"4166","2__99160340__99193606"
"4167","2__85573098__85577364"
"4168","2__136396309__136409602"
"4169","2__136389431__136418963"
"4170","2__136432902__136433056"
"4171","2__136418840__136437894"
"4172","2__136432902__136437894"
"4173","2__136467003__136467801"
"4174","2__20455794__20483247"
"4175","2__20458004__20483247"
"4176","2__20478344__20483247"
"4177","2__20483104__20483247"
"4178","2__20478344__20490551"
"4179","2__20490413__20494279"
"4180","2__20490413__20497439"
"4181","2__42867313__42887002"
"4182","2__42797577__42936353"
"4183","2__42867313__42936353"
"4184","2__42886903__42936353"
"4185","2__183826887__183832089"
"4186","2__183866681__183888644"
"4187","2__231331016__231334813"
"4188","2__240078348__240085619"
"4189","2__240036749__240111773"
"4190","2__240048152__240111773"
"4191","2__240111529__240111773"
"4192","2__240078348__240158360"
"4193","2__240098109__240158360"
"4194","2__240274373__240274613"
"4195","2__47177502__47184146"
"4196","2__45640253__45647033"
"4197","2__45773871__45778421"
"4198","2__45773871__45780869"
"4199","2__45773871__45789895"
"4200","2__54096513__54096675"
"4201","2__54024652__54024932"
"4202","2__99342702__99343030"
"4203","2__131128772__131130056"
"4204","2__122104614__122106294"
"4205","2__122144698__122216551"
"4206","2__122215263__122216551"
"4207","2__122260743__122287901"
"4208","2__122159085__122363756"
"4209","2__122208489__122363756"
"4210","2__122286253__122363756"
"4211","2__122363277__122363756"
"4212","2__234358628__234360706"
"4213","2__15735269__15735677"
"4214","2__15743316__15747437"
"4215","2__227966220__228012300"
"4216","2__135694411__135700244"
"4217","2__135703671__135705469"
"4218","2__165600197__165600385"
"4219","2__61710092__61717911"
"4220","2__61712903__61717911"
"4221","2__61725808__61726048"
"4222","2__61749746__61753656"
"4223","2__61749746__61761038"
"4224","2__96860696__96861287"
"4225","2__21237320__21238132"
"4226","2__21238242__21242777"
"4227","2__21242595__21242777"
"4228","2__21227433__21245914"
"4229","2__21237320__21249836"
"4230","2__21242595__21255453"
"4231","2__21255226__21260983"
"4232","2__21227141__21265348"
"4233","2__21237945__21265348"
"4234","2__21238242__21265348"
"4235","2__21263810__21265348"
"4236","2__21239311__21266423"
"4237","2__21257688__21266423"
"4238","2__27275781__27276927"
"4239","2__26416446__26420646"
"4240","2__26453060__26457223"
"4241","2__26453060__26462011"
"4242","2__26455028__26462011"
"4243","2__27447213__27449830"
"4244","2__27445387__27463229"
"4245","2__224746659__224759056"
"4246","2__224744841__224760347"
"4247","2__55476531__55491001"
"4248","2__120684174__120692534"
"4249","2__118582145__118586581"
"4250","2__206858445__206921667"
"4251","2__97269987__97297280"
"4252","2__97274245__97302922"
"4253","2__74655975__74656069"
"4254","2__113243494__113278002"
"4255","2__209150450__209153542"
"4256","2__98274406__98275940"
"4257","2__114486978__114493435"
"4258","2__114688878__114691963"
"4259","2__157367308__157414094"
"4260","2__157406120__157414094"
"4261","2__158617392__158675071"
"4262","2__159857592__159954346"
"4263","2__159922408__159954346"
"4264","2__159857592__160007067"
"4265","2__159922408__160007067"
"4266","2__159954149__160007067"
"4267","2__159992705__160007067"
"4268","2__160019794__160020057"
"4269","2__160025761__160027316"
"4270","2__159922408__160043535"
"4271","2__160028632__160051004"
"4272","2__27550904__27552390"
"4273","2__27556522__27558895"
"4274","2__27590892__27591006"
"4275","2__165404170__165404326"
"4276","2__54753509__54753703"
"4277","2__54870120__54891828"
"4278","2__55209651__55214834"
"4279","2__55252222__55255356"
"4280","2__55582715__55602019"
"4281","2__75745182__75749613"
"4282","2__211300111__211341136"
"4283","2__211305322__211341136"
"4284","2__190315629__190316621"
"4285","2__56104881__56105000"
"4286","2__58425714__58431361"
"4287","2__58425729__58431361"
"4288","2__58449077__58453919"
"4289","2__58425729__58459247"
"4290","2__58449077__58459247"
"4291","2__216274657__216286966"
"4292","2__216230228__216288249"
"4293","2__216238045__216289048"
"4294","2__216274657__216289048"
"4295","2__216274657__216295575"
"4296","2__216274657__216298184"
"4297","2__216288869__216298184"
"4298","2__191848368__191874730"
"4299","2__61009020__61014755"
"4300","2__61456683__61459667"
"4301","2__61462980__61463524"
"4302","2__61450195__61552592"
"4303","2__61508225__61576021"
"4304","2__61436034__61577828"
"4305","2__61597456__61597714"
"4306","2__61566486__61647968"
"4307","2__62100137__62107529"
"4308","2__85782607__85783383"
"4309","2__63206323__63223901"
"4310","2__86071519__86075327"
"4311","2__219520873__219521186"
"4312","2__220039710__220039830"
"4313","2__106739426__106739547"
"4314","2__106739426__106746234"
"4315","2__106761646__106774574"
"4316","2__106739426__106780166"
"4317","2__106739426__106782539"
"4318","2__106746130__106782539"
"4319","2__106761646__106782539"
"4320","2__242174536__242179235"
"4321","2__242203863__242204020"
"4322","2__242174536__242207956"
"4323","2__242079936__242080168"
"4324","2__242047582__242082489"
"4325","2__242079936__242082489"
"4326","2__32602656__32614011"
"4327","2__32602656__32617218"
"4328","2__32602656__32620661"
"4329","2__32617107__32620661"
"4330","2__32602656__32641231"
"4331","2__32639837__32641231"
"4332","2__32602656__32670736"
"4333","2__32654214__32679010"
"4334","2__32667392__32679010"
"4335","2__32689577__32694682"
"4336","2__32688262__32701412"
"4337","2__32602656__32702651"
"4338","2__32690133__32702651"
"4339","2__32703703__32704685"
"4340","2__32631567__32706521"
"4341","2__32703703__32706521"
"4342","2__32670589__32707650"
"4343","2__32703703__32713781"
"4344","2__32712714__32713781"
"4345","2__32660564__32716625"
"4346","2__32688262__32716625"
"4347","2__32703703__32718734"
"4348","2__32716492__32718734"
"4349","2__32602656__32728303"
"4350","2__32670589__32730272"
"4351","2__32678876__32730272"
"4352","2__32695236__32730272"
"4353","2__32706388__32730272"
"4354","2__32730072__32730272"
"4355","2__32703703__32733326"
"4356","2__32673863__32735061"
"4357","2__32703703__32735701"
"4358","2__32655933__32744013"
"4359","2__32703703__32744013"
"4360","2__32726780__32744013"
"4361","2__32602656__32750086"
"4362","2__32664576__32756618"
"4363","2__32688262__32756618"
"4364","2__32690133__32756618"
"4365","2__32703703__32768608"
"4366","2__32706388__32774548"
"4367","2__32639837__32800433"
"4368","2__32754718__32800433"
"4369","2__32602656__32820211"
"4370","2__32703703__32828150"
"4371","2__32703703__32832710"
"4372","2__32631567__32836649"
"4373","2__32689577__32836649"
"4374","2__10799298__10808849"
"4375","2__131883326__131897848"
"4376","2__131884257__131897848"
"4377","2__131890475__131897848"
"4378","2__171806714__171807968"
"4379","2__171807838__171813069"
"4380","2__171811160__171813069"
"4381","2__171811160__171819456"
"4382","2__37078143__37078250"
"4383","2__172309634__172314585"
"4384","2__135848568__135851263"
"4385","2__135870721__135884226"
"4386","2__135883751__135884226"
"4387","2__38976671__38977336"
"4388","2__148730308__148733544"
"4389","2__175945388__175976382"
"4390","2__175945388__175986268"
"4391","2__175962172__176015886"
"4392","2__43514047__43520352"
"4393","2__43625110__43625278"
"4394","2__70486492__70488518"
"4395","2__206305094__206305396"
"4396","2__223478530__223489494"
"4397","2__73716761__73718625"
"4398","2__200245087__200246543"
"4399","2__9572640__9582105"
"4400","2__27883851__27884255"
"4401","2__25461999__25462084"
"4402","2__27256935__27258920"
"4403","2__27259945__27260046"
"4404","2__27256935__27262032"
"4405","2__24033186__24080373"
"4406","2__24090705__24092631"
"4407","2__64778577__64780543"
"4408","2__144966170__144969146"
"4409","2__136103120__136107785"
"4410","2__148653870__148657467"
"4411","2__166755196__166781188"
"4412","2__223773451__223787549"
"4413","2__223773451__223799405"
"4414","2__74057972__74087278"
"4415","2__219299249__219300157"
"4416","2__219299249__219303449"
"4417","2__219204506__219206867"
"4418","2__178562060__178565939"
"4419","2__175779786__175816930"
"4420","2__190617575__190618790"
"4421","2__172782047__172809519"
"4422","2__172821859__172823470"
"4423","2__240929491__240946787"
"4424","2__240929491__240951113"
"4425","2__240929491__240954277"
"4426","2__240951034__240954277"
"4427","2__240929491__240960829"
"4428","2__86354284__86355114"
"4429","2__86352118__86360379"
"4430","2__86359441__86360559"
"4431","2__239079043__239079665"
"4432","2__239079043__239082294"
"4433","2__239090706__239093928"
"4434","2__239184384__239186596"
"4435","2__8910800__8917022"
"4436","2__11943033__11944697"
"4437","2__11905659__11945282"
"4438","2__11943033__11945282"
"4439","2__73471672__73477566"
"4440","2__219602302__219605307"
"4441","2__219374702__219374863"
"4442","2__219418276__219427536"
"4443","2__219143761__219144076"
"4444","2__232104656__232104754"
"4445","2__100019107__100081447"
"4446","2__100022372__100081447"
"4447","2__100055063__100081447"
"4448","2__100078958__100081447"
"4449","2__105885729__105897180"
"4450","2__105885729__105915162"
"4451","2__97818241__97820478"
"4452","2__97817616__97833504"
"4453","2__131688525__131704208"
"4454","2__128520636__128528578"
"4455","2__128735559__128747440"
"4456","2__128747138__128747440"
"4457","2__128747138__128754065"
"4458","2__128757315__128758028"
"4459","2__128747138__128767967"
"4460","2__26587170__26587808"
"4461","2__26587170__26596497"
"4462","2__26587170__26598016"
"4463","2__26587170__26606215"
"4464","2__26486248__26500028"
"4465","2__25046078__25047405"
"4466","2__44428325__44436466"
"4467","2__55785911__55800913"
"4468","2__65473658__65482828"
"4469","2__27424856__27425748"
"4470","2__27426101__27426735"
"4471","2__44055122__44059222"
"4472","2__48065998__48066908"
"4473","2__27438189__27438621"
"4474","2__44145164__44175657"
"4475","2__44187680__44190845"
"4476","2__44187680__44202356"
"4477","2__44200746__44202356"
"4478","2__44170826__44204191"
"4479","2__44200746__44204191"
"4480","2__25674417__25678363"
"4481","2__25830105__25851253"
"4482","2__201462120__201462228"
"4483","2__201462120__201467068"
"4484","2__201462120__201499638"
"4485","2__201462120__201501767"
"4486","2__201462120__201515924"
"4487","2__201462120__201521660"
"4488","2__201462120__201526354"
"4489","2__216177221__216184454"
"4490","2__216190710__216190861"
"4491","2__216189964__216197230"
"4492","2__216189964__216198180"
"4493","2__216191545__216203630"
"4494","2__217329320__217340174"
"4495","2__215617171__215634036"
"4496","2__215609791__215646233"
"4497","2__215632206__215646233"
"4498","2__215617171__215657169"
"4499","2__215645284__215657169"
"4500","2__215657021__215657169"
"4501","2__191523884__191537878"
"4502","2__170460152__170471234"
"4503","2__170393737__170413807"
"4504","2__174987908__175006728"
"4505","2__187466748__187466878"
"4506","2__187466748__187501836"
"4507","2__187466748__187511604"
"4508","2__9083316__9098771"
"4509","2__9098626__9098771"
"4510","2__38818672__38818790"
"4511","2__42513409__42515462"
"4512","2__42483641__42531691"
"4513","2__42491846__42531691"
"4514","2__42513409__42531691"
"4515","2__42522265__42531691"
"4516","2__63660879__63667005"
"4517","2__64189192__64211153"
"4518","2__25972565__25994409"
"4519","2__25990452__25994409"
"4520","2__96943975__96944096"
"4521","2__96944547__96949451"
"4522","2__96940995__96952222"
"4523","2__96954965__96967454"
"4524","2__95766219__95767468"
"4525","2__72958136__72960247"
"4526","2__73195577__73228707"
"4527","2__73247368__73250343"
"4528","2__73195577__73285725"
"4529","2__73215387__73285725"
"4530","2__74746167__74747161"
"4531","2__114390492__114392707"
"4532","2__136505837__136519481"
"4533","2__136505837__136533921"
"4534","2__128628823__128631846"
"4535","2__159389692__159433895"
"4536","2__159389692__159459616"
"4537","2__159459582__159477933"
"4538","2__159389692__159497271"
"4539","2__159488265__159497271"
"4540","2__198358048__198360100"
"4541","2__198360018__198360100"
"4542","2__203949186__203972911"
"4543","2__204000400__204003471"
"4544","2__211018219__211019335"
"4545","2__214174783__214215369"
"4546","2__227729320__227732034"
"4547","2__227729320__227773594"
"4548","2__227729320__227779067"
"4549","2__227731902__227779067"
"4550","2__241439869__241452359"
"4551","2__241463302__241465266"
"4552","2__241492331__241494472"
"4553","2__232894689__232952431"
"4554","2__232995329__233001429"
"4555","2__219447694__219449444"
"4556","2__242142748__242162691"
"4557","2__36623757__36668643"
"4558","2__36668401__36668643"
"4559","2__36668401__36691798"
"4560","2__36691677__36691798"
"4561","2__36691677__36706837"
"4562","2__36704032__36706837"
"4563","2__36706640__36706837"
"4564","2__36704032__36726490"
"4565","2__36739416__36740908"
"4566","2__36669758__36744685"
"4567","2__36704032__36744685"
"4568","2__36744470__36744685"
"4569","2__36623757__36749456"
"4570","2__36668401__36749456"
"4571","2__36691677__36749456"
"4572","2__36740699__36749456"
"4573","2__36744470__36749456"
"4574","2__36623757__36771641"
"4575","2__36704032__36771641"
"4576","2__36669758__36774314"
"4577","2__46819614__46842324"
"4578","2__190571664__190597955"
"4579","2__7164500__7170346"
"4580","2__9419446__9499018"
"4581","2__9484661__9499018"
"4582","2__9490937__9499018"
"4583","2__9498885__9499018"
"4584","2__9475222__9508648"
"4585","2__9490937__9508648"
"4586","2__9675963__9683414"
"4587","2__15415608__15417225"
"4588","2__15415608__15470889"
"4589","2__15427197__15557836"
"4590","2__15514732__15557836"
"4591","2__15523339__15557836"
"4592","2__15601325__15618413"
"4593","2__15679347__15679480"
"4594","2__15693550__15698758"
"4595","2__224640618__224642586"
"4596","2__173423436__173427019"
"4597","2__173433469__173457776"
"4598","2__32396356__32400430"
"4599","2__32399132__32400430"
"4600","2__32399132__32409407"
"4601","2__32402546__32409407"
"4602","2__32431955__32434630"
"4603","2__112551655__112573218"
"4604","2__112566524__112605442"
"4605","2__112560005__112620175"
"4606","2__112561025__112620175"
"4607","2__112596015__112622528"
"4608","2__112619966__112630985"
"4609","2__112702537__112705144"
"4610","2__112821739__112838695"
"4611","2__161169667__161223902"
"4612","2__230659895__230662547"
"4613","2__230659895__230664099"
"4614","2__230659895__230679910"
"4615","2__230657689__230683228"
"4616","2__230633947__230744844"
"4617","2__230659895__230744844"
"4618","2__230662406__230744844"
"4619","2__230675852__230744844"
"4620","2__230683080__230744844"
"4621","2__230723488__230744844"
"4622","2__201873696__201887655"
"4623","2__153399253__153475672"
"4624","2__236626201__236659132"
"4625","2__236706403__236708166"
"4626","2__236706403__236715975"
"4627","2__236626201__236761846"
"4628","2__101874253__101879153"
"4629","2__101879001__101879153"
"4630","2__101879001__101885598"
"4631","2__220073148__220073208"
"4632","2__220073294__220073771"
"4633","2__75104293__75109366"
"4634","2__61233692__61236150"
"4635","2__61295984__61348411"
"4636","2__183993015__183995273"
"4637","2__10282382__10282502"
"4638","2__128047265__128047400"
"4639","2__39064973__39081320"
"4640","2__208589524__208607066"
"4641","2__219114087__219114644"
"4642","2__180815239__180838529"
"4643","2__180837920__180838529"
"4644","2__84668171__84676876"
"4645","2__28804935__28805372"
"4646","2__242644068__242648797"
"4647","2__242607558__242607636"
"4648","2__242606060__242608100"
"4649","2__242607955__242608100"
"4650","2__242606060__242610820"
"4651","2__141113911__142567970"
"4652","2__141259256__142567970"
"4653","2__141641386__142567970"
"4654","2__97527316__97527386"
"4655","2__97493468__97493637"
"4656","2__85864492__85872206"
"4657","2__85828144__85828230"
"4658","2__101521195__101554304"
"4659","2__101584743__101587536"
"4660","2__101587452__101587536"
"4661","2__48555700__48589846"
"4662","2__88885359__88890570"
"4663","2__169547544__169551561"
"4664","2__169404106__169574488"
"4665","2__169547544__169574488"
"4666","2__174819601__174820960"
"4667","2__231925981__231951895"
"4668","2__231944855__231951895"
"4669","2__232010954__232011070"
"4670","2__228356263__228389631"
"4671","2__228356263__228395926"
"4672","2__228389478__228401420"
"4673","2__228356263__228401709"
"4674","2__228384664__228401709"
"4675","2__228388479__228401709"
"4676","2__228398265__228401709"
"4677","2__228401617__228401709"
"4678","2__85270687__85276771"
"4679","2__133618065__133626547"
"4680","2__242541311__242542494"
"4681","2__242541311__242545888"
"4682","2__242542385__242545888"
"4683","2__153591508__153591640"
"4684","2__208841375__208842310"
"4685","2__47134949__47136316"
"4686","2__242680448__242681989"
"4687","2__238933983__238940895"
"4688","2__110303627__110350696"
"4689","2__110310664__110350696"
"4690","2__110321943__110350696"
"4691","2__110332158__110350696"
"4692","2__191379179__191383909"
"4693","2__11696580__11720958"
"4694","2__196544756__196548630"
"4695","2__196571340__196583056"
"4696","2__196581361__196583056"
"4697","2__196582976__196583056"
"4698","2__196544756__196593073"
"4699","2__70031665__70039841"
"4700","2__69565030__69573131"
"4701","2__24533358__24550984"
"4702","2__27858007__27858101"
"4703","2__233675954__233677201"
"4704","2__233681581__233681742"
"4705","2__207161970__207162097"
"4706","2__203329532__203332412"
"4707","2__203378442__203379702"
"4708","2__149240679__149243519"
"4709","2__101643845__101646238"
"4710","2__101643845__101650220"
"4711","2__101644510__101676001"
"4712","2__101666863__101676001"
"4713","2__29004604__29006844"
"4714","2__201741642__201747158"
"4715","20__52773708__52788209"
"4716","20__52780991__52788209"
"4717","20__34528786__34538288"
"4718","20__50225057__50230371"
"4719","20__50234029__50235582"
"4720","20__50226640__50292747"
"4721","20__50290692__50292747"
"4722","20__50255882__50307358"
"4723","20__50305603__50307358"
"4724","20__50290692__50342471"
"4725","20__50342358__50346517"
"4726","20__45008892__45012133"
"4727","20__44521364__44521950"
"4728","20__32194762__32199141"
"4729","20__32198900__32199141"
"4730","20__32210921__32212823"
"4731","20__32210921__32217720"
"4732","20__32207323__32228337"
"4733","20__33000321__33001685"
"4734","20__33027960__33037285"
"4735","20__33001548__33057925"
"4736","20__33065577__33067594"
"4737","20__33057853__33069011"
"4738","20__33057853__33080402"
"4739","20__31601616__31604908"
"4740","20__31601616__31606156"
"4741","20__31601616__31606628"
"4742","20__31603242__31606628"
"4743","20__31606443__31606628"
"4744","20__31600609__31607556"
"4745","20__31601616__31607556"
"4746","20__31606065__31607556"
"4747","20__31606443__31607556"
"4748","20__31607386__31607556"
"4749","20__31604848__31608393"
"4750","20__31607386__31608393"
"4751","20__35668556__35675593"
"4752","20__35668556__35684059"
"4753","20__35675456__35684059"
"4754","20__35127991__35154409"
"4755","20__57484576__57484859"
"4756","20__57470667__57485136"
"4757","20__31376660__31380576"
"4758","20__34700348__34778719"
"4759","20__5990421__5996136"
"4760","20__6011931__6012016"
"4761","20__6011931__6012726"
"4762","20__3527931__3529985"
"4763","20__3545995__3559419"
"4764","20__3520869__3575219"
"4765","20__1352720__1356247"
"4766","20__3262287__3268436"
"4767","20__3274785__3275275"
"4768","20__3274785__3278822"
"4769","20__3835205__3838456"
"4770","20__3841979__3843060"
"4771","20__21311254__21314475"
"4772","20__21306917__21324846"
"4773","20__21312406__21324846"
"4774","20__21319682__21324846"
"4775","20__21314716__21327188"
"4776","20__21306917__21349228"
"4777","20__21319682__21349228"
"4778","20__21335427__21349228"
"4779","20__21346059__21349228"
"4780","20__21306917__21362695"
"4781","20__17930776__17934761"
"4782","20__17933231__17936119"
"4783","20__17934640__17936119"
"4784","20__17928130__17937681"
"4785","20__17932144__17937681"
"4786","20__17933231__17937681"
"4787","20__17936009__17937681"
"4788","20__4864288__4865469"
"4789","20__4880201__4883204"
"4790","20__5086834__5090091"
"4791","20__13509080__13539761"
"4792","20__16385458__16387101"
"4793","20__44569692__44569846"
"4794","20__33516236__33524826"
"4795","20__33592261__33592373"
"4796","20__33591213__33594378"
"4797","20__33596467__33598091"
"4798","20__33597990__33603942"
"4799","20__33603811__33609135"
"4800","20__33597990__33609159"
"4801","20__33603811__33609159"
"4802","20__33600811__33637797"
"4803","20__33597990__33642834"
"4804","20__33632308__33645374"
"4805","20__33645317__33657215"
"4806","20__25288602__25290211"
"4807","20__25300835__25319987"
"4808","20__25394426__25398831"
"4809","20__45865070__45865260"
"4810","20__45878031__45891172"
"4811","20__45865070__45905539"
"4812","20__45878031__45912392"
"4813","20__45910846__45938948"
"4814","20__42242490__42252685"
"4815","20__42331130__42333998"
"4816","20__35293449__35317187"
"4817","20__35312816__35317187"
"4818","20__35315895__35317187"
"4819","20__50133323__50140649"
"4820","20__43541301__43541494"
"4821","20__43547547__43547918"
"4822","20__55929088__55943868"
"4823","20__62505021__62505169"
"4824","20__62559688__62562375"
"4825","20__57566367__57568167"
"4826","20__57569165__57569294"
"4827","20__57569165__57570188"
"4828","20__60712420__60716000"
"4829","20__60713227__60716000"
"4830","20__60714837__60716000"
"4831","20__61292416__61296440"
"4832","20__61299829__61300430"
"4833","20__61485368__61490878"
"4834","20__61488747__61490878"
"4835","20__61485368__61491660"
"4836","20__61522312__61545758"
"4837","20__61537239__61545758"
"4838","20__61594936__61597932"
"4839","20__3736116__3740833"
"4840","20__371931__372223"
"4841","20__472898__489304"
"4842","20__489095__489304"
"4843","20__5170381__5170484"
"4844","20__30115287__30126064"
"4845","20__30132750__30149539"
"4846","20__30142549__30149539"
"4847","20__30147414__30149539"
"4848","20__18505579__18505664"
"4849","20__18505579__18511447"
"4850","20__18523663__18531819"
"4851","20__18523663__18535034"
"4852","20__30732894__30733012"
"4853","20__30732894__30734658"
"4854","20__30738425__30746317"
"4855","20__30734588__30747914"
"4856","20__30746254__30749168"
"4857","20__10623136__10632342"
"4858","20__10632779__10633246"
"4859","20__31967267__31967497"
"4860","20__23615891__23616004"
"4861","20__32878537__32879337"
"4862","20__32873246__32881962"
"4863","20__32878138__32881962"
"4864","20__32881887__32881962"
"4865","20__33162908__33173384"
"4866","20__33173241__33203943"
"4867","20__33176257__33203943"
"4868","20__33203846__33203943"
"4869","20__33222419__33232030"
"4870","20__44477089__44483931"
"4871","20__24959403__24964655"
"4872","20__35812583__35812776"
"4873","20__35826800__35827628"
"4874","20__35812583__35838568"
"4875","20__35833170__35838568"
"4876","20__35835676__35838568"
"4877","20__35812583__35852372"
"4878","20__35835676__35862498"
"4879","20__35860699__35862498"
"4880","20__35835676__35865112"
"4881","20__47244399__47282893"
"4882","20__47361562__47361684"
"4883","20__43959006__43959204"
"4884","20__46252655__46262380"
"4885","20__46262792__46271128"
"4886","20__56993267__57016139"
"4887","20__57014001__57016139"
"4888","20__40141485__40162209"
"4889","20__39792721__39800929"
"4890","20__47567860__47569421"
"4891","20__47582409__47626941"
"4892","20__47585684__47626941"
"4893","20__47614730__47626941"
"4894","20__47567860__47630231"
"4895","20__47582409__47630497"
"4896","20__47580367__47634087"
"4897","20__47582409__47634087"
"4898","20__47683727__47686834"
"4899","20__47700563__47700699"
"4900","20__47693517__47706283"
"4901","20__47691322__47707559"
"4902","20__47707279__47707559"
"4903","20__47732319__47741124"
"4904","20__47752370__47770608"
"4905","20__47768119__47770608"
"4906","20__47782534__47782822"
"4907","20__48561919__48565892"
"4908","20__48565785__48565892"
"4909","20__56136428__56137308"
"4910","20__56137127__56137308"
"4911","20__23370583__23383709"
"4912","20__7964441__7982188"
"4913","20__2083414__2098061"
"4914","20__17602500__17660720"
"4915","20__32244893__32247356"
"4916","20__32659872__32663846"
"4917","20__32659872__32665051"
"4918","20__32659872__32666359"
"4919","20__34143804__34143900"
"4920","20__34288720__34288902"
"4921","20__34067056__34067970"
"4922","20__34082351__34086545"
"4923","20__62407031__62422143"
"4924","20__62421174__62422143"
"4925","20__62192703__62193556"
"4926","20__60885721__60888306"
"4927","20__60888144__60888516"
"4928","20__60890084__60890263"
"4929","20__60898512__60903501"
"4930","20__60908620__60909398"
"4931","20__60903297__60911501"
"4932","20__60887944__60922084"
"4933","20__60920874__60922084"
"4934","20__60901733__60927416"
"4935","20__60927298__60927416"
"4936","20__60921969__60937608"
"4937","20__34832619__34832848"
"4938","20__34309662__34313077"
"4939","20__32354657__32358098"
"4940","20__33439034__33440341"
"4941","20__33439034__33442726"
"4942","20__33444609__33447845"
"4943","20__33501899__33509669"
"4944","20__5099415__5099512"
"4945","20__5100224__5100560"
"4946","20__19970650__19977486"
"4947","20__36405747__36407737"
"4948","20__55967710__55967833"
"4949","20__43135468__43142681"
"4950","20__10536879__10602062"
"4951","20__31315700__31315949"
"4952","20__35438385__35441247"
"4953","20__35457457__35467844"
"4954","20__35467620__35467844"
"4955","20__60699673__60706562"
"4956","20__61833639__61835159"
"4957","20__30954187__30956926"
"4958","20__30309458__30310151"
"4959","20__8637831__8678430"
"4960","20__60737808__60738678"
"4961","20__20505050__20517428"
"4962","20__20553519__20620544"
"4963","20__46365447__46365686"
"4964","20__43248163__43257810"
"4965","20__31040687__31041564"
"4966","20__48471975__48472118"
"4967","20__48491242__48500603"
"4968","20__44596133__44597001"
"4969","20__62577806__62577996"
"4970","20__36775119__36790001"
"4971","20__34218361__34218956"
"4972","20__2843711__2845300"
"4973","21__43274675__43277438"
"4974","21__43230510__43280481"
"4975","21__27326904__27328069"
"4976","21__27372330__27425664"
"4977","21__27423316__27425664"
"4978","21__27462259__27484463"
"4979","21__37619815__37620866"
"4980","21__33691527__33723231"
"4981","21__33716879__33723231"
"4982","21__33711016__33750850"
"4983","21__33740712__33750850"
"4984","21__33750754__33750850"
"4985","21__17135210__17138460"
"4986","21__17138316__17138460"
"4987","21__30693542__30693835"
"4988","21__30693542__30702014"
"4989","21__33057362__33064762"
"4990","21__33057362__33068534"
"4991","21__33057362__33069063"
"4992","21__33057362__33078670"
"4993","21__33073308__33078670"
"4994","21__38844986__38845182"
"4995","21__38865319__38878526"
"4996","21__40184927__40186905"
"4997","21__43334707__43342194"
"4998","21__34011218__34012089"
"4999","21__34793787__34805178"
"5000","21__34951656__34955972"
"5001","21__37781672__37783902"
"5002","21__38084833__38103452"
"5003","21__38103346__38103452"
"5004","21__38302551__38311294"
"5005","21__43796650__43802343"
"5006","21__44279772__44283706"
"5007","21__44279772__44296877"
"5008","21__44424436__44430334"
"5009","21__44424436__44438340"
"5010","21__44424436__44445057"
"5011","21__44514581__44515853"
"5012","21__45033711__45033828"
