"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr7",151900018,151935911,"circular_RNA/1",0,"-",151900018,151900018,"0,0,0",12,"131,120,129,213,66,110,165,182,105,102,117,120","0,2172,4366,17589,19067,19639,21081,21501,26989,27286,32883,35773",1,"circRNA","KMT2C","NM_170606","26,25,24,23,22,21,20,19,18,17,16,15","chr7:151896544-151900018|chr7:151935911-151944986","7__151900019__151935911",1
"chr7",151902190,151904513,"circular_RNA/1",0,"-",151902190,151902190,"0,0,0",2,"120,129","0,2194",1,"circRNA","KMT2C","NM_170606","25,24","chr7:151900149-151902190|chr7:151904513-151917607","7__151902191__151904513",1
"chr7",151917607,151921701,"circular_RNA/1",0,"-",151917607,151917607,"0,0,0",5,"213,66,110,165,182","0,1478,2050,3492,3912",1,"circRNA","KMT2C","NM_170606","23,22,21,20,19","chr7:151904513-151917607|chr7:151921701-151927007","7__151917608__151921701",1
"chr7",151917607,151935911,"circular_RNA/3",0,"-",151917607,151917607,"0,0,0",9,"213,66,110,165,182,105,102,117,120","0,1478,2050,3492,3912,9400,9697,15294,18184",3,"circRNA","KMT2C","NM_170606","23,22,21,20,19,18,17,16,15","chr7:151904513-151917607|chr7:151935911-151944986","7__151917608__151935911",3
"chr7",151935791,151948051,"circular_RNA/1",0,"-",151935791,151935791,"0,0,0",4,"120,719,78,114","0,9195,11169,12146",1,"circRNA","KMT2C","NM_170606","15,14,13,12","chr7:151933018-151935791|chr7:151948051-151949023","7__151935792__151948051",1
"chr7",151944986,151970952,"circular_RNA/1",0,"-",151944986,151944986,"0,0,0",8,"719,78,114,152,170,115,172,163","0,1974,2951,4037,4644,15114,17136,25803",1,"circRNA","KMT2C","NM_170606","14,13,12,11,10,9,8,7","chr7:151935911-151944986|chr7:151970952-152007050","7__151944987__151970952",1
"chr7",151946960,151948051,"circular_RNA/5",0,"-",151946960,151946960,"0,0,0",2,"78,114","0,977",5,"circRNA","KMT2C","NM_170606","13,12","chr7:151945705-151946960|chr7:151948051-151949023","7__151946961__151948051",5
"chr7",151960100,151962294,"circular_RNA/1",0,"-",151960100,151960100,"0,0,0",2,"115,172","0,2022",1,"circRNA","KMT2C","NM_170606","9,8","chr7:151949800-151960100|chr7:151962294-151970789","7__151960101__151962294",1
"chr7",151960100,151970952,"circular_RNA/1",0,"-",151960100,151960100,"0,0,0",3,"115,172,163","0,2022,10689",1,"circRNA","KMT2C","NM_170606","9,8,7","chr7:151949800-151960100|chr7:151970952-152007050","7__151960101__151970952",1
"chr7",151960100,152012423,"circular_RNA/2",0,"-",151960100,151960100,"0,0,0",6,"115,172,163,110,149,201","0,2022,10689,46950,48782,52122",2,"circRNA","KMT2C","NM_170606","9,8,7,6,5,4","chr7:151949800-151960100|chr7:152012423-152027685","7__151960101__152012423",2
"chr7",151960100,152055760,"circular_RNA/2",0,"-",151960100,151960100,"0,0,0",8,"115,172,163,110,149,201,139,89","0,2022,10689,46950,48782,52122,67585,95571",2,"circRNA","KMT2C","NM_170606","9,8,7,6,5,4,3,2","chr7:151949800-151960100|chr7:152055760-152132710","7__151960101__152055760",2
"chr7",152007050,152012423,"circular_RNA/25",0,"-",152007050,152007050,"0,0,0",3,"110,149,201","0,1832,5172",25,"circRNA","KMT2C","NM_170606","6,5,4","chr7:151970952-152007050|chr7:152012423-152027685","7__152007051__152012423",25
"chr7",152007050,152055760,"circular_RNA/2",0,"-",152007050,152007050,"0,0,0",5,"110,149,201,139,89","0,1832,5172,20635,48621",2,"circRNA","KMT2C","NM_170606","6,5,4,3,2","chr7:151970952-152007050|chr7:152055760-152132710","7__152007051__152055760",2
"chr7",152027685,152055760,"circular_RNA/12",0,"-",152027685,152027685,"0,0,0",2,"139,89","0,27986",12,"circRNA","KMT2C","NM_170606","3,2","chr7:152012423-152027685|chr7:152055760-152132710","7__152027686__152055760",12
"chr7",152480271,152498816,"circular_RNA/17",0,"+",152480271,152480271,"0,0,0",3,"56,125,111","0,17344,18434",17,"circRNA","ACTR3B","NM_001040135","2,3,4","chr7:152457011-152480271|chr7:152498816-152511634","7__152480272__152498816",17
"chr7",152497615,152498816,"circular_RNA/2",0,"+",152497615,152497615,"0,0,0",2,"125,111","0,1090",2,"circRNA","ACTR3B","NM_001040135","3,4","chr7:152480327-152497615|chr7:152498816-152511634","7__152497616__152498816",2
"chr7",152511634,152522207,"circular_RNA/2",0,"+",152511634,152511634,"0,0,0",5,"96,108,144,174,93","0,1931,5749,8792,10480",2,"circRNA","ACTR3B","NM_001040135","5,6,7,8,9","chr7:152498816-152511634|chr7:152522207-152551542","7__152511635__152522207",2
"chr7",154767405,154790494,"circular_RNA/2",0,"-",154767405,154767405,"0,0,0",5,"636,114,64,44,135","0,7523,15310,18030,22954",2,"circRNA","PAXIP1","NM_007349","6,5,4,3,2","chr7:154760836-154767405|chr7:154790494-154794558","7__154767406__154790494",2
"chr7",154774928,154790494,"circular_RNA/2",0,"-",154774928,154774928,"0,0,0",4,"114,64,44,135","0,7787,10507,15431",2,"circRNA","PAXIP1","NM_007349","5,4,3,2","chr7:154768041-154774928|chr7:154790494-154794558","7__154774929__154790494",2
"chr7",155089968,155094556,"circular_RNA/1",0,"+",155089968,155089968,"0,0,0",4,"439,125,167,100","0,3307,3992,4488",1,"circRNA","INSIG1","NM_001346590","2,3,4,5","chr7:155089669-155089968|chr7:155094556-155095534","7__155089969__155094556",1
"chr7",155093275,155094127,"circular_RNA/6",0,"+",155093275,155093275,"0,0,0",2,"125,167","0,685",6,"circRNA","INSIG1","NM_001346590","3,4","chr7:155090407-155093275|chr7:155094127-155094456","7__155093276__155094127",6
"chr7",155093275,155094556,"circular_RNA/1",0,"+",155093275,155093275,"0,0,0",3,"125,167,100","0,685,1181",1,"circRNA","INSIG1","NM_001346590","3,4,5","chr7:155090407-155093275|chr7:155094556-155095534","7__155093276__155094556",1
"chr7",155457868,155473602,"circular_RNA/7",0,"+",155457868,155457868,"0,0,0",4,"79,49,77,319","0,7692,13433,15415",7,"circRNA","RBM33","NM_053043","2,3,4,5","chr7:155437613-155457868|chr7:155473602-155493466","7__155457869__155473602",7
"chr7",155465560,155473602,"circular_RNA/134",0,"+",155465560,155465560,"0,0,0",3,"49,77,319","0,5741,7723",134,"circRNA","RBM33","NM_053043","3,4,5","chr7:155457947-155465560|chr7:155473602-155493466","7__155465561__155473602",134
"chr7",155471301,155473602,"circular_RNA/3",0,"+",155471301,155471301,"0,0,0",2,"77,319","0,1982",3,"circRNA","RBM33","NM_053043","4,5","chr7:155465609-155471301|chr7:155473602-155493466","7__155471302__155473602",3
"chr7",155499553,155511137,"circular_RNA/14",0,"+",155499553,155499553,"0,0,0",3,"209,253,59","0,4343,11525",14,"circRNA","RBM33","NM_053043","7,8,9","chr7:155493638-155499553|chr7:155511137-155530223","7__155499554__155511137",14
"chr7",156469079,156472000,"circular_RNA/1",0,"-",156469079,156469079,"0,0,0",2,"239,230","0,2691",1,"circRNA","LMBR1","NR_146959","20,19","chr7:156461981-156469079|chr7:156472000-156473136","7__156469080__156472000",1
"chr7",156518128,156518531,"circular_RNA/1",0,"-",156518128,156518128,"0,0,0",2,"91,74","0,329",1,"circRNA","LMBR1","NR_146959","14,13","chr7:156516872-156518128|chr7:156518531-156520623","7__156518129__156518531",1
"chr7",156521337,156526951,"circular_RNA/1",0,"-",156521337,156521337,"0,0,0",2,"77,81","0,5533",1,"circRNA","LMBR1","NR_146959","11,10","chr7:156520701-156521337|chr7:156526951-156549086","7__156521338__156526951",1
"chr7",156526870,156549159,"circular_RNA/1",0,"-",156526870,156526870,"0,0,0",2,"81,73","0,22216",1,"circRNA","LMBR1","NR_146959","10,9","chr7:156521414-156526870|chr7:156549159-156554827","7__156526871__156549159",1
"chr7",156526870,156556489,"circular_RNA/3",0,"-",156526870,156526870,"0,0,0",5,"81,73,65,69,127","0,22216,27957,28931,29492",3,"circRNA","LMBR1","NR_146959","10,9,8,7,6","chr7:156521414-156526870|chr7:156556489-156589082","7__156526871__156556489",3
"chr7",156526870,156619438,"circular_RNA/2",0,"-",156526870,156526870,"0,0,0",7,"81,73,65,69,127,104,140","0,22216,27957,28931,29492,62212,92428",2,"circRNA","LMBR1","NR_146959","10,9,8,7,6,5,4","chr7:156521414-156526870|chr7:156619438-156626446","7__156526871__156619438",2
"chr7",156549086,156556489,"circular_RNA/1",0,"-",156549086,156549086,"0,0,0",4,"73,65,69,127","0,5741,6715,7276",1,"circRNA","LMBR1","NR_146959","9,8,7,6","chr7:156526951-156549086|chr7:156556489-156589082","7__156549087__156556489",1
"chr7",156549086,156572426,"circular_RNA/1",0,"-",156549086,156549086,"0,0,0",5,"73,65,69,127,78","0,5741,6715,7276,23262",1,"circRNA","LMBR1","NM_001350955","11,10,9,8,7","chr7:156526951-156549086|chr7:156572426-156589082","7__156549087__156572426",1
"chr7",156549086,156619438,"circular_RNA/10",0,"-",156549086,156549086,"0,0,0",6,"73,65,69,127,104,140","0,5741,6715,7276,39996,70212",10,"circRNA","LMBR1","NR_146959","9,8,7,6,5,4","chr7:156526951-156549086|chr7:156619438-156626446","7__156549087__156619438",10
"chr7",156589082,156619438,"circular_RNA/6",0,"-",156589082,156589082,"0,0,0",2,"104,140","0,30216",6,"circRNA","LMBR1","NR_146959","5,4","chr7:156556489-156589082|chr7:156619438-156626446","7__156589083__156619438",6
"chr7",156589082,156626486,"circular_RNA/1",0,"-",156589082,156589082,"0,0,0",3,"104,140,40","0,30216,37364",1,"circRNA","LMBR1","NR_146959","5,4,3","chr7:156556489-156589082|chr7:156626486-156629506","7__156589083__156626486",1
"chr7",156589082,156629579,"circular_RNA/1",0,"-",156589082,156589082,"0,0,0",4,"104,140,40,73","0,30216,37364,40424",1,"circRNA","LMBR1","NR_146959","5,4,3,2","chr7:156556489-156589082|chr7:156629579-156685621","7__156589083__156629579",1
"chr7",156619298,156619438,"circular_RNA/2",0,"-",156619298,156619298,"0,0,0",1,"140","0",2,"circRNA","LMBR1","NR_146959","4","chr7:156589186-156619298|chr7:156619438-156626446","7__156619299__156619438",2
"chr7",156619298,156629579,"circular_RNA/40",0,"-",156619298,156619298,"0,0,0",3,"140,40,73","0,7148,10208",40,"circRNA","LMBR1","NR_146959","4,3,2","chr7:156589186-156619298|chr7:156629579-156685621","7__156619299__156629579",40
"chr7",156752544,156759786,"circular_RNA/1",0,"+",156752544,156752544,"0,0,0",6,"324,111,168,122,133,132","0,2300,3157,4054,6419,7110",1,"circRNA","NOM1","NM_001353366","4,5,6,7,8,9","chr7:156746992-156752544|chr7:156759786-156761780","7__156752545__156759786",1
"chr7",156758963,156759786,"circular_RNA/19",0,"+",156758963,156758963,"0,0,0",2,"133,132","0,691",19,"circRNA","NOM1","NM_001353366","8,9","chr7:156756720-156758963|chr7:156759786-156761780","7__156758964__156759786",19
"chr7",156758963,156761890,"circular_RNA/1",0,"+",156758963,156758963,"0,0,0",3,"133,132,110","0,691,2817",1,"circRNA","NOM1","NM_001353366","8,9,10","chr7:156756720-156758963|chr7:156761890-156762222","7__156758964__156761890",1
"chr7",156956503,156979715,"circular_RNA/1",1,"+",156956503,156956503,"0,0,0",9,"54,75,147,116,158,154,221,152,188","0,5238,6494,11109,14880,17708,18298,20068,23024",1,"circRNA","UBE3C","NM_014671","2,3,4,5,6,7,8,9,10","chr7:156932032-156956503|chr7:156979715-156994414","7__156956504__156979715",1
"chr7",156956503,156963144,"circular_RNA/3",0,"+",156956503,156956503,"0,0,0",3,"54,75,147","0,5238,6494",3,"circRNA","UBE3C","NM_014671","2,3,4","chr7:156932032-156956503|chr7:156963144-156967612","7__156956504__156963144",3
"chr7",156956503,156975022,"circular_RNA/1",0,"+",156956503,156956503,"0,0,0",7,"54,75,147,116,158,154,221","0,5238,6494,11109,14880,17708,18298",1,"circRNA","UBE3C","NM_014671","2,3,4,5,6,7,8","chr7:156932032-156956503|chr7:156975022-156976571","7__156956504__156975022",1
"chr7",156961741,156963144,"circular_RNA/1",0,"+",156961741,156961741,"0,0,0",2,"75,147","0,1256",1,"circRNA","UBE3C","NM_014671","3,4","chr7:156956557-156961741|chr7:156963144-156967612","7__156961742__156963144",1
"chr7",156962997,156979715,"circular_RNA/1",1,"+",156962997,156962997,"0,0,0",7,"147,116,158,154,221,152,188","0,4615,8386,11214,11804,13574,16530",1,"circRNA","UBE3C","NM_014671","4,5,6,7,8,9,10","chr7:156961816-156962997|chr7:156979715-156994414","7__156962998__156979715",1
"chr7",156994414,157009665,"circular_RNA/2",0,"+",156994414,156994414,"0,0,0",4,"87,158,233,105","0,5677,5982,15146",2,"circRNA","UBE3C","NM_014671","11,12,13,14","chr7:156979715-156994414|chr7:157009665-157013382","7__156994415__157009665",2
"chr7",156994414,157049738,"circular_RNA/1",0,"+",156994414,156994414,"0,0,0",12,"87,158,233,105,88,98,133,248,213,189,67,131","0,5677,5982,15146,18968,21533,23686,29359,46647,52233,52523,55193",1,"circRNA","UBE3C","NM_014671","11,12,13,14,15,16,17,18,19,20,21,22","chr7:156979715-156994414|chr7:157049738-157060278","7__156994415__157049738",1
"chr7",157000091,157018233,"circular_RNA/2",0,"+",157000091,157000091,"0,0,0",6,"158,233,105,88,98,133","0,305,9469,13291,15856,18009",2,"circRNA","UBE3C","NM_014671","12,13,14,15,16,17","chr7:156994501-157000091|chr7:157018233-157023773","7__157000092__157018233",2
"chr7",157009560,157018233,"circular_RNA/1",0,"+",157009560,157009560,"0,0,0",4,"105,88,98,133","0,3822,6387,8540",1,"circRNA","UBE3C","NM_014671","14,15,16,17","chr7:157000629-157009560|chr7:157018233-157023773","7__157009561__157018233",1
"chr7",157013382,157016045,"circular_RNA/1",0,"+",157013382,157013382,"0,0,0",2,"88,98","0,2565",1,"circRNA","UBE3C","NM_014671","15,16","chr7:157009665-157013382|chr7:157016045-157018100","7__157013383__157016045",1
"chr7",157013382,157041274,"circular_RNA/6",0,"+",157013382,157013382,"0,0,0",5,"88,98,133,248,213","0,2565,4718,10391,27679",6,"circRNA","UBE3C","NM_014671","15,16,17,18,19","chr7:157009665-157013382|chr7:157041274-157046647","7__157013383__157041274",6
"chr7",157013382,157047004,"circular_RNA/1",0,"+",157013382,157013382,"0,0,0",7,"88,98,133,248,213,189,67","0,2565,4718,10391,27679,33265,33555",1,"circRNA","UBE3C","NM_014671","15,16,17,18,19,20,21","chr7:157009665-157013382|chr7:157047004-157049607","7__157013383__157047004",1
"chr7",157015947,157018233,"circular_RNA/5",0,"+",157015947,157015947,"0,0,0",2,"98,133","0,2153",5,"circRNA","UBE3C","NM_014671","16,17","chr7:157013470-157015947|chr7:157018233-157023773","7__157015948__157018233",5
"chr7",157015947,157041274,"circular_RNA/1",0,"+",157015947,157015947,"0,0,0",4,"98,133,248,213","0,2153,7826,25114",1,"circRNA","UBE3C","NM_014671","16,17,18,19","chr7:157013470-157015947|chr7:157041274-157046647","7__157015948__157041274",1
"chr7",157151240,157160177,"circular_RNA/1",0,"+",157151240,157151240,"0,0,0",4,"91,110,60,111","0,4614,7955,8826",1,"circRNA","DNAJB6","NM_005494","2,3,4,5","chr7:157129838-157151240|chr7:157160177-157174939","7__157151241__157160177",1
"chr7",157159195,157160177,"circular_RNA/8",0,"+",157159195,157159195,"0,0,0",2,"60,111","0,871",8,"circRNA","DNAJB6","NM_005494","4,5","chr7:157155964-157159195|chr7:157160177-157174939","7__157159196__157160177",8
"chr7",157174939,157178305,"circular_RNA/1",0,"+",157174939,157174939,"0,0,0",3,"132,142,71","0,2621,3295",1,"circRNA","DNAJB6","NM_058246","6,7,8","chr7:157160177-157174939|chr7:157178305-157202488","7__157174940__157178305",1
"chr7",158436980,158439255,"circular_RNA/7",0,"-",158436980,158436980,"0,0,0",3,"100,101,104","0,1230,2171",7,"circRNA","NCAPG2","NM_001281932","28,27,26","chr7:158424409-158436980|chr7:158439255-158443523","7__158436981__158439255",7
"chr7",158464205,158468348,"circular_RNA/1",0,"-",158464205,158464205,"0,0,0",2,"153,180","0,3963",1,"circRNA","NCAPG2","NM_001281932","14,13","chr7:158457442-158464205|chr7:158468348-158472651","7__158464206__158468348",1
"chr7",158472651,158483414,"circular_RNA/1",0,"-",158472651,158472651,"0,0,0",7,"126,96,87,70,95,135,155","0,761,3340,6212,7388,9859,10608",1,"circRNA","NCAPG2","NM_001281932","12,11,10,9,8,7,6","chr7:158468348-158472651|chr7:158483414-158485533","7__158472652__158483414",1
"chr7",158472651,158486189,"circular_RNA/1",0,"-",158472651,158472651,"0,0,0",9,"126,96,87,70,95,135,155,115,189","0,761,3340,6212,7388,9859,10608,12882,13349",1,"circRNA","NCAPG2","NM_001281932","12,11,10,9,8,7,6,5,4","chr7:158468348-158472651|chr7:158486189-158494512","7__158472652__158486189",1
"chr7",158528193,158531812,"circular_RNA/2",0,"-",158528193,158528193,"0,0,0",3,"106,132,99","0,1545,3520",2,"circRNA","ESYT2","NM_001367773","21,20,19","chr7:158527162-158528193|chr7:158531812-158534213","7__158528194__158531812",2
"chr7",158540884,158545534,"circular_RNA/1",0,"-",158540884,158540884,"0,0,0",3,"87,75,63","0,1455,4587",1,"circRNA","ESYT2","NM_001367773","16,15,14","chr7:158536369-158540884|chr7:158545534-158552176","7__158540885__158545534",1
"chr7",158552176,158557544,"circular_RNA/30",0,"-",158552176,158552176,"0,0,0",5,"96,90,49,83,177","0,572,2010,3597,5191",30,"circRNA","ESYT2","NM_001367773","13,12,11,10,9","chr7:158545534-158552176|chr7:158557544-158560344","7__158552177__158557544",30
"chr7",158552176,158566087,"circular_RNA/1",0,"-",158552176,158552176,"0,0,0",7,"96,90,49,83,177,121,56","0,572,2010,3597,5191,8168,13855",1,"circRNA","ESYT2","NM_001367773","13,12,11,10,9,8,7","chr7:158545534-158552176|chr7:158566087-158580694","7__158552177__158566087",1
"chr7",158552176,158586417,"circular_RNA/1",0,"-",158552176,158552176,"0,0,0",10,"96,90,49,83,177,121,56,90,73,77","0,572,2010,3597,5191,8168,13855,28518,28859,34164",1,"circRNA","ESYT2","NM_001367773","13,12,11,10,9,8,7,6,5,4","chr7:158545534-158552176|chr7:158586417-158590632","7__158552177__158586417",1
"chr7",158552176,158591763,"circular_RNA/1",0,"-",158552176,158552176,"0,0,0",12,"96,90,49,83,177,121,56,90,73,77,135,42","0,572,2010,3597,5191,8168,13855,28518,28859,34164,38456,39545",1,"circRNA","ESYT2","NM_001367773","13,12,11,10,9,8,7,6,5,4,3,2","chr7:158545534-158552176|chr7:158591763-158621779","7__158552177__158591763",1
"chr7",158566031,158591763,"circular_RNA/8",0,"-",158566031,158566031,"0,0,0",6,"56,90,73,77,135,42","0,14663,15004,20309,24601,25690",8,"circRNA","ESYT2","NM_001367773","7,6,5,4,3,2","chr7:158560465-158566031|chr7:158591763-158621779","7__158566032__158591763",8
"chr7",158580694,158586417,"circular_RNA/1",0,"-",158580694,158580694,"0,0,0",3,"90,73,77","0,341,5646",1,"circRNA","ESYT2","NM_001367773","6,5,4","chr7:158566087-158580694|chr7:158586417-158590632","7__158580695__158586417",1
"chr7",158580694,158591763,"circular_RNA/10",0,"-",158580694,158580694,"0,0,0",5,"90,73,77,135,42","0,341,5646,9938,11027",10,"circRNA","ESYT2","NM_001367773","6,5,4,3,2","chr7:158566087-158580694|chr7:158591763-158621779","7__158580695__158591763",10
"chr7",158586340,158591763,"circular_RNA/1",0,"-",158586340,158586340,"0,0,0",3,"77,135,42","0,4292,5381",1,"circRNA","ESYT2","NM_001367773","4,3,2","chr7:158581108-158586340|chr7:158591763-158621779","7__158586341__158591763",1
"chr7",158590632,158591763,"circular_RNA/3",0,"-",158590632,158590632,"0,0,0",2,"135,42","0,1089",3,"circRNA","ESYT2","NM_001367773","3,2","chr7:158586417-158590632|chr7:158591763-158621779","7__158590633__158591763",3
"chr7",158672374,158684024,"circular_RNA/1",0,"+",158672374,158672374,"0,0,0",4,"306,56,55,69","0,4880,7337,11581",1,"circRNA","WDR60","NM_001350914","5,6,7,8","chr7:158669382-158672374|chr7:158684024-158694429","7__158672375__158684024",1
"chr7",158672374,158698782,"circular_RNA/1",0,"+",158672374,158672374,"0,0,0",7,"306,56,55,69,78,220,103","0,4880,7337,11581,22055,22692,26305",1,"circRNA","WDR60","NM_001350914","5,6,7,8,9,10,11","chr7:158669382-158672374|chr7:158698782-158704240","7__158672375__158698782",1
"chr6",304627,348841,"circular_RNA/2",0,"+",304627,304627,"0,0,0",6,"34,83,50,75,172,73","0,7252,30486,41226,43475,44141",2,"circRNA","DUSP22","NM_020185","2,3,4,5,6,7","chr6:292560-304627|chr6:348841-350821","6__304628__348841",2
"chr6",532468,556564,"circular_RNA/1",0,"-",532468,532468,"0,0,0",6,"142,117,67,62,60,81","0,16706,21385,22758,23485,24015",1,"circRNA","EXOC2","NR_073064","25,24,23,22,21,20","chr6:499700-532468|chr6:556564-562783","6__532469__556564",1
"chr6",532468,576882,"circular_RNA/2",0,"-",532468,532468,"0,0,0",12,"142,117,67,62,60,81,62,122,158,66,125,126","0,16706,21385,22758,23485,24015,30315,31564,32076,32395,40051,44288",2,"circRNA","EXOC2","NR_073064","25,24,23,22,21,20,19,18,17,16,15,14","chr6:499700-532468|chr6:576882-592468","6__532469__576882",2
"chr6",555226,576882,"circular_RNA/1",0,"-",555226,555226,"0,0,0",9,"62,60,81,62,122,158,66,125,126","0,727,1257,7557,8806,9318,9637,17293,21530",1,"circRNA","EXOC2","NR_073064","22,21,20,19,18,17,16,15,14","chr6:553920-555226|chr6:576882-592468","6__555227__576882",1
"chr6",592468,599225,"circular_RNA/1",1,"-",592468,592468,"0,0,0",4,"119,103,82,146","0,5552,6391,6611",1,"circRNA","EXOC2","NR_073064","13,12,11,10","chr6:576882-592468|chr6:599225-610097","6__592469__599225",1
"chr6",592468,619543,"circular_RNA/1",1,"-",592468,592468,"0,0,0",7,"119,103,82,146,81,125,114","0,5552,6391,6611,17629,25242,26961",1,"circRNA","EXOC2","NR_073064","13,12,11,10,9,8,7","chr6:576882-592468|chr6:619543-629834","6__592469__619543",1
"chr6",598020,610178,"circular_RNA/2",0,"-",598020,598020,"0,0,0",4,"103,82,146,81","0,839,1059,12077",2,"circRNA","EXOC2","NR_073064","12,11,10,9","chr6:592587-598020|chr6:610178-617710","6__598021__610178",2
"chr6",629834,637861,"circular_RNA/5",0,"-",629834,629834,"0,0,0",3,"127,177,161","0,3106,7866",5,"circRNA","EXOC2","NR_073064","6,5,4","chr6:619543-629834|chr6:637861-657162","6__629835__637861",5
"chr6",629834,657250,"circular_RNA/1",0,"-",629834,629834,"0,0,0",4,"127,177,161,88","0,3106,7866,27328",1,"circRNA","EXOC2","NR_073064","6,5,4,3","chr6:619543-629834|chr6:657250-689138","6__629835__657250",1
"chr6",1726649,1742820,"circular_RNA/1",0,"-",1726649,1726649,"0,0,0",2,"97,119","0,16052",1,"circRNA","GMDS","NM_001253846","9,8","chr6:1624775-1726649|chr6:1742820-1930336","6__1726650__1742820",1
"chr6",1960100,1961200,"circular_RNA/2",0,"-",1960100,1960100,"0,0,0",2,"105,193","0,907",2,"circRNA","GMDS","NM_001253846","6,5","chr6:1930464-1960100|chr6:1961200-2116004","6__1960101__1961200",2
"chr6",1960100,2124965,"circular_RNA/1",0,"-",1960100,1960100,"0,0,0",5,"105,193,110,88,45","0,907,155904,157602,164820",1,"circRNA","GMDS","NM_001253846","6,5,4,3,2","chr6:1930464-1960100|chr6:2124965-2176165","6__1960101__2124965",1
"chr6",2116004,2117790,"circular_RNA/1",0,"-",2116004,2116004,"0,0,0",2,"110,88","0,1698",1,"circRNA","GMDS","NM_001253846","4,3","chr6:1961200-2116004|chr6:2117790-2124920","6__2116005__2117790",1
"chr6",2116004,2124965,"circular_RNA/4",0,"-",2116004,2116004,"0,0,0",3,"110,88,45","0,1698,8916",4,"circRNA","GMDS","NM_001253846","4,3,2","chr6:1961200-2116004|chr6:2124965-2176165","6__2116005__2124965",4
"chr6",2768924,2770595,"circular_RNA/1",0,"+",2768924,2768924,"0,0,0",2,"192,242","0,1429",1,"circRNA","WRNIP1","NM_020135","2,3","chr6:2766678-2768924|chr6:2770595-2779496","6__2768925__2770595",1
"chr6",2779496,2784637,"circular_RNA/1",0,"+",2779496,2779496,"0,0,0",3,"230,156,80","0,4143,5061",1,"circRNA","WRNIP1","NM_020135","4,5,6","chr6:2770595-2779496|chr6:2784637-2785240","6__2779497__2784637",1
"chr6",2836089,2836484,"circular_RNA/1",0,"-",2836089,2836089,"0,0,0",2,"168,143","0,252",1,"circRNA","SERPINB1","NM_030666","6,5","chr6:2834246-2836089|chr6:2836484-2838115","6__2836090__2836484",1
"chr6",2836089,2840828,"circular_RNA/1",0,"-",2836089,2836089,"0,0,0",5,"168,143,118,138,176","0,252,2026,2693,4563",1,"circRNA","SERPINB1","NM_030666","6,5,4,3,2","chr6:2834246-2836089|chr6:2840828-2842045","6__2836090__2840828",1
"chr6",3006701,3010423,"circular_RNA/1",0,"+",3006701,3006701,"0,0,0",2,"92,165","0,3557",1,"circRNA","NQO2","NM_001290221","5,6","chr6:3004885-3006701|chr6:3010423-3012777","6__3006702__3010423",1
"chr6",3006701,3015877,"circular_RNA/1",0,"+",3006701,3006701,"0,0,0",4,"92,165,131,114","0,3557,6076,9062",1,"circRNA","NQO2","NM_001290221","5,6,7,8","chr6:3004885-3006701|chr6:3015877-3017117","6__3006702__3015877",1
"chr6",3076997,3078169,"circular_RNA/3",0,"+",3076997,3076997,"0,0,0",2,"224,157","0,1015",3,"circRNA","RIPK1","NM_001317061","3,4","chr6:3074036-3076997|chr6:3078169-3081212","6__3076998__3078169",3
"chr6",3076997,3085642,"circular_RNA/1",0,"+",3076997,3076997,"0,0,0",6,"224,157,138,114,229,150","0,1015,4215,5783,6321,8495",1,"circRNA","RIPK1","NM_001317061","3,4,5,6,7,8","chr6:3074036-3076997|chr6:3085642-3089814","6__3076998__3085642",1
"chr6",3410421,3416089,"circular_RNA/1",0,"-",3410421,3410421,"0,0,0",2,"155,104","0,5564",1,"circRNA","SLC22A23","NM_001286455","3,2","chr6:3324236-3410421|chr6:3416089-3445052","6__3410422__3416089",1
"chr6",3727784,3738382,"circular_RNA/1",0,"-",3727784,3727784,"0,0,0",3,"112,118,92","0,9528,10506",1,"circRNA","PXDC1","NM_183373","4,3,2","chr6:3723970-3727784|chr6:3738382-3751509","6__3727785__3738382",1
"chr6",4037630,4049340,"circular_RNA/1",0,"+",4037630,4037630,"0,0,0",6,"174,156,82,211,74,91","0,3375,5090,6416,9778,11619",1,"circRNA","PRPF4B","NM_003913","3,4,5,6,7,8","chr6:4032989-4037630|chr6:4049340-4049965","6__4037631__4049340",1
"chr6",4042720,4044257,"circular_RNA/3",0,"+",4042720,4042720,"0,0,0",2,"82,211","0,1326",3,"circRNA","PRPF4B","NM_003913","5,6","chr6:4041161-4042720|chr6:4044257-4047408","6__4042721__4044257",3
"chr6",4891946,4892613,"circular_RNA/64",0,"+",4891946,4891946,"0,0,0",1,"667","0",64,"circRNA","CDYL","NM_001368125","4","chr6:4735078-4891946|chr6:4892613-4935748","6__4891947__4892613",64
"chr6",5368782,5369415,"circular_RNA/5",0,"+",5368782,5368782,"0,0,0",1,"633","0",5,"circRNA","FARS2","NM_001318872","2","chr6:5261591-5368782|chr6:5369415-5404774","6__5368783__5369415",5
"chr6",5368782,5431405,"circular_RNA/1",0,"+",5368782,5368782,"0,0,0",3,"633,160,132","0,35992,62491",1,"circRNA","FARS2","NM_001318872","2,3,4","chr6:5261591-5368782|chr6:5431405-5545412","6__5368783__5431405",1
