"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr18",13048857,13073184,"circular_RNA/2",0,"+",13048857,13048857,"0,0,0",15,"823,127,172,919,149,231,126,144,64,140,93,119,174,91,177","0,906,4060,6921,8726,10223,18972,19235,19500,19993,20230,20879,22180,23896,24150",2,"circRNA","CEP192","NM_032142","16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","chr18:13042333-13048857|chr18:13073184-13087015","18__13048858__13073184",2
"chr18",13278103,13438383,"circular_RNA/1",0,"+",13278103,13278103,"0,0,0",3,"84,422,141","0,109236,160139",1,"circRNA","LDLRAD4","NM_001378101","2,3,4","chr18:13217773-13278103|chr18:13438383-13621115","18__13278104__13438383",1
"chr18",13387339,13438383,"circular_RNA/2",0,"+",13387339,13387339,"0,0,0",2,"422,141","0,50903",2,"circRNA","LDLRAD4","NM_001378101","3,4","chr18:13278187-13387339|chr18:13438383-13621115","18__13387340__13438383",2
"chr18",13671860,13682104,"circular_RNA/2",0,"-",13671860,13671860,"0,0,0",2,"112,501","0,9743",2,"circRNA","FAM210A","NM_001098801","4,3","chr18:13666712-13671860|chr18:13682104-13687741","18__13671861__13682104",2
"chr18",18562723,18572898,"circular_RNA/2",0,"-",18562723,18562723,"0,0,0",5,"70,185,161,151,107","0,1588,4187,8413,10068",2,"circRNA","ROCK1","NM_005406","21,20,19,18,17","chr18:18559965-18562723|chr18:18572898-18586311","18__18562724__18572898",2
"chr18",18566910,18622670,"circular_RNA/1",0,"-",18566910,18566910,"0,0,0",13,"161,151,107,247,92,136,49,89,61,160,92,139,145","0,4226,5881,19401,19749,21109,28481,33201,36670,41826,52522,55147,55615",1,"circRNA","ROCK1","NM_005406","19,18,17,16,15,14,13,12,11,10,9,8,7","chr18:18564496-18566910|chr18:18622670-18624062","18__18566911__18622670",1
"chr18",18588019,18622670,"circular_RNA/1",0,"-",18588019,18588019,"0,0,0",8,"136,49,89,61,160,92,139,145","0,7372,12092,15561,20717,31413,34038,34506",1,"circRNA","ROCK1","NM_005406","14,13,12,11,10,9,8,7","chr18:18586751-18588019|chr18:18622670-18624062","18__18588020__18622670",1
"chr18",18619432,18624147,"circular_RNA/1",0,"-",18619432,18619432,"0,0,0",4,"92,139,145,85","0,2625,3093,4630",1,"circRNA","ROCK1","NM_005406","9,8,7,6","chr18:18608896-18619432|chr18:18624147-18625252","18__18619433__18624147",1
"chr18",18945987,18964364,"circular_RNA/2",0,"+",18945987,18945987,"0,0,0",3,"110,166,198","0,17483,18179",2,"circRNA","GREB1L","NM_001142966","2,3,4","chr18:18822354-18945987|chr18:18964364-18975345","18__18945988__18964364",2
"chr18",18945987,18975522,"circular_RNA/1",0,"+",18945987,18945987,"0,0,0",4,"110,166,198,177","0,17483,18179,29358",1,"circRNA","GREB1L","NM_001142966","2,3,4,5","chr18:18822354-18945987|chr18:18975522-18981110","18__18945988__18975522",1
"chr18",18945987,18983955,"circular_RNA/5",0,"+",18945987,18945987,"0,0,0",6,"110,166,198,177,177,123","0,17483,18179,29358,35123,37845",5,"circRNA","GREB1L","NM_001142966","2,3,4,5,6,7","chr18:18822354-18945987|chr18:18983955-19019481","18__18945988__18983955",5
"chr18",18963470,18964364,"circular_RNA/1",0,"+",18963470,18963470,"0,0,0",2,"166,198","0,696",1,"circRNA","GREB1L","NM_001142966","3,4","chr18:18946097-18963470|chr18:18964364-18975345","18__18963471__18964364",1
"chr18",19116002,19148055,"circular_RNA/1",0,"-",19116002,19116002,"0,0,0",6,"144,90,132,115,61,115","0,3878,24817,28161,30104,31938",1,"circRNA","ESCO1","NM_052911","10,9,8,7,6,5","chr18:19112621-19116002|chr18:19148055-19153274","18__19116003__19148055",1
"chr18",19345732,19348713,"circular_RNA/2",0,"+",19345732,19345732,"0,0,0",2,"172,130","0,2851",2,"circRNA","MIB1","NM_020774","2,3","chr18:19321773-19345732|chr18:19348713-19353584","18__19345733__19348713",2
"chr18",19345732,19359646,"circular_RNA/43",0,"+",19345732,19345732,"0,0,0",5,"172,130,105,67,205","0,2851,7852,12331,13709",43,"circRNA","MIB1","NM_020774","2,3,4,5,6","chr18:19321773-19345732|chr18:19359646-19371334","18__19345733__19359646",43
"chr18",19345732,19371518,"circular_RNA/2",0,"+",19345732,19345732,"0,0,0",6,"172,130,105,67,205,184","0,2851,7852,12331,13709,25602",2,"circRNA","MIB1","NM_020774","2,3,4,5,6,7","chr18:19321773-19345732|chr18:19371518-19378044","18__19345733__19371518",2
"chr18",19345732,19379935,"circular_RNA/1",0,"+",19345732,19345732,"0,0,0",8,"172,130,105,67,205,184,145,134","0,2851,7852,12331,13709,25602,32312,34069",1,"circRNA","MIB1","NM_020774","2,3,4,5,6,7,8,9","chr18:19321773-19345732|chr18:19379935-19383867","18__19345733__19379935",1
"chr18",19345732,19399607,"circular_RNA/1",0,"+",19345732,19345732,"0,0,0",11,"172,130,105,67,205,184,145,134,108,198,152","0,2851,7852,12331,13709,25602,32312,34069,38135,49844,53723",1,"circRNA","MIB1","NM_020774","2,3,4,5,6,7,8,9,10,11,12","chr18:19321773-19345732|chr18:19399607-19418325","18__19345733__19399607",1
"chr18",19353584,19359646,"circular_RNA/4",0,"+",19353584,19353584,"0,0,0",3,"105,67,205","0,4479,5857",4,"circRNA","MIB1","NM_020774","4,5,6","chr18:19348713-19353584|chr18:19359646-19371334","18__19353585__19359646",4
"chr18",19358063,19359646,"circular_RNA/2",0,"+",19358063,19358063,"0,0,0",2,"67,205","0,1378",2,"circRNA","MIB1","NM_020774","5,6","chr18:19353689-19358063|chr18:19359646-19371334","18__19358064__19359646",2
"chr18",19371334,19383975,"circular_RNA/3",0,"+",19371334,19371334,"0,0,0",4,"184,145,134,108","0,6710,8467,12533",3,"circRNA","MIB1","NM_020774","7,8,9,10","chr18:19359646-19371334|chr18:19383975-19395576","18__19371335__19383975",3
"chr18",19371334,19424214,"circular_RNA/1",0,"+",19371334,19371334,"0,0,0",9,"184,145,134,108,198,152,133,87,162","0,6710,8467,12533,24242,28121,46991,51757,52718",1,"circRNA","MIB1","NM_020774","7,8,9,10,11,12,13,14,15","chr18:19359646-19371334|chr18:19424214-19426904","18__19371335__19424214",1
"chr18",19395576,19427086,"circular_RNA/1",0,"+",19395576,19395576,"0,0,0",6,"198,152,133,87,162,182","0,3879,22749,27515,28476,31328",1,"circRNA","MIB1","NM_020774","11,12,13,14,15,16","chr18:19383975-19395576|chr18:19427086-19429156","18__19395577__19427086",1
"chr18",19756915,19763004,"circular_RNA/2",0,"+",19756915,19756915,"0,0,0",4,"167,126,88,104","0,4498,5802,5985",2,"circRNA","GATA6","NM_005257","3,4,5,6","chr18:19752240-19756915|chr18:19763004-19780618","18__19756916__19763004",2
"chr18",19761413,19763004,"circular_RNA/12",0,"+",19761413,19761413,"0,0,0",3,"126,88,104","0,1304,1487",12,"circRNA","GATA6","NM_005257","4,5,6","chr18:19757082-19761413|chr18:19763004-19780618","18__19761414__19763004",12
"chr18",20516716,20555182,"circular_RNA/1",0,"+",20516716,20516716,"0,0,0",5,"207,43,96,113,67","0,9690,12864,32052,38399",1,"circRNA","RBBP8","NM_002894","2,3,4,5,6","chr18:20513527-20516716|chr18:20555182-20562180","18__20516717__20555182",1
"chr18",20569183,20581692,"circular_RNA/7",0,"+",20569183,20569183,"0,0,0",7,"98,113,892,127,89,115,144","0,1716,3527,4500,7153,8399,12365",7,"circRNA","RBBP8","NM_002894","9,10,11,12,13,14,15","chr18:20564953-20569183|chr18:20581692-20586325","18__20569184__20581692",7
"chr18",20570899,20573602,"circular_RNA/1",0,"+",20570899,20570899,"0,0,0",2,"113,892","0,1811",1,"circRNA","RBBP8","NM_002894","10,11","chr18:20569281-20570899|chr18:20573602-20573683","18__20570900__20573602",1
"chr18",20570899,20576425,"circular_RNA/3",0,"+",20570899,20570899,"0,0,0",4,"113,892,127,89","0,1811,2784,5437",3,"circRNA","RBBP8","NM_002894","10,11,12,13","chr18:20569281-20570899|chr18:20576425-20577582","18__20570900__20576425",3
"chr18",20570899,20581692,"circular_RNA/2",0,"+",20570899,20570899,"0,0,0",6,"113,892,127,89,115,144","0,1811,2784,5437,6683,10649",2,"circRNA","RBBP8","NM_002894","10,11,12,13,14,15","chr18:20569281-20570899|chr18:20581692-20586325","18__20570900__20581692",2
"chr18",20572710,20581692,"circular_RNA/2",0,"+",20572710,20572710,"0,0,0",5,"892,127,89,115,144","0,973,3626,4872,8838",2,"circRNA","RBBP8","NM_002894","11,12,13,14,15","chr18:20571012-20572710|chr18:20581692-20586325","18__20572711__20581692",2
"chr18",20572710,20586395,"circular_RNA/2",0,"+",20572710,20572710,"0,0,0",6,"892,127,89,115,144,70","0,973,3626,4872,8838,13615",2,"circRNA","RBBP8","NM_002894","11,12,13,14,15,16","chr18:20571012-20572710|chr18:20586395-20596790","18__20572711__20586395",2
"chr18",20586325,20596887,"circular_RNA/2",0,"+",20586325,20586325,"0,0,0",2,"70,97","0,10465",2,"circRNA","RBBP8","NM_002894","16,17","chr18:20581692-20586325|chr18:20596887-20602091","18__20586326__20596887",2
"chr18",20889643,20951434,"circular_RNA/2",0,"-",20889643,20889643,"0,0,0",7,"65,94,70,35,36,46,49","0,42516,46914,55954,59035,60536,61742",2,"circRNA","TMEM241","NM_032933","14,13,12,11,10,9,8","chr18:20878031-20889643|chr18:20951434-20953675","18__20889644__20951434",2
"chr18",20932159,20965031,"circular_RNA/1",0,"-",20932159,20932159,"0,0,0",9,"94,70,35,36,46,49,52,26,78","0,4398,13438,16519,18020,19226,21516,25450,32794",1,"circRNA","TMEM241","NM_032933","13,12,11,10,9,8,7,6,5","chr18:20889708-20932159|chr18:20965031-20979529","18__20932160__20965031",1
"chr18",20945597,20953727,"circular_RNA/1",0,"-",20945597,20945597,"0,0,0",5,"35,36,46,49,52","0,3081,4582,5788,8078",1,"circRNA","TMEM241","NM_032933","11,10,9,8,7","chr18:20936627-20945597|chr18:20953727-20957609","18__20945598__20953727",1
"chr18",21095819,21099138,"circular_RNA/3",0,"+",21095819,21095819,"0,0,0",4,"141,104,90,106","0,464,3034,3213",3,"circRNA","RMC1","NM_001318707","3,4,5,6","chr18:21084411-21095819|chr18:21099138-21100165","18__21095820__21099138",3
"chr18",21148786,21153538,"circular_RNA/2",0,"-",21148786,21148786,"0,0,0",3,"176,107,123","0,3251,4629",2,"circRNA","NPC1","NM_000271","4,3,2","chr18:21141491-21148786|chr18:21153538-21166250","18__21148787__21153538",2
"chr18",21357520,21396451,"circular_RNA/1",0,"+",21357520,21357520,"0,0,0",8,"63,135,138,47,100,53,106,100","0,6466,32809,35500,36846,37631,37911,38831",1,"circRNA","LAMA3","NM_001127717","11,12,13,14,15,16,17,18","chr18:21355887-21357520|chr18:21396451-21399804","18__21357521__21396451",1
"chr18",21478701,21484658,"circular_RNA/1",0,"+",21478701,21478701,"0,0,0",6,"111,112,197,117,155,142","0,216,2389,4271,5195,5815",1,"circRNA","LAMA3","NM_001127717","45,46,47,48,49,50","chr18:21475022-21478701|chr18:21484658-21485485","18__21478702__21484658",1
"chr18",21644103,21649235,"circular_RNA/2",0,"+",21644103,21644103,"0,0,0",3,"49,129,115","0,1872,5017",2,"circRNA","TTC39C","NM_153211","2,3,4","chr18:21573002-21644103|chr18:21649235-21660548","18__21644104__21649235",2
"chr18",21644103,21663045,"circular_RNA/7",0,"+",21644103,21644103,"0,0,0",5,"49,129,115,355,169","0,1872,5017,16445,18773",7,"circRNA","TTC39C","NM_153211","2,3,4,5,6","chr18:21573002-21644103|chr18:21663045-21694517","18__21644104__21663045",7
"chr18",21644103,21698196,"circular_RNA/1",0,"+",21644103,21644103,"0,0,0",7,"49,129,115,355,169,94,108","0,1872,5017,16445,18773,50414,53985",1,"circRNA","TTC39C","NM_153211","2,3,4,5,6,7,8","chr18:21573002-21644103|chr18:21698196-21703797","18__21644104__21698196",1
"chr18",21660548,21663045,"circular_RNA/1",0,"+",21660548,21660548,"0,0,0",2,"355,169","0,2328",1,"circRNA","TTC39C","NM_153211","5,6","chr18:21649235-21660548|chr18:21663045-21694517","18__21660549__21663045",1
"chr18",21703797,21705514,"circular_RNA/2",0,"+",21703797,21703797,"0,0,0",2,"110,124","0,1593",2,"circRNA","TTC39C","NM_153211","9,10","chr18:21698196-21703797|chr18:21705514-21708849","18__21703798__21705514",2
"chr18",21723054,21723377,"circular_RNA/2",0,"+",21723054,21723054,"0,0,0",2,"169,54","0,269",2,"circRNA","CABYR","NM_012189","2,3","chr18:21719082-21723054|chr18:21723377-21735664","18__21723055__21723377",2
"chr18",21757976,21759799,"circular_RNA/1",0,"-",21757976,21757976,"0,0,0",2,"183,98","0,1725",1,"circRNA","OSBPL1A","NM_018030","7,6","chr18:21752447-21757976|chr18:21759799-21761108","18__21757977__21759799",1
"chr18",21805005,21957499,"circular_RNA/1",0,"-",21805005,21805005,"0,0,0",16,"157,163,107,82,123,99,64,74,45,62,145,86,112,75,86,123","0,14178,55800,78595,86942,89207,92107,92285,93559,93706,107900,109203,116505,141850,143245,152371",1,"circRNA","OSBPL1A","NM_080597","17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2","chr18:21776164-21805005|chr18:21957499-21977618","18__21805006__21957499",1
"chr18",22010285,22028147,"circular_RNA/1",0,"+",22010285,22010285,"0,0,0",6,"63,86,123,104,74,91","0,7633,10174,12727,15071,17771",1,"circRNA","IMPACT","NM_018439","4,5,6,7,8,9","chr18:22008885-22010285|chr18:22028147-22029782","18__22010286__22028147",1
"chr18",22901971,22902151,"circular_RNA/1",0,"-",22901971,22901971,"0,0,0",1,"180","0",1,"circRNA","ZNF521","NM_001308225","2","chr18:22807661-22901971|chr18:22902151-22931968","18__22901972__22902151",1
"chr18",23612362,23637706,"circular_RNA/1",0,"-",23612362,23612362,"0,0,0",7,"134,123,93,105,168,222,154","0,2606,3432,6156,6890,20225,25190",1,"circRNA","SS18","NM_001007559","10,9,8,7,6,5,4","chr18:23598344-23612362|chr18:23637706-23658039","18__23612363__23637706",1
"chr18",23612362,23658124,"circular_RNA/1",0,"-",23612362,23612362,"0,0,0",8,"134,123,93,105,168,222,154,85","0,2606,3432,6156,6890,20225,25190,45677",1,"circRNA","SS18","NM_001007559","10,9,8,7,6,5,4,3","chr18:23598344-23612362|chr18:23658124-23667464","18__23612363__23658124",1
"chr18",23632587,23658124,"circular_RNA/1",0,"-",23632587,23632587,"0,0,0",3,"222,154,85","0,4965,25452",1,"circRNA","SS18","NM_001007559","5,4,3","chr18:23619420-23632587|chr18:23658124-23667464","18__23632588__23658124",1
"chr18",23845133,23847587,"circular_RNA/2",0,"+",23845133,23845133,"0,0,0",2,"146,108","0,2346",2,"circRNA","TAF4B","NM_001293725","2,3","chr18:23807240-23845133|chr18:23847587-23854626","18__23845134__23847587",2
"chr18",23845133,23873495,"circular_RNA/1",0,"+",23845133,23845133,"0,0,0",8,"146,108,162,123,90,618,151,106","0,2346,9493,9761,16801,20712,27061,28256",1,"circRNA","TAF4B","NM_001293725","2,3,4,5,6,7,8,9","chr18:23807240-23845133|chr18:23873495-23895192","18__23845134__23873495",1
"chr18",23854626,23875278,"circular_RNA/1",0,"+",23854626,23854626,"0,0,0",7,"162,123,90,618,136,106,120","0,268,7308,11219,17583,18763,20532",1,"circRNA","TAF4B","NR_121653","4,5,6,7,8,9,10","chr18:23847587-23854626|chr18:23875278-23895192","18__23854627__23875278",1
"chr18",23854626,23907104,"circular_RNA/1",0,"+",23854626,23854626,"0,0,0",9,"162,123,90,618,151,106,170,131,126","0,268,7308,11219,17568,18763,40566,46407,52352",1,"circRNA","TAF4B","NM_001293725","4,5,6,7,8,9,10,11,12","chr18:23847587-23854626|chr18:23907104-23915138","18__23854627__23907104",1
"chr18",23854626,23915195,"circular_RNA/1",0,"+",23854626,23854626,"0,0,0",10,"162,123,90,618,151,106,170,131,126,57","0,268,7308,11219,17568,18763,40566,46407,52352,60512",1,"circRNA","TAF4B","NM_001293725","4,5,6,7,8,9,10,11,12,13","chr18:23847587-23854626|chr18:23915195-23937653","18__23854627__23915195",1
"chr18",23865845,23937758,"circular_RNA/1",0,"+",23865845,23865845,"0,0,0",8,"618,151,106,170,131,126,57,105","0,6349,7544,29347,35188,41133,49293,71808",1,"circRNA","TAF4B","NM_001293725","7,8,9,10,11,12,13,14","chr18:23862024-23865845|chr18:23937758-23969808","18__23865846__23937758",1
"chr18",23895192,23915195,"circular_RNA/1",0,"+",23895192,23895192,"0,0,0",4,"170,131,126,57","0,5841,11786,19946",1,"circRNA","TAF4B","NM_001293725","10,11,12,13","chr18:23873495-23895192|chr18:23915195-23937653","18__23895193__23915195",1
"chr18",25543320,25573601,"circular_RNA/1",0,"-",25543320,25543320,"0,0,0",8,"165,140,234,234,143,254,186,138","0,19587,21643,22171,25167,26740,29298,30143",1,"circRNA","CDH2","NM_001308176","14,13,12,11,10,9,8,7","chr18:25532323-25543320|chr18:25573601-25582960","18__25543321__25573601",1
"chr18",28598036,28612242,"circular_RNA/1",0,"-",28598036,28598036,"0,0,0",8,"186,135,167,145,156,120,200,85","0,595,4265,6278,7689,11438,12902,14121",1,"circRNA","DSC3","NM_001941","9,8,7,6,5,4,3,2","chr18:28588491-28598036|chr18:28612242-28622557","18__28598037__28612242",1
"chr18",29210921,29218723,"circular_RNA/1",0,"-",29210921,29210921,"0,0,0",2,"188,117","0,7685",1,"circRNA","B4GALT6","NM_001330570","5,4","chr18:29207084-29210921|chr18:29218723-29225317","18__29210922__29218723",1
"chr18",29237938,29246335,"circular_RNA/4",0,"-",29237938,29237938,"0,0,0",2,"114,117","0,8280",4,"circRNA","B4GALT6","NM_004775","3,2","chr18:29225442-29237938|chr18:29246335-29264274","18__29237939__29246335",4
"chr18",29426678,29432626,"circular_RNA/2",0,"-",29426678,29426678,"0,0,0",4,"102,174,59,69","0,2850,5730,5879",2,"circRNA","TRAPPC8","NM_014939","26,25,24,23","chr18:29419420-29426678|chr18:29432626-29433811","18__29426679__29432626",2
"chr18",29444589,29470829,"circular_RNA/2",0,"-",29444589,29444589,"0,0,0",8,"155,127,75,131,195,109,225,132","0,2222,2775,5745,6299,8803,9853,26108",2,"circRNA","TRAPPC8","NM_014939","19,18,17,16,15,14,13,12","chr18:29437945-29444589|chr18:29470829-29477748","18__29444590__29470829",2
"chr18",29477748,29493485,"circular_RNA/2",0,"-",29477748,29477748,"0,0,0",7,"106,101,151,116,257,94,154","0,3139,9674,10517,10968,11881,15583",2,"circRNA","TRAPPC8","NM_014939","11,10,9,8,7,6,5","chr18:29470829-29477748|chr18:29493485-29496234","18__29477749__29493485",2
"chr18",29622141,29625695,"circular_RNA/3",0,"+",29622141,29622141,"0,0,0",2,"95,91","0,3463",3,"circRNA","RNF125","NM_017831","3,4","chr18:29617232-29622141|chr18:29625695-29645864","18__29622142__29625695",3
"chr18",29691716,29693823,"circular_RNA/43",0,"+",29691716,29691716,"0,0,0",2,"166,116","0,1991",43,"circRNA","RNF138","NM_016271","3,4","chr18:29672849-29691716|chr18:29693823-29703480","18__29691717__29693823",43
"chr18",29691716,29704808,"circular_RNA/1",0,"+",29691716,29691716,"0,0,0",4,"166,116,57,112","0,1991,11764,12980",1,"circRNA","RNF138","NM_016271","3,4,5,6","chr18:29672849-29691716|chr18:29704808-29706655","18__29691717__29704808",1
"chr18",29691716,29706763,"circular_RNA/1",0,"+",29691716,29691716,"0,0,0",5,"166,116,57,112,108","0,1991,11764,12980,14939",1,"circRNA","RNF138","NM_016271","3,4,5,6,7","chr18:29672849-29691716|chr18:29706763-29709081","18__29691717__29706763",1
"chr18",29866993,29868166,"circular_RNA/2",0,"-",29866993,29866993,"0,0,0",1,"1173","0",2,"circRNA","GAREM1","NM_001242409","4","chr18:29850346-29866993|chr18:29868166-29890155","18__29866994__29868166",2
"chr18",31673428,31709984,"circular_RNA/1",0,"-",31673428,31673428,"0,0,0",4,"133,113,112,150","0,10582,11584,36406",1,"circRNA","NOL4","NM_001198547","5,4,3,2","chr18:31599565-31673428|chr18:31709984-31801983","18__31673429__31709984",1
"chr18",32374000,32407640,"circular_RNA/1",0,"+",32374000,32374000,"0,0,0",8,"214,86,155,106,167,125,9,84","0,12182,17922,21872,24127,26754,31230,33556",1,"circRNA","DTNA","NM_032975","5,6,7,8,9,10,11,12","chr18:32346005-32374000|chr18:32407640-32428259","18__32374001__32407640",1
"chr18",32428259,32438362,"circular_RNA/2",0,"+",32428259,32428259,"0,0,0",3,"88,98,114","0,3535,9989",2,"circRNA","DTNA","NM_032975","13,14,15","chr18:32407640-32428259|chr18:32438362-32443929","18__32428260__32438362",2
"chr18",32428259,32464740,"circular_RNA/1",0,"+",32428259,32428259,"0,0,0",9,"88,98,114,97,160,90,169,133,49","0,3535,9989,15670,26943,29423,31255,33773,36432",1,"circRNA","DTNA","NM_032975","13,14,15,16,17,18,19,20,21","chr18:32407640-32428259|chr18:32464740-32467729","18__32428260__32464740",1
"chr18",32650158,32682123,"circular_RNA/1",0,"+",32650158,32650158,"0,0,0",3,"128,146,214","0,27251,31751",1,"circRNA","MAPRE2","NM_001143826","3,4,5","chr18:32585517-32650158|chr18:32682123-32706911","18__32650159__32682123",1
"chr18",33058245,33060527,"circular_RNA/3",0,"-",33058245,33058245,"0,0,0",3,"68,112,111","0,1018,2171",3,"circRNA","INO80C","NM_001308064","4,3,2","chr18:33048706-33058245|chr18:33060527-33077469","18__33058246__33060527",3
"chr18",33058245,33067403,"circular_RNA/1",0,"-",33058245,33058245,"0,0,0",4,"68,112,111,54","0,1018,2171,9104",1,"circRNA","INO80C","NM_001098817","6,5,4,3","chr18:33048706-33058245|chr18:33067403-33069295","18__33058246__33067403",1
"chr18",33606862,33613800,"circular_RNA/20",0,"-",33606862,33606862,"0,0,0",5,"176,127,98,107,130","0,284,3908,4091,6808",20,"circRNA","RPRD1A","NM_001303411","7,6,5,4,3","chr18:33573263-33606862|chr18:33613800-33620769","18__33606863__33613800",20
"chr18",33722243,33739978,"circular_RNA/1",0,"+",33722243,33722243,"0,0,0",10,"67,141,96,101,132,150,189,70,96,58","0,545,2658,3667,3969,12569,14185,16554,17454,17677",1,"circRNA","ELP2","NM_001242875","8,9,10,11,12,13,14,15,16,17","chr18:33721164-33722243|chr18:33739978-33740894","18__33722244__33739978",1
"chr18",33775219,33800180,"circular_RNA/2",0,"+",33775219,33775219,"0,0,0",8,"90,67,642,77,200,117,462,163","0,3433,4426,7856,9820,18109,20259,24798",2,"circRNA","MOCOS","NM_017947","2,3,4,5,6,7,8,9","chr18:33767644-33775219|chr18:33800180-33828884","18__33775220__33800180",2
"chr18",34646852,34647508,"circular_RNA/1",0,"+",34646852,34646852,"0,0,0",1,"656","0",1,"circRNA","KIAA1328","NM_001322327","6","chr18:34539398-34646852|chr18:34647508-34664087","18__34646853__34647508",1
"chr18",34646852,34753044,"circular_RNA/1",0,"+",34646852,34646852,"0,0,0",4,"656,108,182,109","0,17235,93310,106083",1,"circRNA","KIAA1328","NM_001322327","6,7,8,9","chr18:34539398-34646852|chr18:34753044-34801979","18__34646853__34753044",1
"chr18",39607406,39629569,"circular_RNA/3",0,"+",39607406,39607406,"0,0,0",8,"106,117,132,129,70,65,85,75","0,1882,6383,10249,11338,13234,16290,22088",3,"circRNA","PIK3C3","NM_001308020","13,14,15,16,17,18,19,20","chr18:39600669-39607406|chr18:39629569-39637846","18__39607407__39629569",3
"chr18",39623696,39629569,"circular_RNA/4",0,"+",39623696,39623696,"0,0,0",2,"85,75","0,5798",4,"circRNA","PIK3C3","NM_001308020","19,20","chr18:39620705-39623696|chr18:39629569-39637846","18__39623697__39629569",4
"chr18",42281139,42281797,"circular_RNA/6",0,"+",42281139,42281139,"0,0,0",1,"658","0",6,"circRNA","SETBP1","NM_001130110","2","chr18:42260360-42281139|chr18:42281797-42449194","18__42281140__42281797",6
"chr18",42281139,42449248,"circular_RNA/1",0,"+",42281139,42281139,"0,0,0",2,"658,54","0,168055",1,"circRNA","SETBP1","NM_001130110","2,3","chr18:42260360-42281139|chr18:42449248-42456529","18__42281140__42449248",1
"chr18",43702432,43703330,"circular_RNA/1",0,"+",43702432,43702432,"0,0,0",2,"124,66","0,832",1,"circRNA","HAUS1","NM_138443","5,6","chr18:43700026-43702432|chr18:43703330-43704787","18__43702433__43703330",1
"chr18",43795776,43796561,"circular_RNA/1",0,"+",43795776,43795776,"0,0,0",1,"785","0",1,"circRNA","C18orf25","NM_001008239","2","chr18:43754296-43795776|chr18:43796561-43833662","18__43795777__43796561",1
"chr18",44395274,44401035,"circular_RNA/2",0,"-",44395274,44395274,"0,0,0",2,"38,140","0,5621",2,"circRNA","PIAS2","NM_001324046","15,14","chr18:44392549-44395274|chr18:44401035-44407921","18__44395275__44401035",2
"chr18",44407921,44424802,"circular_RNA/1",0,"-",44407921,44407921,"0,0,0",5,"172,134,161,74,106","0,1775,8398,16095,16775",1,"circRNA","PIAS2","NM_001324046","13,12,11,10,9","chr18:44401035-44407921|chr18:44424802-44426669","18__44407922__44424802",1
"chr18",44407921,44483598,"circular_RNA/2",0,"-",44407921,44407921,"0,0,0",11,"172,134,161,74,106,135,91,51,85,475,109","0,1775,8398,16095,16775,18748,27386,27606,36205,62621,75568",2,"circRNA","PIAS2","NM_001324046","13,12,11,10,9,8,7,6,5,4,3","chr18:44401035-44407921|chr18:44483598-44486189","18__44407922__44483598",2
"chr18",44470542,44471017,"circular_RNA/2",0,"-",44470542,44470542,"0,0,0",1,"475","0",2,"circRNA","PIAS2","NM_001324046","4","chr18:44444211-44470542|chr18:44471017-44483489","18__44470543__44471017",2
"chr18",44470542,44483598,"circular_RNA/7",0,"-",44470542,44470542,"0,0,0",2,"475,109","0,12947",7,"circRNA","PIAS2","NM_001324046","4,3","chr18:44444211-44470542|chr18:44483598-44486189","18__44470543__44483598",7
"chr18",44526019,44526886,"circular_RNA/2",0,"+",44526019,44526019,"0,0,0",2,"490,70","0,797",2,"circRNA","KATNAL2","NM_001353901","2,3","chr18:44497889-44526019|chr18:44526886-44572827","18__44526020__44526886",2
"chr18",45391429,45423180,"circular_RNA/3",0,"-",45391429,45391429,"0,0,0",5,"75,135,194,90,289","0,3264,4184,5416,31462",3,"circRNA","SMAD2","NM_005901","6,5,4,3,2","chr18:45377698-45391429|chr18:45423180-45456731","18__45391430__45423180",3
"chr18",46190122,46197115,"circular_RNA/1",0,"+",46190122,46190122,"0,0,0",3,"74,105,76","0,695,6917",1,"circRNA","CTIF","NM_001142397","5,6,7","chr18:46163056-46190122|chr18:46197115-46237989","18__46190123__46197115",1
"chr18",46284289,46343747,"circular_RNA/2",0,"+",46284289,46284289,"0,0,0",3,"493,300,156","0,3471,59302",2,"circRNA","CTIF","NM_001142397","9,10,11","chr18:46238066-46284289|chr18:46343747-46383958","18__46284290__46343747",2
"chr18",46783379,46808545,"circular_RNA/4",0,"-",46783379,46783379,"0,0,0",4,"95,114,126,179","0,1370,15168,24987",4,"circRNA","DYM","NM_001353210","13,12,11,10","chr18:46690157-46783379|chr18:46808545-46812803","18__46783380__46808545",4
"chr18",46783379,46812986,"circular_RNA/1",0,"-",46783379,46783379,"0,0,0",5,"95,114,126,179,183","0,1370,15168,24987,29424",1,"circRNA","DYM","NM_001353211","13,12,11,10,9","chr18:46690157-46783379|chr18:46812986-46858233","18__46783380__46812986",1
"chr18",46798547,46812983,"circular_RNA/1",0,"-",46798547,46798547,"0,0,0",3,"126,179,180","0,9819,14256",1,"circRNA","DYM","NM_001353210","11,10,9","chr18:46784863-46798547|chr18:46812983-46858233","18__46798548__46812983",1
