"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr19:16192723|16197350","chr19",16192723,16197350,2,"2_1_0",36,0.1,"exon","ENSG00000167460,","+","SRR1562287.13175340,SRR1567914.13546536,","19__16192723__16197350",2
"chr19:16192723|16199930","chr19",16192723,16199930,1,"1_1_0",32,0.059,"exon","ENSG00000167460,","+","SRR1567913.5520795,","19__16192723__16199930",1
"chr19:16192723|16212219","chr19",16192723,16212219,3,"2_2_0",499,0.012,"exon","ENSG00000167460,","+","SRR1567913.7933478,SRR1562287.15110963,SRR1567913.3801289,","19__16192723__16212219",3
"chr19:16629978|16630526","chr19",16629978,16630526,1,"1_1_0",41,0.047,"exon","ENSG00000085872,","-","SRR1567914.9211189,","19__16629978__16630526",1
"chr19:16665963|16667937","chr19",16665963,16667937,2,"2_2_0",66,0.057,"exon","ENSG00000127526,","-","SRR1562287.13534910,SRR1567914.8774279,","19__16665963__16667937",2
"chr19:16665963|16677468","chr19",16665963,16677468,1,"1_1_0",110,0.018,"exon","ENSG00000127526,","-","SRR1567915.9885266,","19__16665963__16677468",1
"chr19:16952579|16962345","chr19",16952579,16962345,1,"1_1_0",105,0.019,"exon","ENSG00000127511,","+","SRR1567914.9849583,","19__16952579__16962345",1
"chr19:16952579|16965072","chr19",16952579,16965072,1,"1_1_0",118,0.017,"exon","ENSG00000127511,","+","SRR1567913.3131468,","19__16952579__16965072",1
"chr19:17212470|17213367","chr19",17212470,17213367,22,"17_10_0",33,0.571,"exon","ENSG00000099331,","+","SRR1562287.2878079,SRR1562287.6298824,SRR1562287.6798153,SRR1562287.9499192,SRR1562287.9897327,SRR1567913.4834396,SRR1567914.10124189,SRR1567915.3995572,SRR1562287.410100,SRR1562287.1319820,SRR1562287.3944263,SRR1562287.6449696,SRR1562287.6596359,SRR1562287.10720194,SRR1562287.14684627,SRR1567913.1490265,SRR1567913.4467252,SRR1567913.8634353,SRR1567914.5122892,SRR1567915.3402620,SRR1567915.5465061,SRR1567915.10942556,","19__17212470__17213367",22
"chr19:17264777|17286550","chr19",17264777,17286550,1,"1_1_0",77,0.025,"exon","ENSG00000099331,","+","SRR1562287.13311125,","19__17264777__17286550",1
"chr19:17273160|17273932","chr19",17273160,17273932,1,"1_1_0",75,0.026,"exon","ENSG00000099331,","+","SRR1567914.13646292,","19__17273160__17273932",1
"chr19:17316072|17322583","chr19",17316072,17322583,1,"1_1_0",38,0.05,"exon","ENSG00000099331,","+","SRR1567915.10503368,","19__17316072__17322583",1
"chr19:17387304|17387718","chr19",17387304,17387718,3,"1_3_0",795,0.007,"exon","ENSG00000269307,ENSG00000105393,","+","SRR1562287.5788221,SRR1567913.9228309,SRR1567914.4100809,","19__17387304__17387718",3
"chr19:17442766|17450408","chr19",17442766,17450408,1,"1_1_0",116,0.017,"intergenic_region","n/a","+","SRR1567913.12010109,","19__17442766__17450408",1
"chr19:17443081|17450408","chr19",17443081,17450408,14,"11_5_1",218,0.114,"intergenic_region","n/a","+","SRR1562287.3186430,SRR1562287.4275195,SRR1562287.4376935,SRR1562287.9071164,SRR1562287.11111693,SRR1567913.11958420,SRR1567915.6923592,SRR1567915.7666953,SRR1562287.6072510,SRR1562287.15206371,SRR1567913.8186007,SRR1567913.8748403,SRR1567914.869336,SRR1567915.2079752,","19__17443081__17450408",14
"chr19:17443101|17450408","chr19",17443101,17450408,1,"1_1_0",217,0.009,"intergenic_region","n/a","+","SRR1567914.8081344,","19__17443101__17450408",1
"chr19:17626982|17628198","chr19",17626982,17628198,1,"1_1_0",373,0.005,"exon","ENSG00000130313,","+","SRR1562287.7520261,","19__17626982__17628198",1
"chr19:17626982|17628659","chr19",17626982,17628659,4,"3_2_0",403,0.019,"exon","ENSG00000130313,","+","SRR1562287.3229976,SRR1562287.3556773,SRR1562287.8129489,SRR1567915.3552230,","19__17626982__17628659",4
"chr19:17670120|17671274","chr19",17670120,17671274,1,"1_1_0",312,0.006,"exon","ENSG00000130309,","+","SRR1567914.7876405,","19__17670120__17671274",1
"chr19:17678215|17679522","chr19",17678215,17679522,1,"1_1_0",425,0.005,"exon","ENSG00000130309,","+","SRR1567915.6545017,","19__17678215__17679522",1
"chr19:17883266|17883550","chr19",17883266,17883550,1,"1_1_0",20,0.091,"exon","ENSG00000130475,","+","SRR1562287.4616973,","19__17883266__17883550",1
"chr19:18047219|18047388","chr19",18047219,18047388,1,"1_1_0",574,0.003,"exon","ENSG00000007080,","+","SRR1562287.8189906,","19__18047219__18047388",1
"chr19:18541651|18542228","chr19",18541651,18542228,1,"1_1_0",19,0.095,"exon","ENSG00000130511,","+","SRR1567913.6624867,","19__18541651__18542228",1
"chr19:18648411|18649243","chr19",18648411,18649243,3,"3_3_0",1043,0.006,"exon","ENSG00000105701,","-","SRR1562287.710957,SRR1567913.5783510,SRR1567914.1325494,","19__18648411__18649243",3
"chr19:18648411|18649246","chr19",18648411,18649246,11,"6_9_0",1032,0.021,"exon","ENSG00000105701,","-","SRR1562287.2473225,SRR1562287.5827410,SRR1562287.8501035,SRR1567914.7880862,SRR1562287.5659507,SRR1567913.5727349,SRR1567914.2551346,SRR1567914.7789641,SRR1567914.10784647,SRR1567915.5713113,SRR1567915.7757665,","19__18648411__18649246",11
"chr19:18650181|18650530","chr19",18650181,18650530,42,"21_25_1",901,0.085,"exon","ENSG00000105701,","-","SRR1562287.544012,SRR1562287.1003495,SRR1562287.6983751,SRR1562287.8274332,SRR1562287.11641108,SRR1562287.12367949,SRR1562287.15703604,SRR1567913.3994041,SRR1567913.10911034,SRR1567914.3592091,SRR1567914.6313210,SRR1567914.7147662,SRR1567914.8039929,SRR1567914.9292645,SRR1567914.10638121,SRR1567914.10975382,SRR1567915.1232680,SRR1567915.4699130,SRR1567915.8156298,SRR1567915.10755487,SRR1562287.384800,SRR1562287.3667005,SRR1562287.3817886,SRR1562287.4341604,SRR1562287.8166843,SRR1562287.8794055,SRR1562287.15369689,SRR1567913.536343,SRR1567913.1918357,SRR1567913.2775578,SRR1567913.3922996,SRR1567913.4440149,SRR1567913.5389133,SRR1567913.5681900,SRR1567913.7979106,SRR1567914.5755885,SRR1567914.9732502,SRR1567914.11650146,SRR1567915.2537669,SRR1567915.6075914,SRR1567915.6794758,SRR1567915.11879786,","19__18650181__18650530",42
"chr19:18675679|18676000","chr19",18675679,18676000,2,"1_0_2",310,0.013,"exon","ENSG00000105700,","+","SRR1562287.3061385,SRR1567913.8549133,","19__18675679__18676000",2
"chr19:18684103|18684558","chr19",18684103,18684558,4,"2_2_1",4011,0.002,"exon","ENSG00000221983,","+","SRR1567915.2561511,SRR1562287.3349246,SRR1567913.9456881,SRR1567914.8333437,","19__18684103__18684558",4
"chr19:18702961|18703098","chr19",18702961,18703098,1,"1_1_0",326,0.006,"exon","ENSG00000006015,","-","SRR1562287.1600354,","19__18702961__18703098",1
"chr19:18955686|18971247","chr19",18955686,18971247,1,"1_1_0",223,0.009,"intron","ENSG00000005007,","+","SRR1562287.11845568,","19__18955686__18971247",1
"chr19:18956789|18965518","chr19",18956789,18965518,1,"1_1_0",209,0.009,"exon","ENSG00000005007,","+","SRR1567913.4700578,","19__18956789__18965518",1
"chr19:18956789|18971247","chr19",18956789,18971247,1,"1_1_0",265,0.007,"exon","ENSG00000005007,","+","SRR1567915.12544010,","19__18956789__18971247",1
"chr19:19114977|19119237","chr19",19114977,19119237,1,"1_1_0",320,0.006,"exon","ENSG00000064607,","-","SRR1567914.5412332,","19__19114977__19119237",1
"chr19:19119126|19141891","chr19",19119126,19141891,1,"1_1_0",177,0.011,"exon","ENSG00000064607,","-","SRR1567913.5184020,","19__19119126__19141891",1
"chr19:19291495|19297814","chr19",19291495,19297814,1,"1_1_0",119,0.017,"exon","ENSG00000213999,ENSG00000064489,ENSG00000254901,","-","SRR1562287.2441578,","19__19291495__19297814",1
"chr19:19407798|19408153","chr19",19407798,19408153,2,"2_2_0",79,0.048,"exon","ENSG00000105705,","-","SRR1567914.1426318,SRR1567915.3112004,","19__19407798__19408153",2
"chr19:19407798|19416885","chr19",19407798,19416885,1,"1_1_0",96,0.02,"exon","ENSG00000105705,","-","SRR1562287.12559412,","19__19407798__19416885",1
"chr19:19446931|19458198","chr19",19446931,19458198,1,"1_1_0",58,0.033,"exon","ENSG00000129933,","+","SRR1562287.13020291,","19__19446931__19458198",1
"chr19:19576149|19603521","chr19",19576149,19603521,1,"1_1_0",303,0.007,"exon","ENSG00000167491,","+","SRR1567913.172916,","19__19576149__19603521",1
"chr19:19576149|19607028","chr19",19576149,19607028,1,"1_1_0",271,0.007,"exon","ENSG00000167491,","+","SRR1562287.4041295,","19__19576149__19607028",1
"chr19:19603115|19603521","chr19",19603115,19603521,7,"6_5_0",425,0.032,"exon","ENSG00000167491,","+","SRR1562287.1587678,SRR1562287.4399490,SRR1562287.6769792,SRR1567914.12561526,SRR1562287.3941714,SRR1567913.9030899,SRR1567915.10543202,","19__19603115__19603521",7
"chr19:19603115|19605192","chr19",19603115,19605192,1,"1_1_0",413,0.005,"exon","ENSG00000167491,","+","SRR1562287.13705935,","19__19603115__19605192",1
"chr19:19636991|19638579","chr19",19636991,19638579,1,"1_1_0",3049,0.001,"exon","ENSG00000258674,ENSG00000250067,ENSG00000186010,","+","SRR1562287.1981029,","19__19636991__19638579",1
"chr19:19675742|19680393","chr19",19675742,19680393,1,"1_1_0",13,0.133,"exon","ENSG00000105717,","-","SRR1562287.560429,","19__19675742__19680393",1
"chr19:19750894|19751380","chr19",19750894,19751380,1,"1_1_0",30,0.062,"exon","ENSG00000089639,","-","SRR1567914.6542037,","19__19750894__19751380",1
"chr19:19756683|19757156","chr19",19756683,19757156,1,"1_1_0",139,0.014,"exon","ENSG00000105726,","-","SRR1567913.6509232,","19__19756683__19757156",1
"chr19:21216262|21216990","chr19",21216262,21216990,12,"10_10_0",72,0.25,"exon","ENSG00000118620,","+","SRR1562287.2746953,SRR1562287.8916276,SRR1562287.12036025,SRR1567913.1044017,SRR1567913.3214814,SRR1567913.4314258,SRR1567913.4739220,SRR1567914.4854485,SRR1567914.5008592,SRR1567914.10794240,SRR1562287.8762337,SRR1567915.12056161,","19__21216262__21216990",12
"chr19:21266784|21301688","chr19",21266784,21301688,1,"1_1_0",196,0.01,"exon","ENSG00000160352,","+","SRR1567913.6520678,","19__21266784__21301688",1
"chr19:21280991|21281716","chr19",21280991,21281716,3,"2_3_0",172,0.034,"exon","ENSG00000160352,","+","SRR1567913.7954811,SRR1567913.11394402,SRR1562287.5800308,","19__21280991__21281716",3
"chr19:21280991|21299753","chr19",21280991,21299753,1,"1_1_0",217,0.009,"exon","ENSG00000160352,","+","SRR1562287.7517308,","19__21280991__21299753",1
"chr19:21280991|21301688","chr19",21280991,21301688,1,"1_1_0",179,0.011,"exon","ENSG00000160352,","+","SRR1562287.10508141,","19__21280991__21301688",1
"chr19:23405304|23406820","chr19",23405304,23406820,1,"1_1_0",177,0.011,"exon","ENSG00000196081,","-","SRR1567915.559117,","19__23405304__23406820",1
"chr19:23521529|23545527","chr19",23521529,23545527,1,"1_1_0",24,0.077,"exon","ENSG00000167232,","-","SRR1567915.1534683,","19__23521529__23545527",1
"chr19:23541232|23542013","chr19",23541232,23542013,1,"1_1_0",29,0.065,"exon","ENSG00000167232,","-","SRR1567915.11000004,","19__23541232__23542013",1
"chr19:23541232|23545527","chr19",23541232,23545527,9,"5_6_0",36,0.333,"exon","ENSG00000167232,","-","SRR1562287.12801834,SRR1567913.1708653,SRR1567914.8395117,SRR1567914.8922541,SRR1562287.932467,SRR1562287.8947418,SRR1562287.11136844,SRR1567913.6430144,SRR1567915.7333708,","19__23541232__23545527",9
"chr19:23541232|23545541","chr19",23541232,23545541,3,"3_2_0",14,0.3,"intron","ENSG00000167232,","-","SRR1562287.845788,SRR1567913.2702329,SRR1567915.7722716,","19__23541232__23545541",3
"chr19:23541232|23557566","chr19",23541232,23557566,3,"3_2_0",18,0.25,"exon","ENSG00000167232,","-","SRR1567914.7120063,SRR1567915.12807833,SRR1567915.4756531,","19__23541232__23557566",3
"chr19:23556544|23557566","chr19",23556544,23557566,1,"1_1_0",22,0.083,"exon","ENSG00000167232,","-","SRR1567914.7202135,","19__23556544__23557566",1
"chr19:24102175|24289445","chr19",24102175,24289445,1,"1_1_0",58,0.033,"intergenic_region","n/a","+","SRR1567914.2742436,","19__24102175__24289445",1
"chr19:24309056|24310982","chr19",24309056,24310982,1,"1_1_0",156,0.013,"exon","ENSG00000213096,","+","SRR1567913.10629029,","19__24309056__24310982",1
"chr19:29037933|29139338","chr19",29037933,29139338,1,"1_1_0",9,0.182,"intron","ENSG00000267243,","-","SRR1567915.8474306,","19__29037933__29139338",1
"chr19:29171909|29215896","chr19",29171909,29215896,1,"0_1_1",9,0.182,"intron","ENSG00000267243,","-","SRR1562287.3867048,","19__29171909__29215896",1
"chr19:30476130|30477324","chr19",30476130,30477324,18,"12_13_1",344,0.095,"exon","ENSG00000105176,","+","SRR1562287.97767,SRR1562287.4856147,SRR1562287.9251544,SRR1562287.11486576,SRR1567913.3525514,SRR1567913.11969992,SRR1567914.7419780,SRR1567915.8519913,SRR1567915.12585582,SRR1562287.5507828,SRR1562287.6249323,SRR1562287.6832753,SRR1562287.14601134,SRR1567913.2853974,SRR1567913.5243255,SRR1567914.3892572,SRR1567914.5911945,SRR1567915.3470825,","19__30476130__30477324",18
"chr19:30476130|30496615","chr19",30476130,30496615,1,"1_0_1",450,0.004,"exon","ENSG00000105176,","+","SRR1562287.3352261,","19__30476130__30496615",1
"chr19:30476130|30503438","chr19",30476130,30503438,6,"4_2_2",316,0.037,"exon","ENSG00000105176,","+","SRR1567914.3022063,SRR1567914.13400624,SRR1562287.11005600,SRR1567914.47914,SRR1567914.7566302,SRR1567915.6614217,","19__30476130__30503438",6
"chr19:30496268|30503438","chr19",30496268,30503438,2,"2_1_0",455,0.009,"exon","ENSG00000105176,","+","SRR1562287.2919894,SRR1562287.4706000,","19__30496268__30503438",2
"chr19:30499912|30503438","chr19",30499912,30503438,1,"1_1_0",527,0.004,"exon","ENSG00000105176,","+","SRR1567914.3092557,","19__30499912__30503438",1
"chr19:30819551|30843391","chr19",30819551,30843391,1,"1_1_0",5,0.286,"intron","ENSG00000198597,","+","SRR1567913.5984336,","19__30819551__30843391",1
"chr19:30934468|30936639","chr19",30934468,30936639,1,"1_1_0",29,0.065,"exon","ENSG00000198597,","+","SRR1567914.10012083,","19__30934468__30936639",1
"chr19:31025754|31040421","chr19",31025754,31040421,1,"1_1_0",23,0.08,"exon","ENSG00000198597,","+","SRR1567914.8708726,","19__31025754__31040421",1
"chr19:31038850|31040421","chr19",31038850,31040421,9,"7_7_0",27,0.4,"exon","ENSG00000198597,","+","SRR1562287.10425829,SRR1562287.13784287,SRR1567913.7589026,SRR1567914.9122665,SRR1567915.12769104,SRR1562287.6624993,SRR1567913.8284162,SRR1567914.701968,SRR1567915.6769002,","19__31038850__31040421",9
"chr19:31695862|31719046","chr19",31695862,31719046,1,"1_1_0",3,0.4,"intergenic_region","n/a","-","SRR1562287.4221305,","19__31695862__31719046",1
"chr19:32838151|32851524","chr19",32838151,32851524,3,"3_1_0",63,0.087,"exon","ENSG00000168813,","+","SRR1567914.3076366,SRR1567914.1845715,SRR1567914.3421872,","19__32838151__32851524",3
"chr19:32843735|32851524","chr19",32843735,32851524,3,"3_2_0",80,0.07,"exon","ENSG00000168813,","+","SRR1567914.1730270,SRR1567915.1127007,SRR1562287.4736533,","19__32843735__32851524",3
"chr19:33106564|33116872","chr19",33106564,33116872,1,"1_1_0",169,0.012,"exon","ENSG00000105186,","-","SRR1567913.9546259,","19__33106564__33116872",1
"chr19:33108495|33113525","chr19",33108495,33113525,3,"1_1_1",147,0.039,"exon","ENSG00000105186,","-","SRR1567914.8132027,SRR1567914.9065503,SRR1567913.1090391,","19__33108495__33113525",3
"chr19:33108495|33116872","chr19",33108495,33116872,3,"0_3_2",154,0.037,"exon","ENSG00000105186,","-","SRR1567913.5891903,SRR1567915.8883568,SRR1567915.3820032,","19__33108495__33116872",3
"chr19:33108495|33122400","chr19",33108495,33122400,1,"1_1_0",160,0.012,"exon","ENSG00000105186,","-","SRR1567913.4736311,","19__33108495__33122400",1
"chr19:33108495|33134537","chr19",33108495,33134537,2,"0_1_2",166,0.024,"exon","ENSG00000105186,","-","SRR1567914.9506267,SRR1567913.7083967,","19__33108495__33134537",2
"chr19:33113328|33116872","chr19",33113328,33116872,2,"2_1_0",166,0.024,"exon","ENSG00000105186,","-","SRR1567913.9067374,SRR1567913.6143796,","19__33113328__33116872",2
"chr19:33116780|33134537","chr19",33116780,33134537,1,"1_0_1",187,0.011,"exon","ENSG00000105186,","-","SRR1567914.9171837,","19__33116780__33134537",1
"chr19:33355002|33355682","chr19",33355002,33355682,1,"1_1_0",3,0.4,"exon","ENSG00000021488,","-","SRR1567913.8664291,","19__33355002__33355682",1
"chr19:33390763|33392318","chr19",33390763,33392318,1,"1_1_0",41,0.047,"exon","ENSG00000121289,","-","SRR1567913.12016149,","19__33390763__33392318",1
"chr19:33392151|33406423","chr19",33392151,33406423,2,"2_1_0",28,0.125,"exon","ENSG00000121289,","-","SRR1567915.5511838,SRR1567915.8811740,","19__33392151__33406423",2
"chr19:33392151|33439274","chr19",33392151,33439274,1,"1_1_0",35,0.054,"exon","ENSG00000121289,","-","SRR1567914.11705980,","19__33392151__33439274",1
"chr19:33406243|33409245","chr19",33406243,33409245,2,"2_2_0",33,0.108,"exon","ENSG00000121289,","-","SRR1567913.6935532,SRR1567914.3244843,","19__33406243__33409245",2
"chr19:33406243|33417179","chr19",33406243,33417179,3,"2_2_0",41,0.128,"exon","ENSG00000121289,","-","SRR1567915.3161131,SRR1567914.10267243,SRR1567915.6714137,","19__33406243__33417179",3
"chr19:33493153|33493906","chr19",33493153,33493906,1,"1_1_0",90,0.022,"exon","ENSG00000131941,","-","SRR1567913.8468051,","19__33493153__33493906",1
"chr19:33579040|33592480","chr19",33579040,33592480,1,"1_1_0",68,0.029,"exon","ENSG00000076650,","+","SRR1567913.11202706,","19__33579040__33592480",1
"chr19:33579040|33617639","chr19",33579040,33617639,1,"1_1_0",55,0.035,"exon","ENSG00000076650,","+","SRR1567913.2566533,","19__33579040__33617639",1
"chr19:33604673|33605325","chr19",33604673,33605325,6,"5_4_0",58,0.171,"exon","ENSG00000076650,","+","SRR1562287.6546612,SRR1567913.7670287,SRR1567914.12912149,SRR1567913.3472494,SRR1567914.9321825,SRR1567915.1827399,","19__33604673__33605325",6
"chr19:34289573|34302457","chr19",34289573,34302457,2,"1_2_0",118,0.033,"exon","ENSG00000153885,","+","SRR1567914.3877334,SRR1562287.10916887,","19__34289573__34302457",2
"chr19:34669127|34670532","chr19",34669127,34670532,1,"1_1_0",4,0.333,"intron","ENSG00000257103,","+","SRR1567915.4596074,","19__34669127__34670532",1
"chr19:34685383|34687668","chr19",34685383,34687668,4,"3_3_0",312,0.025,"exon","ENSG00000257103,","+","SRR1567913.10437756,SRR1567915.6411161,SRR1567914.5919598,SRR1567915.9156521,","19__34685383__34687668",4
"chr19:34699834|34706566","chr19",34699834,34706566,3,"1_1_2",137,0.042,"exon","ENSG00000257103,","+","SRR1567915.6709009,SRR1562287.15614954,SRR1567915.3194422,","19__34699834__34706566",3
"chr19:34706029|34706566","chr19",34706029,34706566,3,"2_2_1",162,0.036,"exon","ENSG00000257103,","+","SRR1567914.5180328,SRR1567915.2418583,SRR1567914.10913237,","19__34706029__34706566",3
"chr19:34712412|34712643","chr19",34712412,34712643,3,"2_2_0",224,0.026,"exon","ENSG00000257103,","+","SRR1562287.2975509,SRR1562287.1174279,SRR1567915.6225806,","19__34712412__34712643",3
"chr19:34776055|34799349","chr19",34776055,34799349,1,"1_1_0",1,0.667,"intron","ENSG00000166398,","+","SRR1567913.10635615,","19__34776055__34799349",1
"chr19:34790584|34791873","chr19",34790584,34791873,1,"0_1_1",49,0.039,"exon","ENSG00000166398,","+","SRR1562287.5353153,","19__34790584__34791873",1
"chr19:34818326|34830897","chr19",34818326,34830897,2,"1_1_0",64,0.059,"exon","ENSG00000166398,","+","SRR1567915.2678053,SRR1567915.11847223,","19__34818326__34830897",2
"chr19:34857250|34872424","chr19",34857250,34872424,1,"1_1_0",1064,0.002,"exon","ENSG00000105220,","+","SRR1567914.2629684,","19__34857250__34872424",1
"chr19:34921481|34925873","chr19",34921481,34925873,9,"4_3_1",751,0.023,"exon","ENSG00000126261,","+","SRR1562287.6982875,SRR1567913.3494410,SRR1567913.5165161,SRR1567914.4557874,SRR1567915.266064,SRR1567915.4094693,SRR1567915.7488091,SRR1567913.831369,SRR1567914.3839446,","19__34921481__34925873",9
"chr19:34921481|34929671","chr19",34921481,34929671,8,"6_5_0",1363,0.012,"exon","ENSG00000126261,","+","SRR1562287.13991484,SRR1567914.10032753,SRR1567915.13402721,SRR1567914.6611410,SRR1567915.5074678,SRR1567915.8532050,SRR1567915.9916052,SRR1567915.13145453,","19__34921481__34929671",8
"chr19:34921481|34951471","chr19",34921481,34951471,1,"1_1_0",561,0.004,"exon","ENSG00000126261,","+","SRR1562287.597390,","19__34921481__34951471",1
"chr19:34921481|34955036","chr19",34921481,34955036,3,"3_2_0",555,0.011,"exon","ENSG00000126261,","+","SRR1562287.11881744,SRR1567914.3483245,SRR1562287.12351664,","19__34921481__34955036",3
"chr19:34921481|34957919","chr19",34921481,34957919,4,"2_3_0",517,0.015,"exon","ENSG00000126261,","+","SRR1562287.12213328,SRR1567915.8566436,SRR1567914.1169995,SRR1567915.5657275,","19__34921481__34957919",4
"chr19:34922748|34955036","chr19",34922748,34955036,1,"1_1_0",114,0.017,"intron","ENSG00000126261,","+","SRR1567913.2203319,","19__34922748__34955036",1
"chr19:34922766|34925873","chr19",34922766,34925873,4,"3_4_0",342,0.023,"exon","ENSG00000126261,","+","SRR1567914.1182704,SRR1567914.7130401,SRR1567914.9249007,SRR1567913.10207508,","19__34922766__34925873",4
"chr19:34922766|34929671","chr19",34922766,34929671,4,"2_2_2",952,0.008,"exon","ENSG00000126261,","+","SRR1562287.3715758,SRR1567915.13123033,SRR1562287.9589626,SRR1562287.10986997,","19__34922766__34929671",4
"chr19:34922766|34955036","chr19",34922766,34955036,6,"4_4_2",144,0.077,"exon","ENSG00000126261,","+","SRR1562287.5300980,SRR1567913.11953792,SRR1567915.203313,SRR1567915.11816153,SRR1562287.2748724,SRR1567915.10749555,","19__34922766__34955036",6
"chr19:34922766|34957919","chr19",34922766,34957919,3,"1_3_0",106,0.054,"exon","ENSG00000126261,","+","SRR1562287.8196905,SRR1567914.3946496,SRR1567915.10897380,","19__34922766__34957919",3
"chr19:34924253|34929671","chr19",34924253,34929671,1,"1_1_0",935,0.002,"exon","ENSG00000126261,","+","SRR1567914.5772535,","19__34924253__34929671",1
"chr19:34924253|34955036","chr19",34924253,34955036,1,"1_1_0",126,0.016,"exon","ENSG00000126261,","+","SRR1562287.13403298,","19__34924253__34955036",1
"chr19:34925773|34955036","chr19",34925773,34955036,2,"2_1_0",325,0.012,"exon","ENSG00000126261,","+","SRR1562287.7108336,SRR1567914.5267576,","19__34925773__34955036",2
"chr19:34934749|34955036","chr19",34934749,34955036,2,"2_1_0",1051,0.004,"exon","ENSG00000126261,","+","SRR1567913.4702158,SRR1567913.2262464,","19__34934749__34955036",2
"chr19:34935905|34955036","chr19",34935905,34955036,1,"1_1_0",636,0.003,"exon","ENSG00000126261,","+","SRR1562287.1375016,","19__34935905__34955036",1
"chr19:34941170|34955036","chr19",34941170,34955036,3,"3_2_0",124,0.046,"exon","ENSG00000126261,","+","SRR1567913.5550539,SRR1567914.7222728,SRR1567914.6495856,","19__34941170__34955036",3
"chr19:34941170|34957919","chr19",34941170,34957919,1,"1_1_0",86,0.023,"exon","ENSG00000126261,","+","SRR1567914.6363207,","19__34941170__34957919",1
"chr19:34942886|34955036","chr19",34942886,34955036,12,"9_6_0",285,0.078,"exon","ENSG00000126261,","+","SRR1562287.2867399,SRR1562287.12085866,SRR1567913.71383,SRR1567913.10818108,SRR1562287.13909798,SRR1567913.3210951,SRR1567913.3904773,SRR1567913.6992258,SRR1567914.2353768,SRR1567914.5937047,SRR1567914.9798984,SRR1567915.2118178,","19__34942886__34955036",12
"chr19:34942886|34957919","chr19",34942886,34957919,6,"2_5_0",247,0.046,"exon","ENSG00000126261,","+","SRR1567913.3682558,SRR1562287.10014598,SRR1562287.11961729,SRR1567914.3214043,SRR1567914.10525897,SRR1567915.9630387,","19__34942886__34957919",6
"chr19:34945165|34955036","chr19",34945165,34955036,2,"2_1_0",205,0.019,"exon","ENSG00000126261,","+","SRR1562287.8749720,SRR1567914.1876980,","19__34945165__34955036",2
"chr19:34949674|34955036","chr19",34949674,34955036,2,"1_2_0",523,0.008,"exon","ENSG00000126261,","+","SRR1567913.9057876,SRR1562287.11527038,","19__34949674__34955036",2
"chr19:35169642|35174143","chr19",35169642,35174143,2,"1_1_1",118,0.033,"exon","ENSG00000089335,","+","SRR1567913.11540610,SRR1567914.712046,","19__35169642__35174143",2
"chr19:35169642|35176475","chr19",35169642,35176475,3,"3_3_0",174,0.033,"exon","ENSG00000089335,","+","SRR1562287.14277764,SRR1567914.1234256,SRR1567914.4040031,","19__35169642__35176475",3
"chr19:35420788|35424627","chr19",35420788,35424627,3,"1_3_0",22,0.214,"exon","ENSG00000168661,","+","SRR1562287.5372982,SRR1562287.4986642,SRR1562287.12890370,","19__35420788__35424627",3
"chr19:35993732|35997056","chr19",35993732,35997056,1,"1_0_1",216,0.009,"exon","ENSG00000161249,","-","SRR1562287.10027365,","19__35993732__35997056",1
"chr19:35996841|36000863","chr19",35996841,36000863,1,"1_1_0",562,0.004,"exon","ENSG00000161249,","-","SRR1567914.974153,","19__35996841__36000863",1
"chr19:36577589|36585066","chr19",36577589,36585066,1,"1_1_0",101,0.019,"exon","ENSG00000075702,","+","SRR1567913.9831283,","19__36577589__36585066",1
"chr19:36579940|36580208","chr19",36579940,36580208,1,"1_1_0",91,0.022,"exon","ENSG00000075702,","+","SRR1567913.7696519,","19__36579940__36580208",1
"chr19:36581347|36585066","chr19",36581347,36585066,1,"1_1_0",98,0.02,"exon","ENSG00000075702,","+","SRR1562287.10673819,","19__36581347__36585066",1
"chr19:36584933|36587981","chr19",36584933,36587981,1,"1_0_1",87,0.022,"exon","ENSG00000075702,","+","SRR1567914.10312198,","19__36584933__36587981",1
"chr19:36746179|36746488","chr19",36746179,36746488,1,"1_1_0",1,0.667,"intergenic_region","n/a","+","SRR1562287.2033243,","19__36746179__36746488",1
"chr19:36940301|36940903","chr19",36940301,36940903,3,"2_3_0",80,0.07,"exon","ENSG00000186017,","-","SRR1567914.8247878,SRR1567915.2670963,SRR1567915.2664263,","19__36940301__36940903",3
"chr19:37005075|37006601","chr19",37005075,37006601,1,"1_1_0",120,0.016,"exon","ENSG00000254004,","-","SRR1567914.12532208,","19__37005075__37006601",1
"chr19:37036772|37039224","chr19",37036772,37039224,1,"1_1_0",72,0.027,"exon","ENSG00000186020,","-","SRR1562287.10334547,","19__37036772__37039224",1
"chr19:37098454|37101644","chr19",37098454,37101644,1,"1_1_0",28,0.067,"exon","ENSG00000161298,","+","SRR1562287.6133579,","19__37098454__37101644",1
"chr19:37101552|37118448","chr19",37101552,37118448,2,"2_1_0",36,0.1,"exon","ENSG00000161298,","+","SRR1567913.7750731,SRR1567915.6405743,","19__37101552__37118448",2
"chr19:37117032|37118448","chr19",37117032,37118448,2,"1_2_0",29,0.121,"exon","ENSG00000161298,","+","SRR1562287.987043,SRR1562287.5143178,","19__37117032__37118448",2
