"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr19:17379603|17387718","chr19",17379603,17387718,1,"1_1_0",69,0.028,"exon","ENSG00000105393,ENSG00000269307,","+","SRR1636986.1308473,","19__17379603__17387718",1
"chr19:17387304|17387718","chr19",17387304,17387718,11,"9_7_0",45,0.328,"exon","ENSG00000269307,ENSG00000105393,","+","SRR1636985.3082473,SRR1636985.9847692,SRR1636986.1355251,SRR1636986.5502442,SRR1636986.7529137,SRR1636986.15069052,SRR1636986.15598233,SRR1636985.12224677,SRR1636986.5505233,SRR1636986.1164663,SRR1636986.1170313,","19__17387304__17387718",11
"chr19:17411665|17412433","chr19",17411665,17412433,1,"1_1_0",7,0.222,"exon","ENSG00000127220,","-","SRR1636985.12505702,","19__17411665__17412433",1
"chr19:17626982|17628198","chr19",17626982,17628198,1,"1_1_0",14,0.125,"exon","ENSG00000130313,","+","SRR1636986.8849017,","19__17626982__17628198",1
"chr19:17670120|17671274","chr19",17670120,17671274,4,"3_2_0",55,0.127,"exon","ENSG00000130309,","+","SRR1636986.11728298,SRR1636985.3960288,SRR1636985.8965855,SRR1636985.11504743,","19__17670120__17671274",4
"chr19:17881234|17883550","chr19",17881234,17883550,1,"1_1_0",5,0.286,"exon","ENSG00000130475,","+","SRR1636985.636667,","19__17881234__17883550",1
"chr19:18119780|18121167","chr19",18119780,18121167,2,"1_1_0",7,0.364,"exon","ENSG00000105643,","+","SRR1636986.13823406,SRR1636986.13823406,","19__18119780__18121167",2
"chr19:18221462|18235176","chr19",18221462,18235176,1,"1_1_0",2,0.5,"exon","ENSG00000099308,","+","SRR1636985.9718440,","19__18221462__18235176",1
"chr19:18258253|18258434","chr19",18258253,18258434,2,"2_1_0",3,0.571,"exon","ENSG00000099308,","+","SRR1636986.6238566,SRR1636985.12409873,","19__18258253__18258434",2
"chr19:18276970|18278116","chr19",18276970,18278116,1,"1_1_0",10,0.167,"exon","ENSG00000268173,ENSG00000105647,","+","SRR1636986.22521371,","19__18276970__18278116",1
"chr19:18285850|18286507","chr19",18285850,18286507,22,"11_12_1",37,0.543,"exon","ENSG00000216490,ENSG00000268173,","+","SRR1636985.7025377,SRR1636986.16782800,SRR1636986.17705637,SRR1636985.6591501,SRR1636985.12040632,SRR1636986.9069520,SRR1636985.5253740,SRR1636985.8577322,SRR1636985.10442066,SRR1636985.11494826,SRR1636986.5907379,SRR1636986.8519638,SRR1636986.18912345,SRR1636986.19010753,SRR1636985.4780593,SRR1636985.9119032,SRR1636986.4245444,SRR1636986.6138649,SRR1636986.8519638,SRR1636986.11077083,SRR1636986.13654379,SRR1636986.19010753,","19__18285850__18286507",22
"chr19:18327551|18330207","chr19",18327551,18330207,1,"1_1_0",0,1,"exon","ENSG00000105650,","-","SRR1636985.11987040,","19__18327551__18330207",1
"chr19:18648411|18649243","chr19",18648411,18649243,7,"5_4_0",94,0.13,"exon","ENSG00000105701,","-","SRR1636986.912832,SRR1636986.4673678,SRR1636986.10778469,SRR1636986.10778469,SRR1636985.12510519,SRR1636986.13914981,SRR1636986.14458472,","19__18648411__18649243",7
"chr19:18648411|18649246","chr19",18648411,18649246,12,"8_8_0",93,0.205,"exon","ENSG00000105701,","-","SRR1636985.1143667,SRR1636986.4063741,SRR1636986.5785241,SRR1636986.20968685,SRR1636986.21628949,SRR1636985.10654757,SRR1636986.19067957,SRR1636986.20106999,SRR1636986.20931589,SRR1636985.843177,SRR1636986.635472,SRR1636986.19067957,","19__18648411__18649246",12
"chr19:18650181|18650530","chr19",18650181,18650530,17,"9_10_1",77,0.306,"exon","ENSG00000105701,","-","SRR1636986.2982976,SRR1636986.12718935,SRR1636986.15920388,SRR1636986.17494534,SRR1636986.17650771,SRR1636985.422787,SRR1636986.10677620,SRR1636986.15419975,SRR1636986.17494534,SRR1636985.3749324,SRR1636985.12536740,SRR1636985.12883602,SRR1636986.1294639,SRR1636986.4187478,SRR1636986.8950040,SRR1636985.566886,SRR1636985.2303215,","19__18650181__18650530",17
"chr19:18684103|18684558","chr19",18684103,18684558,17,"12_9_0",10,0.773,"exon","ENSG00000221983,","+","SRR1636985.366834,SRR1636985.1586373,SRR1636985.3538434,SRR1636985.5484366,SRR1636985.9628354,SRR1636985.10239689,SRR1636986.2436548,SRR1636986.18293993,SRR1636986.14379839,SRR1636986.16297530,SRR1636985.5726508,SRR1636985.9099668,SRR1636986.6625290,SRR1636986.7462735,SRR1636986.21290484,SRR1636985.12279657,SRR1636986.21290484,","19__18684103__18684558",17
"chr19:18707432|18707859","chr19",18707432,18707859,2,"2_1_0",11,0.267,"exon","ENSG00000006016,","-","SRR1636986.19308602,SRR1636986.17243523,","19__18707432__18707859",2
"chr19:18853720|18864395","chr19",18853720,18864395,1,"1_1_0",8,0.2,"exon","ENSG00000105662,","+","SRR1636986.8282302,","19__18853720__18864395",1
"chr19:18974247|18975060","chr19",18974247,18975060,4,"4_4_0",15,0.348,"exon","ENSG00000005007,","+","SRR1636985.11931053,SRR1636985.13291660,SRR1636986.6915688,SRR1636985.7772550,","19__18974247__18975060",4
"chr19:19104086|19119237","chr19",19104086,19119237,1,"1_1_0",24,0.077,"exon","ENSG00000064607,","-","SRR1636986.1366636,","19__19104086__19119237",1
"chr19:19119126|19141891","chr19",19119126,19141891,1,"1_1_0",17,0.105,"exon","ENSG00000064607,","-","SRR1636985.1443695,","19__19119126__19141891",1
"chr19:19135428|19137035","chr19",19135428,19137035,1,"1_1_0",29,0.065,"exon","ENSG00000064607,","-","SRR1636986.2426798,","19__19135428__19137035",1
"chr19:19153560|19154883","chr19",19153560,19154883,1,"1_1_0",40,0.048,"exon","ENSG00000105676,","+","SRR1636986.8121961,","19__19153560__19154883",1
"chr19:19407798|19408153","chr19",19407798,19408153,3,"3_2_0",2,0.75,"exon","ENSG00000105705,","-","SRR1636986.2024862,SRR1636986.20541173,SRR1636986.20362461,","19__19407798__19408153",3
"chr19:19446931|19458198","chr19",19446931,19458198,2,"1_1_1",12,0.25,"exon","ENSG00000129933,","+","SRR1636985.10135193,SRR1636986.14475708,","19__19446931__19458198",2
"chr19:19538505|19538801","chr19",19538505,19538801,1,"1_1_0",4,0.333,"exon","ENSG00000167491,","+","SRR1636986.17772167,","19__19538505__19538801",1
"chr19:19546940|19576423","chr19",19546940,19576423,1,"1_1_0",27,0.069,"exon","ENSG00000167491,","+","SRR1636985.8194586,","19__19546940__19576423",1
"chr19:19576149|19576423","chr19",19576149,19576423,1,"1_1_0",45,0.043,"exon","ENSG00000167491,","+","SRR1636985.6848165,","19__19576149__19576423",1
"chr19:19603115|19603521","chr19",19603115,19603521,8,"3_4_0",53,0.232,"exon","ENSG00000167491,","+","SRR1636985.4493895,SRR1636985.6450202,SRR1636985.11743277,SRR1636986.19976389,SRR1636985.10482691,SRR1636985.11743277,SRR1636986.19155296,SRR1636986.19976389,","19__19603115__19603521",8
"chr19:19606563|19607028","chr19",19606563,19607028,1,"1_1_0",53,0.036,"exon","ENSG00000167491,","+","SRR1636985.2766202,","19__19606563__19607028",1
"chr19:19639365|19640322","chr19",19639365,19640322,1,"1_1_0",13,0.133,"exon","ENSG00000186010,","+","SRR1636986.22361929,","19__19639365__19640322",1
"chr19:19675742|19680393","chr19",19675742,19680393,2,"2_1_0",6,0.4,"exon","ENSG00000105717,","-","SRR1636985.9757675,SRR1636986.19751651,","19__19675742__19680393",2
"chr19:19703315|19710174","chr19",19703315,19710174,1,"1_1_0",5,0.286,"intron","ENSG00000105717,","-","SRR1636986.20729254,","19__19703315__19710174",1
"chr19:19750894|19751380","chr19",19750894,19751380,3,"2_2_0",12,0.333,"exon","ENSG00000089639,","-","SRR1636986.18471989,SRR1636986.17537489,SRR1636986.21483128,","19__19750894__19751380",3
"chr19:19756683|19757156","chr19",19756683,19757156,2,"2_1_0",2,0.667,"exon","ENSG00000105726,","-","SRR1636985.10760644,SRR1636986.22677114,","19__19756683__19757156",2
"chr19:19758408|19767575","chr19",19758408,19767575,1,"1_1_0",5,0.286,"exon","ENSG00000105726,","-","SRR1636986.11114935,","19__19758408__19767575",1
"chr19:19762498|19767575","chr19",19762498,19767575,1,"1_1_0",8,0.2,"exon","ENSG00000105726,","-","SRR1636986.3005114,","19__19762498__19767575",1
"chr19:19789535|19790816","chr19",19789535,19790816,1,"1_1_0",6,0.25,"exon","ENSG00000181896,","+","SRR1636985.4786825,","19__19789535__19790816",1
"chr19:20975318|20976684","chr19",20975318,20976684,7,"7_2_0",3,0.824,"exon","ENSG00000160229,","+","SRR1636986.16154590,SRR1636986.16290246,SRR1636986.15116252,SRR1636986.17499575,SRR1636986.7958522,SRR1636986.14178842,SRR1636986.19742866,","19__20975318__20976684",7
"chr19:21216262|21216990","chr19",21216262,21216990,20,"15_14_0",0,1,"exon","ENSG00000118620,","+","SRR1636985.1567618,SRR1636985.9308068,SRR1636986.10255503,SRR1636986.13602993,SRR1636986.20964806,SRR1636986.21173969,SRR1636986.22719808,SRR1636985.1567618,SRR1636986.6249953,SRR1636986.8852267,SRR1636986.12797296,SRR1636986.13463569,SRR1636986.13730238,SRR1636985.7961720,SRR1636986.4512720,SRR1636986.10011890,SRR1636985.8252481,SRR1636986.669183,SRR1636986.14817917,SRR1636986.22289173,","19__21216262__21216990",20
"chr19:21245412|21281716","chr19",21245412,21281716,1,"1_1_0",2,0.5,"intergenic_region","n/a","+","SRR1636986.7862491,","19__21245412__21281716",1
"chr19:21280991|21281716","chr19",21280991,21281716,11,"8_7_0",3,0.88,"exon","ENSG00000160352,","+","SRR1636985.8105932,SRR1636986.1884369,SRR1636986.11455641,SRR1636985.5877717,SRR1636985.5930698,SRR1636985.6951056,SRR1636985.11799990,SRR1636986.4339720,SRR1636986.12264016,SRR1636986.22057106,SRR1636986.18127864,","19__21280991__21281716",11
"chr19:21344349|21350469","chr19",21344349,21350469,2,"1_1_0",0,1,"intron","ENSG00000196705,","+","SRR1636985.7029102,SRR1636985.7029102,","19__21344349__21350469",2
"chr19:21349138|21350469","chr19",21349138,21350469,6,"4_4_0",4,0.75,"exon","ENSG00000196705,","+","SRR1636986.20327919,SRR1636986.5025139,SRR1636986.21000573,SRR1636985.9675645,SRR1636985.10150939,SRR1636985.9675645,","19__21349138__21350469",6
"chr19:21368809|21369090","chr19",21368809,21369090,1,"1_1_0",3,0.4,"exon","ENSG00000196705,","+","SRR1636985.6047430,","19__21368809__21369090",1
"chr19:21587931|21588658","chr19",21587931,21588658,2,"1_1_1",2,0.667,"exon","ENSG00000196268,","+","SRR1636986.5367159,SRR1636985.12770023,","19__21587931__21588658",2
"chr19:23556544|23557566","chr19",23556544,23557566,12,"8_6_0",5,0.828,"exon","ENSG00000167232,","-","SRR1636985.6729313,SRR1636986.8191211,SRR1636985.2300523,SRR1636986.6043611,SRR1636986.17618694,SRR1636986.21284125,SRR1636986.22223160,SRR1636985.2300523,SRR1636986.5666241,SRR1636986.6043611,SRR1636986.10061950,SRR1636986.22223160,","19__23556544__23557566",12
"chr19:23844916|23845960","chr19",23844916,23845960,9,"6_4_0",7,0.72,"exon","ENSG00000197372,","-","SRR1636986.7454784,SRR1636986.17490043,SRR1636986.2523258,SRR1636986.3110530,SRR1636986.8505515,SRR1636986.18842764,SRR1636986.3110530,SRR1636986.9547969,SRR1636986.22332468,","19__23844916__23845960",9
"chr19:24102175|24289445","chr19",24102175,24289445,3,"2_3_0",4,0.6,"intergenic_region","n/a","+","SRR1636985.6299877,SRR1636986.8836721,SRR1636986.10795149,","19__24102175__24289445",3
"chr19:24228986|24232350","chr19",24228986,24232350,1,"1_1_0",5,0.286,"exon","ENSG00000268362,","+","SRR1636985.11213608,","19__24228986__24232350",1
"chr19:24228986|24232897","chr19",24228986,24232897,1,"1_1_0",6,0.25,"intron","ENSG00000268362,ENSG00000213096,","+","SRR1636986.1159487,","19__24228986__24232897",1
"chr19:24288742|24289445","chr19",24288742,24289445,6,"4_4_0",4,0.75,"exon","ENSG00000213096,","+","SRR1636986.1130902,SRR1636986.21331960,SRR1636986.13931547,SRR1636986.19438416,SRR1636986.8836721,SRR1636986.4032168,","19__24288742__24289445",6
"chr19:30148568|30148850","chr19",30148568,30148850,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR1636986.7225002,","19__30148568__30148850",1
"chr19:30462100|30477324","chr19",30462100,30477324,29,"2_15_15",7,0.892,"exon","ENSG00000105176,","+","SRR1636985.1214531,SRR1636985.10284953,SRR1636985.12695656,SRR1636986.3375189,SRR1636985.9534831,SRR1636986.8681424,SRR1636986.17038679,SRR1636986.18433173,SRR1636986.18774073,SRR1636986.19616976,SRR1636985.5480752,SRR1636985.12320916,SRR1636986.3479232,SRR1636986.6088566,SRR1636986.6136162,SRR1636986.6602767,SRR1636986.7569625,SRR1636986.11272477,SRR1636986.22285031,SRR1636986.22501457,SRR1636985.11550080,SRR1636986.615544,SRR1636986.2471131,SRR1636986.7390936,SRR1636986.8111512,SRR1636986.9262845,SRR1636986.11272477,SRR1636986.13092868,SRR1636986.15588356,","19__30462100__30477324",29
"chr19:30462100|30503438","chr19",30462100,30503438,2,"1_2_1",5,0.444,"exon","ENSG00000105176,","+","SRR1636985.6178244,SRR1636986.13196212,","19__30462100__30503438",2
"chr19:30471066|30477324","chr19",30471066,30477324,2,"1_2_0",7,0.364,"exon","ENSG00000105176,","+","SRR1636986.14524559,SRR1636986.8293473,","19__30471066__30477324",2
"chr19:30476130|30477324","chr19",30476130,30477324,46,"22_21_3",9,0.911,"exon","ENSG00000105176,","+","SRR1636985.128092,SRR1636985.3405130,SRR1636985.9459323,SRR1636985.9890378,SRR1636985.11843641,SRR1636986.1250634,SRR1636986.1678534,SRR1636986.3695704,SRR1636986.5159152,SRR1636986.10042675,SRR1636986.13369729,SRR1636986.13552004,SRR1636986.13886506,SRR1636986.15668319,SRR1636986.16017007,SRR1636986.21055105,SRR1636985.3696725,SRR1636985.5037960,SRR1636985.5465692,SRR1636985.7659594,SRR1636985.8065766,SRR1636985.8884995,SRR1636985.11670061,SRR1636985.12731263,SRR1636986.7081025,SRR1636986.13077097,SRR1636986.14280600,SRR1636986.16306465,SRR1636986.16775547,SRR1636986.20734463,SRR1636985.3172182,SRR1636985.10381732,SRR1636985.10970298,SRR1636985.12479633,SRR1636986.499553,SRR1636986.16043558,SRR1636986.17253738,SRR1636986.18337812,SRR1636986.20510430,SRR1636985.5318421,SRR1636985.5811514,SRR1636985.12479633,SRR1636986.9682640,SRR1636986.10100422,SRR1636986.19906944,SRR1636986.20510430,","19__30476130__30477324",46
"chr19:30476130|30477328","chr19",30476130,30477328,1,"1_1_0",9,0.182,"intron","ENSG00000105176,","+","SRR1636986.3188363,","19__30476130__30477328",1
"chr19:32838151|32845863","chr19",32838151,32845863,1,"1_1_0",3,0.4,"exon","ENSG00000168813,","+","SRR1636985.7991705,","19__32838151__32845863",1
"chr19:32843735|32851524","chr19",32843735,32851524,2,"1_1_0",1,0.8,"exon","ENSG00000168813,","+","SRR1636985.6004084,SRR1636985.9317757,","19__32843735__32851524",2
"chr19:32847522|32851524","chr19",32847522,32851524,4,"3_0_1",5,0.615,"exon","ENSG00000168813,","+","SRR1636986.19278427,SRR1636986.16893004,SRR1636986.4659907,SRR1636986.16893004,","19__32847522__32851524",4
"chr19:32899123|32902278","chr19",32899123,32902278,1,"1_1_0",1,0.667,"exon","ENSG00000178904,","+","SRR1636985.7627840,","19__32899123__32902278",1
"chr19:32923622|32955690","chr19",32923622,32955690,1,"1_1_0",0,1,"exon","ENSG00000178904,","+","SRR1636986.3183218,","19__32923622__32955690",1
"chr19:33098541|33098738","chr19",33098541,33098738,1,"1_1_0",5,0.286,"exon","ENSG00000105186,","-","SRR1636985.11657679,","19__33098541__33098738",1
"chr19:33113328|33116872","chr19",33113328,33116872,1,"1_1_0",14,0.125,"exon","ENSG00000105186,","-","SRR1636985.8714782,","19__33113328__33116872",1
"chr19:33113328|33119755","chr19",33113328,33119755,1,"1_1_0",18,0.1,"exon","ENSG00000105186,","-","SRR1636985.1330291,","19__33113328__33119755",1
"chr19:33130262|33137521","chr19",33130262,33137521,1,"1_1_0",10,0.167,"exon","ENSG00000105186,","-","SRR1636985.12040335,","19__33130262__33137521",1
"chr19:33200091|33202811","chr19",33200091,33202811,2,"2_2_0",15,0.211,"exon","ENSG00000213965,","+","SRR1636985.8840728,SRR1636985.11894981,","19__33200091__33202811",2
"chr19:33390763|33392318","chr19",33390763,33392318,1,"1_0_1",1,0.667,"exon","ENSG00000121289,","-","SRR1636985.8653502,","19__33390763__33392318",1
"chr19:33464090|33464468","chr19",33464090,33464468,1,"1_1_0",8,0.2,"exon","ENSG00000131944,","+","SRR1636986.20668424,","19__33464090__33464468",1
"chr19:33512477|33517538","chr19",33512477,33517538,1,"1_1_0",5,0.286,"exon","ENSG00000131941,","-","SRR1636986.11367277,","19__33512477__33517538",1
"chr19:33581686|33592480","chr19",33581686,33592480,1,"1_1_0",3,0.4,"exon","ENSG00000076650,","+","SRR1636986.16322967,","19__33581686__33592480",1
"chr19:33592401|33597805","chr19",33592401,33597805,1,"1_1_0",2,0.5,"exon","ENSG00000076650,","+","SRR1636986.23211111,","19__33592401__33597805",1
"chr19:33604673|33605325","chr19",33604673,33605325,4,"4_2_0",4,0.667,"exon","ENSG00000076650,","+","SRR1636985.10016107,SRR1636986.856672,SRR1636986.2403037,SRR1636985.10211300,","19__33604673__33605325",4
"chr19:33608731|33617639","chr19",33608731,33617639,1,"1_1_0",0,1,"exon","ENSG00000076650,","+","SRR1636986.4876441,","19__33608731__33617639",1
"chr19:34289576|34297912","chr19",34289576,34297912,2,"1_1_0",20,0.167,"exon","ENSG00000153885,","+","SRR1636985.6697944,SRR1636985.6697944,","19__34289576__34297912",2
"chr19:34685383|34706566","chr19",34685383,34706566,3,"2_1_1",283,0.021,"exon","ENSG00000257103,","+","SRR1636986.7812873,SRR1636986.19403397,SRR1636985.1540739,","19__34685383__34706566",3
"chr19:34687539|34706566","chr19",34687539,34706566,3,"3_3_0",377,0.016,"exon","ENSG00000257103,","+","SRR1636985.7776282,SRR1636986.6216836,SRR1636985.7590810,","19__34687539__34706566",3
"chr19:34699834|34706566","chr19",34699834,34706566,3,"2_2_1",110,0.052,"exon","ENSG00000257103,","+","SRR1636986.9800962,SRR1636986.17007165,SRR1636986.2344239,","19__34699834__34706566",3
"chr19:34699834|34712643","chr19",34699834,34712643,1,"1_1_0",76,0.026,"exon","ENSG00000257103,","+","SRR1636986.711620,","19__34699834__34712643",1
"chr19:34712412|34712643","chr19",34712412,34712643,2,"2_1_0",4,0.5,"exon","ENSG00000257103,","+","SRR1636985.8796745,SRR1636985.10285232,","19__34712412__34712643",2
"chr19:34818326|34819056","chr19",34818326,34819056,2,"2_1_0",3,0.571,"exon","ENSG00000166398,","+","SRR1636985.3855268,SRR1636985.4938416,","19__34818326__34819056",2
"chr19:34868408|34868786","chr19",34868408,34868786,1,"1_1_0",100,0.02,"exon","ENSG00000105220,","+","SRR1636986.18576111,","19__34868408__34868786",1
"chr19:34868408|34887562","chr19",34868408,34887562,1,"1_1_0",67,0.029,"exon","ENSG00000105220,","+","SRR1636985.4938772,","19__34868408__34887562",1
"chr19:34868640|34872424","chr19",34868640,34872424,1,"1_0_1",64,0.03,"exon","ENSG00000105220,","+","SRR1636986.10226711,","19__34868640__34872424",1
"chr19:34887206|34887562","chr19",34887206,34887562,1,"1_1_0",51,0.038,"exon","ENSG00000105220,","+","SRR1636985.10728665,","19__34887206__34887562",1
"chr19:34921481|34924317","chr19",34921481,34924317,7,"6_3_2",18,0.438,"exon","ENSG00000126261,","+","SRR1636985.5536319,SRR1636986.16249876,SRR1636986.6004722,SRR1636986.7069327,SRR1636986.22386203,SRR1636986.2221392,SRR1636986.20696905,","19__34921481__34924317",7
"chr19:34921481|34925873","chr19",34921481,34925873,36,"14_16_3",29,0.713,"exon","ENSG00000126261,","+","SRR1636985.8170707,SRR1636986.592831,SRR1636986.8375767,SRR1636986.16686204,SRR1636985.2820521,SRR1636985.8658391,SRR1636986.4823101,SRR1636986.10755737,SRR1636986.14130125,SRR1636986.19617616,SRR1636985.733121,SRR1636985.2025645,SRR1636985.2630614,SRR1636986.764069,SRR1636986.1159092,SRR1636986.1606301,SRR1636986.5939552,SRR1636986.8400759,SRR1636986.9250311,SRR1636986.10818482,SRR1636986.11800184,SRR1636986.13927675,SRR1636986.14073027,SRR1636986.20542823,SRR1636986.22140519,SRR1636986.22619335,SRR1636985.1150856,SRR1636985.8869714,SRR1636985.9289085,SRR1636986.3869801,SRR1636986.6445782,SRR1636986.8330129,SRR1636986.15580549,SRR1636986.17467480,SRR1636986.18902763,SRR1636986.20697411,","19__34921481__34925873",36
"chr19:34921481|34929671","chr19",34921481,34929671,11,"5_8_0",41,0.349,"exon","ENSG00000126261,","+","SRR1636985.2227273,SRR1636985.5133037,SRR1636985.6702124,SRR1636986.21745539,SRR1636985.7039407,SRR1636986.1193758,SRR1636986.1237688,SRR1636985.974837,SRR1636985.9906189,SRR1636986.20669390,SRR1636986.22888420,","19__34921481__34929671",11
"chr19:34921481|34955036","chr19",34921481,34955036,2,"1_1_1",22,0.154,"exon","ENSG00000126261,","+","SRR1636986.22976642,SRR1636986.11073427,","19__34921481__34955036",2
"chr19:34922766|34925873","chr19",34922766,34925873,15,"7_8_2",18,0.625,"exon","ENSG00000126261,","+","SRR1636985.4979108,SRR1636986.5824207,SRR1636985.3416105,SRR1636986.9574410,SRR1636986.12956967,SRR1636986.13896784,SRR1636986.15163076,SRR1636986.7740865,SRR1636986.12331119,SRR1636986.21449475,SRR1636985.3293993,SRR1636986.3844823,SRR1636986.7740865,SRR1636986.8260249,SRR1636986.14680677,","19__34922766__34925873",15
"chr19:34922766|34929671","chr19",34922766,34929671,12,"3_6_3",30,0.444,"exon","ENSG00000126261,","+","SRR1636985.3500100,SRR1636986.2537033,SRR1636985.973220,SRR1636985.3086367,SRR1636985.9103733,SRR1636986.9937317,SRR1636986.15820771,SRR1636985.6973295,SRR1636985.9180651,SRR1636986.6103885,SRR1636986.18482189,SRR1636986.18867624,","19__34922766__34929671",12
"chr19:34922766|34934816","chr19",34922766,34934816,1,"1_1_0",23,0.08,"exon","ENSG00000126261,","+","SRR1636986.23105148,","19__34922766__34934816",1
"chr19:34922766|34957919","chr19",34922766,34957919,3,"2_3_0",8,0.429,"exon","ENSG00000126261,","+","SRR1636985.13230713,SRR1636986.9952733,SRR1636986.13775130,","19__34922766__34957919",3
"chr19:34924253|34955036","chr19",34924253,34955036,2,"1_1_0",8,0.333,"exon","ENSG00000126261,","+","SRR1636986.15045921,SRR1636986.15045921,","19__34924253__34955036",2
"chr19:34924253|34957919","chr19",34924253,34957919,1,"1_1_0",5,0.286,"exon","ENSG00000126261,","+","SRR1636986.14762802,","19__34924253__34957919",1
"chr19:34929550|34934816","chr19",34929550,34934816,2,"2_2_0",43,0.085,"exon","ENSG00000126261,","+","SRR1636985.11318945,SRR1636986.11153180,","19__34929550__34934816",2
"chr19:34929550|34936026","chr19",34929550,34936026,2,"2_1_0",30,0.118,"exon","ENSG00000126261,","+","SRR1636986.16542520,SRR1636986.1493189,","19__34929550__34936026",2
"chr19:34934749|34945461","chr19",34934749,34945461,1,"1_1_0",40,0.048,"exon","ENSG00000126261,","+","SRR1636985.8452394,","19__34934749__34945461",1
"chr19:34942886|34955036","chr19",34942886,34955036,6,"4_3_0",11,0.522,"exon","ENSG00000126261,","+","SRR1636985.3085134,SRR1636986.23235841,SRR1636985.1858912,SRR1636986.2563582,SRR1636986.11216350,SRR1636985.360145,","19__34942886__34955036",6
"chr19:34942886|34957919","chr19",34942886,34957919,8,"3_7_0",8,0.667,"exon","ENSG00000126261,","+","SRR1636985.5979617,SRR1636986.19564003,SRR1636986.20991196,SRR1636985.13003965,SRR1636986.2149697,SRR1636985.2027363,SRR1636985.3107919,SRR1636986.212931,","19__34942886__34957919",8
"chr19:34945165|34957919","chr19",34945165,34957919,1,"1_1_0",11,0.154,"exon","ENSG00000126261,","+","SRR1636986.15763715,","19__34945165__34957919",1
"chr19:35122913|35128486","chr19",35122913,35128486,1,"0_1_1",0,1,"intron","ENSG00000205209,","-","SRR1636985.8155036,","19__35122913__35128486",1
"chr19:35169642|35174143","chr19",35169642,35174143,2,"2_2_0",4,0.5,"exon","ENSG00000089335,","+","SRR1636986.1840897,SRR1636986.7415201,","19__35169642__35174143",2
"chr19:35169642|35176475","chr19",35169642,35176475,2,"2_2_0",0,1,"exon","ENSG00000089335,","+","SRR1636986.12933392,SRR1636986.18752594,","19__35169642__35176475",2
"chr19:35169642|35230514","chr19",35169642,35230514,1,"1_1_0",0,1,"intergenic_region","n/a","+","SRR1636986.4264798,","19__35169642__35230514",1
"chr19:35420788|35424627","chr19",35420788,35424627,1,"1_1_0",0,1,"exon","ENSG00000168661,","+","SRR1636986.1653551,","19__35420788__35424627",1
"chr19:35496589|35502458","chr19",35496589,35502458,2,"1_1_0",7,0.364,"intron","ENSG00000089351,","+","SRR1636985.8811981,SRR1636986.17963921,","19__35496589__35502458",2
"chr19:35510095|35510437","chr19",35510095,35510437,1,"1_1_0",11,0.154,"exon","ENSG00000089351,","+","SRR1636985.3888633,","19__35510095__35510437",1
"chr19:35760349|35762044","chr19",35760349,35762044,1,"0_1_1",57,0.034,"exon","ENSG00000105698,","+","SRR1636986.15848310,","19__35760349__35762044",1
"chr19:36510136|36510286","chr19",36510136,36510286,2,"1_1_0",9,0.308,"exon","ENSG00000267698,","+","SRR1636986.2254866,SRR1636986.2254866,","19__36510136__36510286",2
"chr19:36549682|36558912","chr19",36549682,36558912,2,"2_1_0",9,0.308,"exon","ENSG00000075702,","+","SRR1636986.16133457,SRR1636986.4262223,","19__36549682__36558912",2
"chr19:36572335|36577714","chr19",36572335,36577714,2,"1_1_0",3,0.571,"exon","ENSG00000075702,","+","SRR1636986.1079375,SRR1636986.1079375,","19__36572335__36577714",2
"chr19:36584933|36590519","chr19",36584933,36590519,2,"2_1_0",3,0.571,"exon","ENSG00000075702,","+","SRR1636986.12617699,SRR1636985.7188087,","19__36584933__36590519",2
"chr19:36611612|36612620","chr19",36611612,36612620,1,"1_0_1",10,0.167,"exon","ENSG00000105254,","+","SRR1636985.11023351,","19__36611612__36612620",1
"chr19:36636708|36637214","chr19",36636708,36637214,2,"1_1_1",58,0.065,"exon","ENSG00000126247,","+","SRR1636986.18129221,SRR1636986.7783898,","19__36636708__36637214",2
"chr19:36636719|36641026","chr19",36636719,36641026,1,"1_1_0",52,0.037,"exon","ENSG00000126247,","-","SRR1636985.3278585,","19__36636719__36641026",1
"chr19:36685135|36692952","chr19",36685135,36692952,1,"1_1_0",0,1,"exon","ENSG00000196357,","-","SRR1636985.12606536,","19__36685135__36692952",1
"chr19:36940301|36940903","chr19",36940301,36940903,1,"1_1_0",3,0.4,"exon","ENSG00000186017,","-","SRR1636985.1405549,","19__36940301__36940903",1
"chr19:37005075|37006601","chr19",37005075,37006601,1,"1_1_0",0,1,"exon","ENSG00000254004,","-","SRR1636985.9921786,","19__37005075__37006601",1
"chr19:37203288|37203769","chr19",37203288,37203769,6,"4_3_0",0,1,"exon","ENSG00000189042,","+","SRR1636985.1914070,SRR1636985.3343618,SRR1636985.1513006,SRR1636985.8626456,SRR1636986.6256429,SRR1636985.1513006,","19__37203288__37203769",6
"chr19:37579941|37582023","chr19",37579941,37582023,6,"2_3_1",3,0.8,"exon","ENSG00000197050,","+","SRR1636986.6485205,SRR1636985.2141298,SRR1636985.11698781,SRR1636986.15040531,SRR1636985.11698781,SRR1636986.15040531,","19__37579941__37582023",6
