"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr19:4433067|4433536","chr19",4433067,4433536,2,"2_1_0",123,0.031,"exon","ENSG00000167670,","+","SRR2048277.5789117,SRR2048278.14670154,","19__4433067__4433536",2
"chr19:4439918|4440227","chr19",4439918,4440227,1,"1_1_0",10,0.167,"intron","ENSG00000167670,","+","SRR2048278.16954572,","19__4439918__4440227",1
"chr19:4446497|4457676","chr19",4446497,4457676,1,"1_1_0",32,0.059,"exon","ENSG00000167671,","-","SRR2048277.6937940,","19__4446497__4457676",1
"chr19:4452361|4454090","chr19",4452361,4454090,1,"1_1_0",53,0.036,"exon","ENSG00000167671,","-","SRR2048277.8275636,","19__4452361__4454090",1
"chr19:4703898|4704316","chr19",4703898,4704316,1,"1_1_0",25,0.074,"exon","ENSG00000142002,","-","SRR2048278.17249809,","19__4703898__4704316",1
"chr19:5039847|5041262","chr19",5039847,5041262,5,"3_4_0",64,0.135,"exon","ENSG00000127663,","+","SRR2048277.14936787,SRR2048277.16118853,SRR2048278.1154308,SRR2048278.12176356,SRR2048277.11056071,","19__5039847__5041262",5
"chr19:5047487|5082515","chr19",5047487,5082515,3,"3_2_1",37,0.14,"exon","ENSG00000127663,","+","SRR2048277.2578820,SRR2048277.14903619,SRR2048278.12578154,","19__5047487__5082515",3
"chr19:5131087|5144913","chr19",5131087,5144913,1,"1_1_0",9,0.182,"exon","ENSG00000127663,","+","SRR2048277.9741521,","19__5131087__5144913",1
"chr19:5225738|5231626","chr19",5225738,5231626,1,"1_1_0",39,0.049,"exon","ENSG00000105426,","-","SRR2048277.6395720,","19__5225738__5231626",1
"chr19:5243912|5246056","chr19",5243912,5246056,1,"1_1_0",102,0.019,"exon","ENSG00000105426,","-","SRR2048277.14128845,","19__5243912__5246056",1
"chr19:5504554|5514326","chr19",5504554,5514326,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR2048278.7085525,","19__5504554__5514326",1
"chr19:5604594|5604947","chr19",5604594,5604947,40,"15_16_3",78,0.506,"exon","ENSG00000130254,","-","SRR2048277.737618,SRR2048277.4614991,SRR2048277.4644853,SRR2048277.5306861,SRR2048277.6083657,SRR2048277.6465806,SRR2048277.7580749,SRR2048277.9528803,SRR2048277.12903514,SRR2048277.13271058,SRR2048277.13675895,SRR2048277.14045387,SRR2048277.14468224,SRR2048278.4280342,SRR2048278.9138773,SRR2048278.10980647,SRR2048278.12716760,SRR2048278.12744573,SRR2048278.16572390,SRR2048277.1067921,SRR2048277.1860144,SRR2048277.2240091,SRR2048277.4408837,SRR2048277.5674738,SRR2048277.6257746,SRR2048277.6334548,SRR2048277.7742850,SRR2048277.8406294,SRR2048277.9086342,SRR2048277.12207508,SRR2048277.14769809,SRR2048277.14936602,SRR2048278.373595,SRR2048278.2789602,SRR2048278.2928796,SRR2048278.3271574,SRR2048278.3323321,SRR2048278.9567920,SRR2048278.11108475,SRR2048278.11894046,","19__5604594__5604947",40
"chr19:5616143|5616497","chr19",5616143,5616497,2,"2_1_1",163,0.024,"exon","ENSG00000130254,","-","SRR2048277.7316661,SRR2048278.11259941,","19__5616143__5616497",2
"chr19:5641605|5641961","chr19",5641605,5641961,1,"1_1_0",166,0.012,"intron","ENSG00000160633,","+","SRR2048277.12755389,","19__5641605__5641961",1
"chr19:5653126|5654467","chr19",5653126,5654467,7,"5_5_0",201,0.065,"exon","ENSG00000160633,","+","SRR2048277.2525036,SRR2048277.7074376,SRR2048278.2722813,SRR2048278.3688909,SRR2048278.11514090,SRR2048277.4354857,SRR2048278.17374923,","19__5653126__5654467",7
"chr19:5700800|5706003","chr19",5700800,5706003,2,"1_2_0",79,0.048,"exon","ENSG00000196365,","-","SRR2048277.150492,SRR2048278.12747428,","19__5700800__5706003",2
"chr19:5711782|5714282","chr19",5711782,5714282,2,"2_2_0",77,0.049,"exon","ENSG00000196365,","-","SRR2048277.8223631,SRR2048278.3826662,","19__5711782__5714282",2
"chr19:5727279|5751834","chr19",5727279,5751834,3,"1_2_0",3,0.667,"exon","ENSG00000174898,","+","SRR2048278.7417172,SRR2048278.13458766,SRR2048278.14707110,","19__5727279__5751834",3
"chr19:5950728|5951607","chr19",5950728,5951607,2,"1_1_0",18,0.182,"exon","ENSG00000031823,","-","SRR2048277.6670799,SRR2048277.13972053,","19__5950728__5951607",2
"chr19:6026174|6040252","chr19",6026174,6040252,1,"1_1_0",12,0.143,"exon","ENSG00000087903,","-","SRR2048278.16708781,","19__6026174__6040252",1
"chr19:6444162|6454728","chr19",6444162,6454728,1,"1_0_1",33,0.057,"exon","ENSG00000125648,","-","SRR2048278.9000083,","19__6444162__6454728",1
"chr19:7505230|7512054","chr19",7505230,7512054,2,"2_2_0",39,0.093,"exon","ENSG00000104880,ENSG00000268861,","+","SRR2048278.16922454,SRR2048278.17092002,","19__7505230__7512054",2
"chr19:7527038|7529576","chr19",7527038,7529576,1,"1_1_0",45,0.043,"exon","ENSG00000104880,ENSG00000268861,","+","SRR2048277.11182972,","19__7527038__7529576",1
"chr19:8002912|8006082","chr19",8002912,8006082,1,"1_1_0",144,0.014,"exon","ENSG00000104980,","-","SRR2048277.739282,","19__8002912__8006082",1
"chr19:8520289|8528570","chr19",8520289,8528570,14,"8_8_1",119,0.19,"exon","ENSG00000099783,","+","SRR2048277.3857967,SRR2048277.5073664,SRR2048277.7895202,SRR2048277.8550885,SRR2048277.11268649,SRR2048278.3041141,SRR2048278.5676434,SRR2048278.11389938,SRR2048278.14519275,SRR2048277.2629478,SRR2048277.9339271,SRR2048277.10215151,SRR2048277.16741729,SRR2048278.13213730,","19__8520289__8528570",14
"chr19:8530208|8533718","chr19",8530208,8533718,1,"1_1_0",150,0.013,"exon","ENSG00000099783,","+","SRR2048278.18211555,","19__8530208__8533718",1
"chr19:8533658|8539128","chr19",8533658,8539128,2,"1_1_0",118,0.033,"exon","ENSG00000099783,","+","SRR2048278.11510432,SRR2048278.14324617,","19__8533658__8539128",2
"chr19:9475538|9482428","chr19",9475538,9482428,2,"2_1_1",7,0.364,"exon","ENSG00000188629,ENSG00000270011,","+","SRR2048278.14172592,SRR2048278.18488312,","19__9475538__9482428",2
"chr19:9677012|9678851","chr19",9677012,9678851,2,"2_2_0",323,0.012,"exon","ENSG00000197961,","-","SRR2048277.5532944,SRR2048277.16276538,","19__9677012__9678851",2
"chr19:9677012|9679758","chr19",9677012,9679758,4,"1_1_1",167,0.046,"exon","ENSG00000197961,","-","SRR2048278.11758732,SRR2048278.16396448,SRR2048277.8461312,SRR2048278.14202413,","19__9677012__9679758",4
"chr19:9724697|9730258","chr19",9724697,9730258,1,"1_1_0",13,0.133,"exon","ENSG00000171469,","-","SRR2048278.6677565,","19__9724697__9730258",1
"chr19:9763629|9764554","chr19",9763629,9764554,2,"2_1_0",23,0.148,"exon","ENSG00000171466,","-","SRR2048277.9530769,SRR2048278.7383036,","19__9763629__9764554",2
"chr19:9763629|9764557","chr19",9763629,9764557,3,"2_2_0",23,0.207,"exon","ENSG00000171466,","-","SRR2048278.2403577,SRR2048277.5606160,SRR2048277.13317347,","19__9763629__9764557",3
"chr19:9770055|9804496","chr19",9770055,9804496,2,"1_1_0",10,0.286,"intergenic_region","n/a","-","SRR2048278.1737637,SRR2048278.11626544,","19__9770055__9804496",2
"chr19:10264969|10265732","chr19",10264969,10265732,5,"3_2_1",222,0.043,"exon","ENSG00000130816,","-","SRR2048277.14095853,SRR2048278.12987348,SRR2048277.1415564,SRR2048277.11916385,SRR2048277.16327538,","19__10264969__10265732",5
"chr19:10270334|10284581","chr19",10270334,10284581,1,"1_0_1",233,0.009,"exon","ENSG00000130816,","-","SRR2048278.10850496,","19__10270334__10284581",1
"chr19:10279006|10288043","chr19",10279006,10288043,1,"0_1_1",488,0.004,"exon","ENSG00000130816,","-","SRR2048277.351581,","19__10279006__10288043",1
"chr19:10284547|10288043","chr19",10284547,10288043,1,"0_1_1",301,0.007,"exon","ENSG00000130816,","-","SRR2048278.12445304,","19__10284547__10288043",1
"chr19:10287968|10291090","chr19",10287968,10291090,1,"1_1_0",484,0.004,"exon","ENSG00000130816,","-","SRR2048277.7957245,","19__10287968__10291090",1
"chr19:10602253|10602938","chr19",10602253,10602938,1,"1_1_0",77,0.025,"exon","ENSG00000079999,","-","SRR2048277.4551654,","19__10602253__10602938",1
"chr19:10812626|10812930","chr19",10812626,10812930,1,"1_1_0",31,0.061,"exon","ENSG00000213339,","+","SRR2048278.2836324,","19__10812626__10812930",1
"chr19:10870414|10886582","chr19",10870414,10886582,1,"0_1_1",158,0.013,"exon","ENSG00000079805,","+","SRR2048277.9986573,","19__10870414__10886582",1
"chr19:10883155|10887892","chr19",10883155,10887892,2,"2_1_0",159,0.025,"exon","ENSG00000079805,","+","SRR2048277.654020,SRR2048278.11286909,","19__10883155__10887892",2
"chr19:10916592|10930765","chr19",10916592,10930765,1,"0_1_1",105,0.019,"exon","ENSG00000079805,","+","SRR2048277.13331360,","19__10916592__10930765",1
"chr19:11015627|11019883","chr19",11015627,11019883,1,"1_1_0",51,0.038,"exon","ENSG00000142453,","+","SRR2048278.13434720,","19__11015627__11019883",1
"chr19:11024553|11027453","chr19",11024553,11027453,2,"2_1_0",59,0.063,"exon","ENSG00000142453,","+","SRR2048278.1918734,SRR2048277.3239077,","19__11024553__11027453",2
"chr19:11118578|11121207","chr19",11118578,11121207,1,"1_1_0",136,0.014,"exon","ENSG00000127616,","+","SRR2048278.825477,","19__11118578__11121207",1
"chr19:11223954|11224438","chr19",11223954,11224438,1,"1_1_0",29,0.065,"exon","ENSG00000130164,","+","SRR2048278.9152860,","19__11223954__11224438",1
"chr19:11230768|11231198","chr19",11230768,11231198,3,"3_2_0",37,0.14,"exon","ENSG00000130164,","+","SRR2048277.12428268,SRR2048277.15135452,SRR2048277.12200608,","19__11230768__11231198",3
"chr19:11258494|11258789","chr19",11258494,11258789,1,"1_1_0",294,0.007,"exon","ENSG00000161888,","-","SRR2048277.15936605,","19__11258494__11258789",1
"chr19:11283657|11285368","chr19",11283657,11285368,1,"1_1_0",12,0.143,"exon","ENSG00000197256,","-","SRR2048277.13797791,","19__11283657__11285368",1
"chr19:11289021|11289396","chr19",11289021,11289396,3,"2_2_0",34,0.15,"exon","ENSG00000197256,","-","SRR2048277.11030663,SRR2048278.5348641,SRR2048278.14677609,","19__11289021__11289396",3
"chr19:11548697|11548945","chr19",11548697,11548945,3,"3_3_0",259,0.023,"exon","ENSG00000130175,","+","SRR2048277.16320014,SRR2048278.978863,SRR2048278.14561747,","19__11548697__11548945",3
"chr19:11623871|11625036","chr19",11623871,11625036,5,"3_5_0",65,0.133,"exon","ENSG00000130159,","-","SRR2048277.11440933,SRR2048277.16087608,SRR2048278.7804675,SRR2048277.631390,SRR2048277.4035813,","19__11623871__11625036",5
"chr19:11759173|11765226","chr19",11759173,11765226,1,"1_1_0",17,0.105,"intron","ENSG00000197332,","+","SRR2048278.10449637,","19__11759173__11765226",1
"chr19:11833769|11836142","chr19",11833769,11836142,1,"1_1_0",15,0.118,"exon","ENSG00000197933,","-","SRR2048277.4665924,","19__11833769__11836142",1
"chr19:11835009|11836142","chr19",11835009,11836142,1,"1_1_0",10,0.167,"exon","ENSG00000197933,","-","SRR2048277.3760405,","19__11835009__11836142",1
"chr19:12790271|12791139","chr19",12790271,12791139,2,"2_2_0",50,0.074,"exon","ENSG00000095059,","-","SRR2048277.2018771,SRR2048277.16100166,","19__12790271__12791139",2
"chr19:12825635|12826553","chr19",12825635,12826553,8,"6_5_0",129,0.11,"exon","ENSG00000105576,","-","SRR2048277.4271612,SRR2048277.11478741,SRR2048278.2493900,SRR2048278.6389847,SRR2048277.4366165,SRR2048277.14876161,SRR2048278.1317628,SRR2048278.4958428,","19__12825635__12826553",8
"chr19:12923897|12924379","chr19",12923897,12924379,1,"1_1_0",80,0.024,"exon","ENSG00000104889,","+","SRR2048277.1299271,","19__12923897__12924379",1
"chr19:13039156|13039661","chr19",13039156,13039661,17,"9_11_3",188,0.153,"exon","ENSG00000179115,","-","SRR2048277.264389,SRR2048277.628416,SRR2048277.2589211,SRR2048277.3709925,SRR2048277.4005248,SRR2048277.12042420,SRR2048277.14892997,SRR2048277.15206826,SRR2048278.10398045,SRR2048278.15333468,SRR2048277.4195010,SRR2048277.4569068,SRR2048277.8871811,SRR2048278.1635697,SRR2048278.4091626,SRR2048278.14854048,SRR2048278.15007089,","19__13039156__13039661",17
"chr19:13039156|13039750","chr19",13039156,13039750,1,"1_1_0",128,0.015,"intron","ENSG00000179115,","-","SRR2048278.3196615,","19__13039156__13039750",1
"chr19:13058662|13060222","chr19",13058662,13060222,1,"1_1_0",145,0.014,"exon","ENSG00000179262,","+","SRR2048277.1020350,","19__13058662__13060222",1
"chr19:13064954|13065340","chr19",13064954,13065340,1,"1_1_0",42,0.045,"intergenic_region","n/a","-","SRR2048277.6611157,","19__13064954__13065340",1
"chr19:13135835|13136366","chr19",13135835,13136366,7,"1_3_0",9,0.609,"exon","ENSG00000008441,","+","SRR2048278.3864165,SRR2048278.9411867,SRR2048277.7565816,SRR2048277.9002638,SRR2048278.6267742,SRR2048278.7966314,SRR2048278.12488434,","19__13135835__13136366",7
"chr19:13862422|13867093","chr19",13862422,13867093,1,"1_1_0",36,0.053,"exon","ENSG00000104957,","+","SRR2048277.4881422,","19__13862422__13867093",1
"chr19:14034146|14034624","chr19",14034146,14034624,3,"1_3_0",34,0.15,"exon","ENSG00000132024,","+","SRR2048277.5552954,SRR2048277.3254849,SRR2048278.2110587,","19__14034146__14034624",3
"chr19:14080806|14083939","chr19",14080806,14083939,1,"1_1_0",14,0.125,"exon","ENSG00000132005,","-","SRR2048277.4132903,","19__14080806__14083939",1
"chr19:14508580|14512336","chr19",14508580,14512336,2,"0_1_1",45,0.082,"exon","ENSG00000123146,","-","SRR2048278.12553304,SRR2048278.6609595,","19__14508580__14512336",2
"chr19:15280897|15281636","chr19",15280897,15281636,1,"1_1_0",29,0.065,"exon","ENSG00000074181,","-","SRR2048277.5503832,","19__15280897__15281636",1
"chr19:15302235|15303330","chr19",15302235,15303330,1,"1_1_0",43,0.044,"exon","ENSG00000074181,","-","SRR2048278.10989439,","19__15302235__15303330",1
"chr19:15379716|15383944","chr19",15379716,15383944,1,"1_1_0",36,0.053,"exon","ENSG00000141867,","-","SRR2048277.9804825,","19__15379716__15383944",1
"chr19:15383626|15387973","chr19",15383626,15387973,1,"1_0_1",61,0.032,"intron","ENSG00000141867,","-","SRR2048278.405869,","19__15383626__15387973",1
"chr19:15466118|15484151","chr19",15466118,15484151,1,"1_1_0",43,0.044,"exon","ENSG00000105127,","-","SRR2048278.14100550,","19__15466118__15484151",1
"chr19:15469778|15484151","chr19",15469778,15484151,1,"1_1_0",25,0.074,"exon","ENSG00000105127,","-","SRR2048277.4421307,","19__15469778__15484151",1
"chr19:16191725|16212219","chr19",16191725,16212219,3,"1_2_1",31,0.162,"exon","ENSG00000167460,","+","SRR2048278.5163858,SRR2048277.1858819,SRR2048278.18302756,","19__16191725__16212219",3
"chr19:16192723|16204563","chr19",16192723,16204563,1,"1_1_0",10,0.167,"exon","ENSG00000167460,","+","SRR2048278.16712840,","19__16192723__16204563",1
"chr19:16192723|16212219","chr19",16192723,16212219,3,"2_2_0",36,0.143,"exon","ENSG00000167460,","+","SRR2048278.15140037,SRR2048278.9329659,SRR2048278.14509365,","19__16192723__16212219",3
"chr19:16524584|16553030","chr19",16524584,16553030,1,"1_1_0",24,0.077,"exon","ENSG00000127527,","-","SRR2048277.8100264,","19__16524584__16553030",1
"chr19:16619961|16620799","chr19",16619961,16620799,2,"1_2_0",18,0.182,"intron","ENSG00000141979,ENSG00000105072,","+","SRR2048278.451256,SRR2048277.5101220,","19__16619961__16620799",2
"chr19:16757907|16764936","chr19",16757907,16764936,3,"1_3_0",33,0.154,"exon","ENSG00000268790,ENSG00000214046,","-","SRR2048278.11848817,SRR2048277.6110655,SRR2048278.14221687,","19__16757907__16764936",3
"chr19:16757931|16764936","chr19",16757931,16764936,1,"1_1_0",37,0.051,"exon","ENSG00000214046,ENSG00000268790,","-","SRR2048278.8068665,","19__16757931__16764936",1
"chr19:16790795|16793319","chr19",16790795,16793319,4,"1_3_0",14,0.364,"exon","ENSG00000072954,","+","SRR2048278.2012915,SRR2048278.14613756,SRR2048278.14463636,SRR2048278.16089916,","19__16790795__16793319",4
"chr19:17212470|17213367","chr19",17212470,17213367,12,"7_11_1",50,0.324,"exon","ENSG00000099331,","+","SRR2048277.5871963,SRR2048277.6595894,SRR2048277.11854079,SRR2048278.228089,SRR2048278.11216563,SRR2048278.11337977,SRR2048278.15002216,SRR2048277.5877136,SRR2048277.15150329,SRR2048278.2810787,SRR2048278.3446784,SRR2048278.17086231,","19__17212470__17213367",12
"chr19:17267719|17270294","chr19",17267719,17270294,2,"2_2_0",46,0.08,"exon","ENSG00000099331,","+","SRR2048278.2992409,SRR2048278.11361729,","19__17267719__17270294",2
"chr19:17291820|17305438","chr19",17291820,17305438,1,"0_1_1",38,0.05,"exon","ENSG00000099331,","+","SRR2048277.5867837,","19__17291820__17305438",1
"chr19:17379603|17387433","chr19",17379603,17387433,1,"1_1_0",63,0.031,"exon","ENSG00000105393,ENSG00000269307,","+","SRR2048278.1962921,","19__17379603__17387433",1
"chr19:17387304|17387718","chr19",17387304,17387718,8,"8_5_1",83,0.162,"exon","ENSG00000105393,ENSG00000269307,","+","SRR2048277.16538,SRR2048277.33253,SRR2048277.2090610,SRR2048277.11793883,SRR2048277.13405996,SRR2048278.10775076,SRR2048278.10199803,SRR2048278.10247023,","19__17387304__17387718",8
"chr19:17424832|17426804","chr19",17424832,17426804,2,"2_2_0",7,0.364,"exon","ENSG00000130311,","+","SRR2048278.8215827,SRR2048278.9317655,","19__17424832__17426804",2
"chr19:17512476|17524114","chr19",17512476,17524114,1,"1_1_0",1,0.667,"intergenic_region","n/a","+","SRR2048277.9551910,","19__17512476__17524114",1
"chr19:17626982|17628659","chr19",17626982,17628659,6,"3_3_0",61,0.164,"exon","ENSG00000130313,","+","SRR2048277.2395864,SRR2048277.2585302,SRR2048277.9652188,SRR2048277.10936457,SRR2048277.14504205,SRR2048278.4243080,","19__17626982__17628659",6
"chr19:17670120|17671274","chr19",17670120,17671274,1,"1_0_1",191,0.01,"exon","ENSG00000130309,","+","SRR2048278.1202959,","19__17670120__17671274",1
"chr19:17834935|17838981","chr19",17834935,17838981,1,"1_1_0",45,0.043,"exon","ENSG00000130479,","+","SRR2048277.15558755,","19__17834935__17838981",1
"chr19:18047219|18047388","chr19",18047219,18047388,2,"1_1_0",49,0.075,"exon","ENSG00000007080,","+","SRR2048277.7214343,SRR2048277.16664870,","19__18047219__18047388",2
"chr19:18276970|18278116","chr19",18276970,18278116,1,"1_1_0",62,0.031,"exon","ENSG00000268173,ENSG00000105647,","+","SRR2048277.1434015,","19__18276970__18278116",1
"chr19:18285850|18286507","chr19",18285850,18286507,6,"3_3_0",21,0.364,"exon","ENSG00000268173,ENSG00000216490,","+","SRR2048277.295573,SRR2048277.2113090,SRR2048277.5855428,SRR2048277.8041878,SRR2048277.11451096,SRR2048277.13345396,","19__18285850__18286507",6
"chr19:18648411|18649246","chr19",18648411,18649246,8,"5_3_0",60,0.211,"exon","ENSG00000105701,","-","SRR2048277.10033198,SRR2048278.13323016,SRR2048277.2126605,SRR2048277.9623248,SRR2048277.10023582,SRR2048277.10323075,SRR2048278.3382912,SRR2048278.17814179,","19__18648411__18649246",8
"chr19:18684103|18684558","chr19",18684103,18684558,5,"5_4_0",370,0.026,"exon","ENSG00000221983,","+","SRR2048277.4741029,SRR2048277.9233069,SRR2048278.1100341,SRR2048278.12656266,SRR2048278.13548377,","19__18684103__18684558",5
"chr19:19114977|19141891","chr19",19114977,19141891,1,"1_1_0",35,0.054,"exon","ENSG00000064607,","-","SRR2048278.16764919,","19__19114977__19141891",1
"chr19:19153520|19163004","chr19",19153520,19163004,1,"1_1_0",113,0.017,"exon","ENSG00000105676,","+","SRR2048278.12717721,","19__19153520__19163004",1
"chr19:19308916|19310043","chr19",19308916,19310043,2,"2_2_0",28,0.125,"exon","ENSG00000064490,","+","SRR2048277.10078119,SRR2048277.16111256,","19__19308916__19310043",2
"chr19:19584842|19603521","chr19",19584842,19603521,1,"1_0_1",185,0.011,"intron","ENSG00000167491,","+","SRR2048277.7170018,","19__19584842__19603521",1
"chr19:19675742|19681642","chr19",19675742,19681642,1,"1_1_0",9,0.182,"exon","ENSG00000105717,","-","SRR2048278.1864978,","19__19675742__19681642",1
"chr19:20975318|20976684","chr19",20975318,20976684,2,"2_2_0",10,0.286,"exon","ENSG00000160229,","+","SRR2048278.10171544,SRR2048278.16687359,","19__20975318__20976684",2
"chr19:21116830|21117853","chr19",21116830,21117853,1,"1_1_0",2,0.5,"exon","ENSG00000105750,","+","SRR2048277.1944383,","19__21116830__21117853",1
"chr19:21216262|21216990","chr19",21216262,21216990,6,"4_5_0",33,0.267,"exon","ENSG00000118620,","+","SRR2048277.13292461,SRR2048277.14134451,SRR2048277.14804542,SRR2048278.10590886,SRR2048278.11789872,SRR2048278.10473203,","19__21216262__21216990",6
"chr19:21280991|21281716","chr19",21280991,21281716,3,"2_2_0",73,0.076,"exon","ENSG00000160352,","+","SRR2048277.6631422,SRR2048277.7929262,SRR2048277.8731018,","19__21280991__21281716",3
"chr19:21587931|21588658","chr19",21587931,21588658,1,"1_1_0",9,0.182,"exon","ENSG00000196268,","+","SRR2048278.8935998,","19__21587931__21588658",1
"chr19:22836109|22836817","chr19",22836109,22836817,4,"3_2_0",0,1,"exon","ENSG00000229676,","+","SRR2048277.6741236,SRR2048277.7667035,SRR2048278.11890794,SRR2048278.16747735,","19__22836109__22836817",4
"chr19:23414068|23415095","chr19",23414068,23415095,1,"1_1_0",82,0.024,"exon","ENSG00000196081,","-","SRR2048278.3593388,","19__23414068__23415095",1
"chr19:23521529|23527948","chr19",23521529,23527948,1,"1_1_0",8,0.2,"intron","ENSG00000167232,","-","SRR2048278.1251617,","19__23521529__23527948",1
"chr19:23556544|23557566","chr19",23556544,23557566,3,"1_2_0",9,0.4,"exon","ENSG00000167232,","-","SRR2048277.15499201,SRR2048278.12246333,SRR2048278.13173478,","19__23556544__23557566",3
"chr19:23844916|23845960","chr19",23844916,23845960,2,"1_2_0",28,0.125,"exon","ENSG00000197372,","-","SRR2048277.12506672,SRR2048278.17933949,","19__23844916__23845960",2
"chr19:24225245|24225911","chr19",24225245,24225911,1,"1_1_0",5,0.286,"intron","ENSG00000268362,ENSG00000213096,","+","SRR2048278.9072949,","19__24225245__24225911",1
"chr19:24288742|24289445","chr19",24288742,24289445,5,"2_3_0",25,0.286,"exon","ENSG00000213096,","+","SRR2048277.13696165,SRR2048278.1452093,SRR2048278.5126617,SRR2048278.10262161,SRR2048278.12939168,","19__24288742__24289445",5
"chr19:30462100|30477324","chr19",30462100,30477324,5,"2_4_1",48,0.172,"exon","ENSG00000105176,","+","SRR2048277.1919902,SRR2048278.676785,SRR2048278.15079259,SRR2048278.6845724,SRR2048278.7839514,","19__30462100__30477324",5
"chr19:30462100|30503438","chr19",30462100,30503438,3,"0_1_2",68,0.081,"exon","ENSG00000105176,","+","SRR2048277.16174657,SRR2048278.12683568,SRR2048277.15183357,","19__30462100__30503438",3
"chr19:30471066|30477324","chr19",30471066,30477324,2,"1_1_1",29,0.121,"exon","ENSG00000105176,","+","SRR2048278.1100857,SRR2048277.5739556,","19__30471066__30477324",2
"chr19:30476130|30477324","chr19",30476130,30477324,7,"4_3_1",73,0.161,"exon","ENSG00000105176,","+","SRR2048277.6788048,SRR2048277.8299965,SRR2048277.10390777,SRR2048277.10786867,SRR2048278.7831268,SRR2048277.9239070,SRR2048278.3815091,","19__30476130__30477324",7
"chr19:30774979|30787150","chr19",30774979,30787150,3,"2_3_0",11,0.353,"exon","ENSG00000198597,","+","SRR2048278.196475,SRR2048278.3753109,SRR2048277.15472911,","19__30774979__30787150",3
"chr19:30934468|30936639","chr19",30934468,30936639,1,"1_1_0",11,0.154,"exon","ENSG00000198597,","+","SRR2048277.6906066,","19__30934468__30936639",1
"chr19:31038850|31040421","chr19",31038850,31040421,2,"2_2_0",8,0.333,"exon","ENSG00000198597,","+","SRR2048277.16323214,SRR2048278.2709505,","19__31038850__31040421",2
"chr19:31721809|31733781","chr19",31721809,31733781,1,"1_1_0",1,0.667,"intergenic_region","n/a","-","SRR2048278.918895,","19__31721809__31733781",1
"chr19:32930018|32949415","chr19",32930018,32949415,1,"1_1_0",21,0.087,"exon","ENSG00000178904,","+","SRR2048277.4376083,","19__32930018__32949415",1
"chr19:33096741|33098738","chr19",33096741,33098738,2,"1_2_0",28,0.125,"exon","ENSG00000105186,","-","SRR2048278.1584801,SRR2048277.15954244,","19__33096741__33098738",2
"chr19:33106564|33117733","chr19",33106564,33117733,1,"1_1_0",46,0.042,"exon","ENSG00000105186,","-","SRR2048277.1253048,","19__33106564__33117733",1
"chr19:33108495|33116872","chr19",33108495,33116872,2,"0_2_2",39,0.093,"exon","ENSG00000105186,","-","SRR2048277.1912796,SRR2048278.1135693,","19__33108495__33116872",2
"chr19:33116780|33119755","chr19",33116780,33119755,2,"1_2_0",37,0.098,"exon","ENSG00000105186,","-","SRR2048277.8049935,SRR2048277.11817758,","19__33116780__33119755",2
"chr19:33122308|33133051","chr19",33122308,33133051,1,"1_1_0",48,0.04,"exon","ENSG00000105186,","-","SRR2048277.7229104,","19__33122308__33133051",1
"chr19:33390763|33392318","chr19",33390763,33392318,2,"2_2_0",6,0.4,"exon","ENSG00000121289,","-","SRR2048277.7095829,SRR2048277.13296396,","19__33390763__33392318",2
"chr19:33392151|33392318","chr19",33392151,33392318,1,"1_0_1",11,0.154,"exon","ENSG00000121289,","-","SRR2048278.10608746,","19__33392151__33392318",1
"chr19:33398867|33417890","chr19",33398867,33417890,1,"1_0_1",9,0.182,"intron","ENSG00000121289,","-","SRR2048278.18178648,","19__33398867__33417890",1
"chr19:33409130|33439274","chr19",33409130,33439274,2,"1_1_0",24,0.143,"exon","ENSG00000121289,","-","SRR2048278.455065,SRR2048278.9925239,","19__33409130__33439274",2
"chr19:33493153|33493906","chr19",33493153,33493906,2,"1_2_0",33,0.108,"exon","ENSG00000131941,","-","SRR2048278.5620187,SRR2048277.11498527,","19__33493153__33493906",2
"chr19:33584265|33585175","chr19",33584265,33585175,2,"2_2_0",30,0.118,"exon","ENSG00000076650,","+","SRR2048277.3305041,SRR2048277.16390187,","19__33584265__33585175",2
"chr19:33604673|33605325","chr19",33604673,33605325,5,"3_4_0",36,0.217,"exon","ENSG00000076650,","+","SRR2048277.12430306,SRR2048278.3536535,SRR2048278.15117654,SRR2048278.17038716,SRR2048278.4362069,","19__33604673__33605325",5
"chr19:33953901|33968996","chr19",33953901,33968996,1,"1_1_0",21,0.087,"exon","ENSG00000124299,","-","SRR2048277.5623510,","19__33953901__33968996",1
"chr19:34663525|34699956","chr19",34663525,34699956,1,"1_1_0",86,0.023,"exon","ENSG00000257103,","+","SRR2048277.7757354,","19__34663525__34699956",1
"chr19:34685383|34687668","chr19",34685383,34687668,4,"1_2_0",149,0.051,"exon","ENSG00000257103,","+","SRR2048277.501325,SRR2048277.16565078,SRR2048278.17786890,SRR2048277.10788070,","19__34685383__34687668",4
"chr19:34685383|34706566","chr19",34685383,34706566,2,"2_1_1",138,0.028,"exon","ENSG00000257103,","+","SRR2048277.7503446,SRR2048277.7910365,","19__34685383__34706566",2
"chr19:34685383|34712643","chr19",34685383,34712643,1,"1_1_0",137,0.014,"exon","ENSG00000257103,","+","SRR2048277.8572905,","19__34685383__34712643",1
