"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr15:75897491|75913397","chr15",75897491,75913397,7,"4_3_0",154,0.083,"exon","ENSG00000169371,","-","SRR1637089.15836703,SRR1637090.377218,SRR1637090.13301442,SRR1637090.29369621,SRR1637089.14233254,SRR1637089.32924087,SRR1637089.38783629,","15__75897491__75913397",7
"chr15:75909749|75913397","chr15",75909749,75913397,3,"1_2_0",177,0.033,"exon","ENSG00000169371,","-","SRR1637089.20079412,SRR1637090.27399081,SRR1637090.7205292,","15__75909749__75913397",3
"chr15:76146727|76165909","chr15",76146727,76165909,1,"1_1_0",132,0.015,"exon","ENSG00000140367,","+","SRR1637089.7490275,","15__76146727__76165909",1
"chr15:76146727|76175765","chr15",76146727,76175765,1,"0_1_1",49,0.039,"exon","ENSG00000140367,","+","SRR1637089.20064952,","15__76146727__76175765",1
"chr15:76152219|76165909","chr15",76152219,76165909,9,"5_4_0",166,0.098,"exon","ENSG00000140367,","+","SRR1637090.13363688,SRR1637089.5187935,SRR1637089.7019777,SRR1637089.15296990,SRR1637089.25708735,SRR1637089.41379059,SRR1637090.1715165,SRR1637090.16229578,SRR1637090.35675270,","15__76152219__76165909",9
"chr15:76161292|76175765","chr15",76161292,76175765,1,"0_1_1",136,0.014,"exon","ENSG00000140367,","+","SRR1637089.44419300,","15__76161292__76175765",1
"chr15:76168528|76171529","chr15",76168528,76171529,1,"1_1_0",124,0.016,"exon","ENSG00000140367,","+","SRR1637089.21331994,","15__76168528__76171529",1
"chr15:76191768|76226820","chr15",76191768,76226820,1,"1_1_0",50,0.038,"intergenic_region","n/a","+","SRR1637089.21468066,","15__76191768__76226820",1
"chr15:76404359|76426642","chr15",76404359,76426642,1,"1_1_0",0,1,"exon","ENSG00000169758,","+","SRR1637089.11565722,","15__76404359__76426642",1
"chr15:76518190|76588078","chr15",76518190,76588078,1,"1_1_0",767,0.003,"exon","ENSG00000140374,","-","SRR1637090.25277110,","15__76518190__76588078",1
"chr15:76523674|76588078","chr15",76523674,76588078,2,"1_1_0",1375,0.003,"exon","ENSG00000140374,","-","SRR1637090.373444,SRR1637090.19760342,","15__76523674__76588078",2
"chr15:76566753|76584854","chr15",76566753,76584854,1,"1_1_0",1182,0.002,"exon","ENSG00000140374,","-","SRR1637089.37008684,","15__76566753__76584854",1
"chr15:76566753|76588078","chr15",76566753,76588078,16,"9_10_0",1174,0.027,"exon","ENSG00000140374,","-","SRR1637089.6207638,SRR1637089.9744544,SRR1637089.16621316,SRR1637089.17009051,SRR1637089.23997400,SRR1637089.40176687,SRR1637089.44880539,SRR1637090.5421017,SRR1637090.8881676,SRR1637090.25535977,SRR1637090.26660830,SRR1637090.31413856,SRR1637090.34888868,SRR1637089.3098857,SRR1637089.4567084,SRR1637089.32180758,","15__76566753__76588078",16
"chr15:76576098|76585041","chr15",76576098,76585041,4,"1_1_1",822,0.01,"exon","ENSG00000140374,","-","SRR1637089.7550418,SRR1637089.30176687,SRR1637089.32315185,SRR1637090.24575849,","15__76576098__76585041",4
"chr15:76576098|76588078","chr15",76576098,76588078,2,"2_2_0",785,0.005,"exon","ENSG00000140374,","-","SRR1637089.18027031,SRR1637090.20867618,","15__76576098__76588078",2
"chr15:76577978|76589689","chr15",76577978,76589689,1,"1_1_0",1092,0.002,"intron","ENSG00000140374,","-","SRR1637089.43666049,","15__76577978__76589689",1
"chr15:76580187|76585041","chr15",76580187,76585041,2,"1_1_0",1003,0.004,"exon","ENSG00000140374,","-","SRR1637089.24303312,SRR1637089.33262284,","15__76580187__76585041",2
"chr15:76580187|76602405","chr15",76580187,76602405,1,"1_1_0",456,0.004,"exon","ENSG00000140374,","-","SRR1637089.13966496,","15__76580187__76602405",1
"chr15:76584772|76588078","chr15",76584772,76588078,12,"8_9_0",1442,0.016,"exon","ENSG00000140374,","-","SRR1637089.4066734,SRR1637089.25249343,SRR1637089.30823016,SRR1637089.31047246,SRR1637089.36490507,SRR1637089.37443018,SRR1637089.39575580,SRR1637090.20940585,SRR1637090.23199798,SRR1637090.33672520,SRR1637090.35626216,SRR1637090.8794082,","15__76584772__76588078",12
"chr15:76584960|76588078","chr15",76584960,76588078,1,"1_1_0",945,0.002,"exon","ENSG00000140374,","-","SRR1637090.883209,","15__76584960__76588078",1
"chr15:76761814|76958130","chr15",76761814,76958130,1,"1_1_0",14,0.125,"intron","ENSG00000140386,","-","SRR1637089.24269636,","15__76761814__76958130",1
"chr15:76914105|76975402","chr15",76914105,76975402,2,"1_1_1",19,0.174,"intron","ENSG00000140386,","-","SRR1637090.7153883,SRR1637089.34042876,","15__76914105__76975402",2
"chr15:77020750|77021078","chr15",77020750,77021078,1,"1_1_0",15,0.118,"intron","ENSG00000140386,","-","SRR1637089.25146876,","15__77020750__77021078",1
"chr15:77020936|77021078","chr15",77020936,77021078,1,"1_1_0",21,0.087,"exon","ENSG00000140386,","-","SRR1637089.44216512,","15__77020936__77021078",1
"chr15:77046149|77059429","chr15",77046149,77059429,2,"1_1_1",17,0.19,"exon","ENSG00000140386,","-","SRR1637090.17333385,SRR1637089.22471628,","15__77046149__77059429",2
"chr15:77046149|77067458","chr15",77046149,77067458,7,"5_2_0",8,0.636,"exon","ENSG00000140386,","-","SRR1637089.1311624,SRR1637089.22235076,SRR1637089.34511049,SRR1637089.11846536,SRR1637089.33654538,SRR1637089.37988402,SRR1637090.3843195,","15__77046149__77067458",7
"chr15:77339118|77348597","chr15",77339118,77348597,2,"1_2_0",818,0.005,"exon","ENSG00000140391,","-","SRR1637089.42354119,SRR1637089.308554,","15__77339118__77348597",2
"chr15:77471132|77605210","chr15",77471132,77605210,1,"1_1_0",3,0.4,"intron","ENSG00000173517,","-","SRR1637089.37077046,","15__77471132__77605210",1
"chr15:77544709|77578846","chr15",77544709,77578846,1,"1_1_0",21,0.087,"exon","ENSG00000173517,","-","SRR1637090.13249462,","15__77544709__77578846",1
"chr15:77547215|77578846","chr15",77547215,77578846,1,"1_0_1",11,0.154,"intron","ENSG00000173517,","-","SRR1637089.25506738,","15__77547215__77578846",1
"chr15:77576225|77578846","chr15",77576225,77578846,3,"2_1_1",16,0.273,"exon","ENSG00000173517,","-","SRR1637089.23209739,SRR1637090.9770539,SRR1637090.35379347,","15__77576225__77578846",3
"chr15:77576225|77657567","chr15",77576225,77657567,1,"1_1_0",22,0.083,"exon","ENSG00000173517,","-","SRR1637089.16396828,","15__77576225__77657567",1
"chr15:77577300|77578846","chr15",77577300,77578846,1,"1_1_0",13,0.133,"exon","ENSG00000173517,","-","SRR1637089.26855686,","15__77577300__77578846",1
"chr15:77578765|77681144","chr15",77578765,77681144,1,"1_1_0",5,0.286,"intron","ENSG00000173517,","-","SRR1637089.15449256,","15__77578765__77681144",1
"chr15:77657505|77681144","chr15",77657505,77681144,2,"2_2_0",9,0.308,"intron","ENSG00000173517,","-","SRR1637089.19138080,SRR1637090.6531772,","15__77657505__77681144",2
"chr15:78449250|78449973","chr15",78449250,78449973,2,"1_1_0",182,0.022,"exon","ENSG00000166411,","+","SRR1637090.13012765,SRR1637090.28650234,","15__78449250__78449973",2
"chr15:78770639|78775776","chr15",78770639,78775776,1,"1_1_0",91,0.022,"exon","ENSG00000136381,","+","SRR1637089.41444770,","15__78770639__78775776",1
"chr15:78782764|78783103","chr15",78782764,78783103,1,"1_1_0",178,0.011,"exon","ENSG00000136381,","+","SRR1637089.32165434,","15__78782764__78783103",1
"chr15:79606883|79608365","chr15",79606883,79608365,1,"1_1_0",5,0.286,"exon","ENSG00000166557,","+","SRR1637089.6699530,","15__79606883__79608365",1
"chr15:80390758|80415142","chr15",80390758,80415142,5,"4_4_0",50,0.167,"exon","ENSG00000086666,","+","SRR1637089.6294598,SRR1637089.35566277,SRR1637089.36806968,SRR1637089.20834660,SRR1637089.37529947,","15__80390758__80415142",5
"chr15:80412670|80414162","chr15",80412670,80414162,1,"1_1_0",73,0.027,"exon","ENSG00000086666,","+","SRR1637089.16804010,","15__80412670__80414162",1
"chr15:80412670|80415142","chr15",80412670,80415142,17,"10_7_0",89,0.276,"exon","ENSG00000086666,","+","SRR1637089.1825195,SRR1637089.7139325,SRR1637089.33911221,SRR1637089.34701934,SRR1637089.41642364,SRR1637089.317683,SRR1637089.3462735,SRR1637089.5996590,SRR1637089.10815805,SRR1637089.15700071,SRR1637089.17700865,SRR1637089.18599682,SRR1637089.20389194,SRR1637089.27214861,SRR1637089.28202702,SRR1637089.31824555,SRR1637089.44282110,","15__80412670__80415142",17
"chr15:80450402|80460658","chr15",80450402,80460658,1,"1_0_1",28,0.067,"exon","ENSG00000103876,","+","SRR1637090.644188,","15__80450402__80460658",1
"chr15:81262803|81274523","chr15",81262803,81274523,2,"1_1_0",150,0.026,"exon","ENSG00000117899,","-","SRR1637090.267163,SRR1637090.31247166,","15__81262803__81274523",2
"chr15:82443806|82456325","chr15",82443806,82456325,2,"1_1_0",114,0.034,"exon","ENSG00000140598,","-","SRR1637090.10015666,SRR1637090.29903855,","15__82443806__82456325",2
"chr15:83698888|83718930","chr15",83698888,83718930,1,"1_0_1",464,0.004,"exon","ENSG00000064726,","-","SRR1637089.25041048,","15__83698888__83718930",1
"chr15:83710480|83710677","chr15",83710480,83710677,1,"1_1_0",1150,0.002,"exon","ENSG00000064726,","-","SRR1637089.1980841,","15__83710480__83710677",1
"chr15:83718825|83725297","chr15",83718825,83725297,1,"1_1_0",641,0.003,"exon","ENSG00000064726,","-","SRR1637089.3147702,","15__83718825__83725297",1
"chr15:83819967|83832827","chr15",83819967,83832827,2,"2_2_0",298,0.013,"exon","ENSG00000166503,","-","SRR1637089.21799557,SRR1637089.39327873,","15__83819967__83832827",2
"chr15:83819967|83869695","chr15",83819967,83869695,1,"1_1_0",211,0.009,"intron","ENSG00000166503,","-","SRR1637089.10085035,","15__83819967__83869695",1
"chr15:85070850|85085515","chr15",85070850,85085515,1,"0_1_1",51,0.038,"exon","ENSG00000189136,","-","SRR1637089.1789304,","15__85070850__85085515",1
"chr15:85081763|85089508","chr15",85081763,85089508,7,"1_1_3",26,0.35,"exon","ENSG00000189136,","-","SRR1637089.15177394,SRR1637089.9548586,SRR1637090.6728631,SRR1637090.14333304,SRR1637090.14933537,SRR1637090.28981908,SRR1637090.34025896,","15__85081763__85089508",7
"chr15:85081763|85098301","chr15",85081763,85098301,6,"1_4_2",19,0.387,"exon","ENSG00000189136,","-","SRR1637089.17995477,SRR1637089.10419048,SRR1637089.12995575,SRR1637090.6494238,SRR1637090.17802243,SRR1637090.20277600,","15__85081763__85098301",6
"chr15:85223944|85234875","chr15",85223944,85234875,3,"2_3_0",427,0.014,"exon","ENSG00000140612,","-","SRR1637089.33544249,SRR1637089.36317289,SRR1637089.38235129,","15__85223944__85234875",3
"chr15:85230856|85234875","chr15",85230856,85234875,2,"1_1_1",1566,0.003,"exon","ENSG00000140612,","-","SRR1637089.8888736,SRR1637090.11697202,","15__85230856__85234875",2
"chr15:85307938|85312538","chr15",85307938,85312538,1,"1_1_0",9,0.182,"intron","ENSG00000166716,","+","SRR1637089.14145306,","15__85307938__85312538",1
"chr15:85607601|85610435","chr15",85607601,85610435,6,"6_6_0",88,0.12,"exon","ENSG00000073417,","+","SRR1637089.274465,SRR1637089.6389755,SRR1637089.10950773,SRR1637089.13725762,SRR1637089.15548601,SRR1637089.24706551,","15__85607601__85610435",6
"chr15:85607601|85626875","chr15",85607601,85626875,1,"1_1_0",55,0.035,"exon","ENSG00000073417,","+","SRR1637089.8182256,","15__85607601__85626875",1
"chr15:85610245|85610435","chr15",85610245,85610435,1,"1_1_0",135,0.015,"exon","ENSG00000073417,","+","SRR1637089.22236408,","15__85610245__85610435",1
"chr15:85610245|85656678","chr15",85610245,85656678,1,"1_1_0",156,0.013,"exon","ENSG00000073417,","+","SRR1637090.10052418,","15__85610245__85656678",1
"chr15:85656608|85669605","chr15",85656608,85669605,6,"2_4_1",123,0.089,"exon","ENSG00000073417,","+","SRR1637089.333928,SRR1637089.13429500,SRR1637089.37817295,SRR1637089.29733336,SRR1637089.32902521,SRR1637090.25608909,","15__85656608__85669605",6
"chr15:85657104|85658718","chr15",85657104,85658718,2,"1_1_1",160,0.024,"exon","ENSG00000073417,","+","SRR1637089.23777292,SRR1637089.5562507,","15__85657104__85658718",2
"chr15:85657104|85661070","chr15",85657104,85661070,2,"1_2_0",103,0.037,"exon","ENSG00000073417,","+","SRR1637089.9999002,SRR1637090.34537142,","15__85657104__85661070",2
"chr15:85657104|85664245","chr15",85657104,85664245,7,"5_5_0",144,0.089,"exon","ENSG00000073417,","+","SRR1637089.10115545,SRR1637089.10724148,SRR1637089.15387225,SRR1637089.25311164,SRR1637089.27202313,SRR1637089.25117571,SRR1637089.34040430,","15__85657104__85664245",7
"chr15:86182605|86189185","chr15",86182605,86189185,1,"1_1_0",18,0.1,"exon","ENSG00000170776,","+","SRR1637089.43601213,","15__86182605__86189185",1
"chr15:86205619|86253876","chr15",86205619,86253876,1,"1_1_0",32,0.059,"exon","ENSG00000170776,","+","SRR1637089.43486762,","15__86205619__86253876",1
"chr15:89070830|89079612","chr15",89070830,89079612,1,"1_1_0",18,0.1,"exon","ENSG00000140543,","-","SRR1637090.1512692,","15__89070830__89079612",1
"chr15:89656956|89659752","chr15",89656956,89659752,4,"2_3_2",64,0.111,"exon","ENSG00000140526,","+","SRR1637089.18527438,SRR1637089.22688708,SRR1637089.37865731,SRR1637089.8833720,","15__89656956__89659752",4
"chr15:89656963|89659752","chr15",89656963,89659752,1,"1_1_0",66,0.029,"exon","ENSG00000140526,","+","SRR1637089.16115671,","15__89656963__89659752",1
"chr15:89811630|89820122","chr15",89811630,89820122,1,"1_1_0",327,0.006,"exon","ENSG00000140525,","+","SRR1637089.7134602,","15__89811630__89820122",1
"chr15:89867046|89877144","chr15",89867046,89877144,1,"1_1_0",136,0.014,"exon","ENSG00000140521,","-","SRR1637089.26357695,","15__89867046__89877144",1
"chr15:90127517|90143916","chr15",90127517,90143916,1,"1_1_0",79,0.025,"exon","ENSG00000140534,","+","SRR1637089.35994430,","15__90127517__90143916",1
"chr15:90137646|90138842","chr15",90137646,90138842,1,"1_1_0",65,0.03,"exon","ENSG00000140534,","+","SRR1637089.33218309,","15__90137646__90138842",1
"chr15:90142555|90143916","chr15",90142555,90143916,1,"1_1_0",87,0.022,"exon","ENSG00000140534,","+","SRR1637089.43370280,","15__90142555__90143916",1
"chr15:90161383|90170413","chr15",90161383,90170413,1,"0_1_1",28,0.067,"exon","ENSG00000140534,","+","SRR1637089.10639348,","15__90161383__90170413",1
"chr15:90328544|90348448","chr15",90328544,90348448,1,"1_1_0",89,0.022,"exon","ENSG00000166825,","-","SRR1637089.24510504,","15__90328544__90348448",1
"chr15:90408727|90432372","chr15",90408727,90432372,1,"1_1_0",151,0.013,"exon","ENSG00000157823,ENSG00000250021,","-","SRR1637089.38892120,","15__90408727__90432372",1
"chr15:90414707|90432372","chr15",90414707,90432372,8,"3_5_2",317,0.048,"exon","ENSG00000157823,ENSG00000250021,","-","SRR1637089.16622955,SRR1637089.29421405,SRR1637090.21369674,SRR1637090.29996556,SRR1637089.22357550,SRR1637089.34576207,SRR1637089.40521152,SRR1637089.43665412,","15__90414707__90432372",8
"chr15:90420538|90432372","chr15",90420538,90432372,2,"1_1_0",165,0.024,"exon","ENSG00000157823,","-","SRR1637089.3577237,SRR1637089.6388919,","15__90420538__90432372",2
"chr15:90760671|90764997","chr15",90760671,90764997,5,"3_3_0",15,0.4,"exon","ENSG00000185033,","+","SRR1637089.6388564,SRR1637089.13710139,SRR1637089.43842505,SRR1637090.9382426,SRR1637090.20184504,","15__90760671__90764997",5
"chr15:90969342|90977027","chr15",90969342,90977027,2,"2_1_0",335,0.012,"exon","ENSG00000140575,","+","SRR1637089.7239725,SRR1637089.38161706,","15__90969342__90977027",2
"chr15:90976951|90986710","chr15",90976951,90986710,1,"1_1_0",333,0.006,"exon","ENSG00000140575,","+","SRR1637089.18789594,","15__90976951__90986710",1
"chr15:90982564|90986710","chr15",90982564,90986710,11,"3_5_1",272,0.075,"exon","ENSG00000140575,","+","SRR1637089.13717770,SRR1637089.22744049,SRR1637090.12296609,SRR1637090.22409155,SRR1637090.31828436,SRR1637089.15797601,SRR1637089.29655208,SRR1637090.557061,SRR1637090.11495276,SRR1637090.16826538,SRR1637090.25100261,","15__90982564__90986710",11
"chr15:90984738|90986710","chr15",90984738,90986710,5,"4_1_0",392,0.025,"exon","ENSG00000140575,","+","SRR1637090.2498780,SRR1637089.7483231,SRR1637089.21608416,SRR1637089.31959447,SRR1637089.42714224,","15__90984738__90986710",5
"chr15:91009233|91009668","chr15",91009233,91009668,1,"1_1_0",360,0.006,"exon","ENSG00000140575,","+","SRR1637089.9339081,","15__91009233__91009668",1
"chr15:91030186|91035943","chr15",91030186,91035943,4,"3_1_0",674,0.012,"exon","ENSG00000140575,","+","SRR1637089.16236720,SRR1637089.506271,SRR1637089.6037000,SRR1637089.16920863,","15__91030186__91035943",4
"chr15:91143540|91150710","chr15",91143540,91150710,1,"1_1_0",80,0.024,"exon","ENSG00000140577,","+","SRR1637089.6425787,","15__91143540__91150710",1
"chr15:91157685|91172764","chr15",91157685,91172764,1,"0_1_1",213,0.009,"exon","ENSG00000140577,","+","SRR1637089.31755154,","15__91157685__91172764",1
"chr15:91181678|91184431","chr15",91181678,91184431,2,"1_1_0",254,0.016,"exon","ENSG00000140577,","+","SRR1637090.30020781,SRR1637090.35223469,","15__91181678__91184431",2
"chr15:91187479|91187856","chr15",91187479,91187856,1,"1_1_0",234,0.008,"exon","ENSG00000140577,","+","SRR1637089.18092515,","15__91187479__91187856",1
"chr15:91290619|91298168","chr15",91290619,91298168,1,"1_1_0",116,0.017,"exon","ENSG00000197299,","+","SRR1637090.29159780,","15__91290619__91298168",1
"chr15:91346751|91347589","chr15",91346751,91347589,2,"2_1_0",287,0.014,"exon","ENSG00000197299,","+","SRR1637089.10867735,SRR1637089.25327520,","15__91346751__91347589",2
"chr15:91347397|91347589","chr15",91347397,91347589,1,"1_1_0",199,0.01,"exon","ENSG00000197299,","+","SRR1637089.1410208,","15__91347397__91347589",1
"chr15:91519906|91524926","chr15",91519906,91524926,1,"1_1_0",304,0.007,"exon","ENSG00000198901,","-","SRR1637089.21527499,","15__91519906__91524926",1
"chr15:91519906|91525211","chr15",91519906,91525211,1,"1_1_0",942,0.002,"exon","ENSG00000198901,","-","SRR1637089.29843293,","15__91519906__91525211",1
"chr15:91522388|91523619","chr15",91522388,91523619,1,"1_1_0",367,0.005,"exon","ENSG00000198901,","-","SRR1637090.7835454,","15__91522388__91523619",1
"chr15:91524114|91525211","chr15",91524114,91525211,8,"5_7_0",837,0.019,"exon","ENSG00000198901,","-","SRR1637089.15531154,SRR1637089.19127096,SRR1637089.40054186,SRR1637089.44049808,SRR1637090.24327754,SRR1637089.39085570,SRR1637090.1489478,SRR1637090.27958169,","15__91524114__91525211",8
"chr15:91795049|91811835","chr15",91795049,91811835,2,"2_2_0",6,0.4,"exon","ENSG00000185518,","+","SRR1637089.23034272,SRR1637089.41887736,","15__91795049__91811835",2
"chr15:92451732|92459688","chr15",92451732,92459688,2,"2_1_0",55,0.068,"exon","ENSG00000176463,","+","SRR1637089.6877406,SRR1637089.5396658,","15__92451732__92459688",2
"chr15:92459223|92459688","chr15",92459223,92459688,15,"12_6_1",95,0.24,"exon","ENSG00000176463,","+","SRR1637089.21603144,SRR1637089.27520448,SRR1637089.29008026,SRR1637089.40915997,SRR1637089.44266992,SRR1637089.1829746,SRR1637089.2827130,SRR1637089.9672823,SRR1637089.11399637,SRR1637089.12941461,SRR1637089.25508882,SRR1637089.26342867,SRR1637089.29979080,SRR1637089.35833111,SRR1637089.40501111,","15__92459223__92459688",15
"chr15:92478867|92487432","chr15",92478867,92487432,1,"1_1_0",10,0.167,"intron","ENSG00000176463,","+","SRR1637089.17804007,","15__92478867__92487432",1
"chr15:92663695|92671719","chr15",92663695,92671719,7,"5_6_0",244,0.054,"exon","ENSG00000176463,","+","SRR1637089.5795865,SRR1637089.7986282,SRR1637089.10266655,SRR1637089.24211275,SRR1637089.6691409,SRR1637089.32550884,SRR1637089.39416973,","15__92663695__92671719",7
"chr15:93428745|93435302","chr15",93428745,93435302,2,"2_2_0",667,0.006,"exon","ENSG00000272888,ENSG00000173575,","+","SRR1637089.10601151,SRR1637090.3118381,","15__93428745__93435302",2
"chr15:93428745|93444529","chr15",93428745,93444529,1,"1_1_0",322,0.006,"exon","ENSG00000173575,","+","SRR1637089.22962101,","15__93428745__93444529",1
"chr15:93444397|93470560","chr15",93444397,93470560,1,"1_1_0",191,0.01,"exon","ENSG00000173575,","+","SRR1637089.4156678,","15__93444397__93470560",1
"chr15:93444397|93498742","chr15",93444397,93498742,1,"1_1_0",176,0.011,"exon","ENSG00000173575,","+","SRR1637090.28774767,","15__93444397__93498742",1
"chr15:93467551|93470560","chr15",93467551,93470560,1,"1_1_0",51,0.038,"exon","ENSG00000173575,","+","SRR1637089.5332776,","15__93467551__93470560",1
"chr15:93467551|93472321","chr15",93467551,93472321,7,"6_5_1",46,0.233,"exon","ENSG00000173575,","+","SRR1637089.1324535,SRR1637089.21797470,SRR1637089.27502965,SRR1637089.36680664,SRR1637090.4046599,SRR1637090.20050709,SRR1637090.27756436,","15__93467551__93472321",7
"chr15:93487645|93510743","chr15",93487645,93510743,1,"1_1_0",21,0.087,"exon","ENSG00000173575,","+","SRR1637089.26553857,","15__93487645__93510743",1
"chr15:93489051|93510743","chr15",93489051,93510743,4,"0_3_3",23,0.258,"exon","ENSG00000173575,","+","SRR1637089.5838200,SRR1637089.43357498,SRR1637090.15823777,SRR1637090.17067172,","15__93489051__93510743",4
"chr15:93496587|93498742","chr15",93496587,93498742,2,"1_2_0",38,0.095,"exon","ENSG00000173575,","+","SRR1637089.4879837,SRR1637089.5968361,","15__93496587__93498742",2
"chr15:93496587|93499879","chr15",93496587,93499879,6,"4_2_1",32,0.273,"exon","ENSG00000173575,","+","SRR1637089.5788970,SRR1637090.12610091,SRR1637090.20976837,SRR1637090.34132916,SRR1637089.29170213,SRR1637089.36332149,","15__93496587__93499879",6
"chr15:93518109|93552553","chr15",93518109,93552553,1,"1_1_0",53,0.036,"exon","ENSG00000173575,","+","SRR1637089.2770296,","15__93518109__93552553",1
"chr15:93521464|93522536","chr15",93521464,93522536,1,"1_1_0",20,0.091,"intron","ENSG00000173575,","+","SRR1637089.8304123,","15__93521464__93522536",1
"chr15:93524045|93555674","chr15",93524045,93555674,2,"1_1_0",56,0.067,"exon","ENSG00000173575,","+","SRR1637090.9124133,SRR1637090.15307968,","15__93524045__93555674",2
"chr15:93540187|93541851","chr15",93540187,93541851,3,"2_3_0",18,0.25,"exon","ENSG00000173575,","+","SRR1637089.43347235,SRR1637090.4990079,SRR1637089.1353365,","15__93540187__93541851",3
"chr15:93540187|93545547","chr15",93540187,93545547,7,"3_6_0",16,0.467,"exon","ENSG00000173575,","+","SRR1637089.13378026,SRR1637089.35814173,SRR1637089.10312197,SRR1637089.19335887,SRR1637089.29562998,SRR1637089.43605016,SRR1637089.44125664,","15__93540187__93545547",7
"chr15:93543742|93547981","chr15",93543742,93547981,1,"1_1_0",37,0.051,"exon","ENSG00000173575,","+","SRR1637090.10428290,","15__93543742__93547981",1
"chr15:93543742|93552553","chr15",93543742,93552553,9,"5_3_0",63,0.222,"exon","ENSG00000173575,","+","SRR1637089.20948849,SRR1637089.40857192,SRR1637090.3772288,SRR1637090.8743801,SRR1637090.9210986,SRR1637090.30486188,SRR1637090.5324393,SRR1637090.16121600,SRR1637090.23561467,","15__93543742__93552553",9
"chr15:93543742|93558139","chr15",93543742,93558139,4,"1_3_1",43,0.157,"exon","ENSG00000173575,","+","SRR1637089.33652227,SRR1637089.10827893,SRR1637089.27922007,SRR1637089.29235096,","15__93543742__93558139",4
"chr15:93545407|93545547","chr15",93545407,93545547,1,"1_1_0",214,0.009,"exon","ENSG00000173575,","+","SRR1637089.11840887,","15__93545407__93545547",1
"chr15:93545407|93558139","chr15",93545407,93558139,5,"3_3_0",228,0.042,"exon","ENSG00000173575,","+","SRR1637090.2677042,SRR1637090.2937460,SRR1637090.14706056,SRR1637090.16676895,SRR1637090.26639666,","15__93545407__93558139",5
"chr15:93545446|93547981","chr15",93545446,93547981,2,"1_1_0",299,0.013,"exon","ENSG00000173575,","+","SRR1637090.32062060,SRR1637090.33004447,","15__93545446__93547981",2
"chr15:93557926|93558139","chr15",93557926,93558139,2,"1_2_0",68,0.056,"exon","ENSG00000173575,","+","SRR1637089.13623112,SRR1637089.39617206,","15__93557926__93558139",2
"chr15:94841430|94841959","chr15",94841430,94841959,7,"3_3_0",35,0.286,"exon","ENSG00000140563,","+","SRR1637089.16053119,SRR1637089.4124816,SRR1637089.11833991,SRR1637089.18580681,SRR1637089.21956634,SRR1637089.23388828,SRR1637089.29738838,","15__94841430__94841959",7
"chr15:94841430|94858866","chr15",94841430,94858866,1,"1_1_0",14,0.125,"exon","ENSG00000140563,","+","SRR1637090.25510397,","15__94841430__94858866",1
"chr15:94882519|94888393","chr15",94882519,94888393,1,"1_1_0",33,0.057,"exon","ENSG00000140563,","+","SRR1637089.1648263,","15__94882519__94888393",1
"chr15:94899366|94913409","chr15",94899366,94913409,2,"1_1_0",38,0.095,"exon","ENSG00000140563,","+","SRR1637089.29200550,SRR1637089.29658936,","15__94899366__94913409",2
"chr15:94899366|94945248","chr15",94899366,94945248,7,"4_4_0",36,0.28,"exon","ENSG00000140563,","+","SRR1637089.24737649,SRR1637090.4753247,SRR1637090.23527722,SRR1637089.19512830,SRR1637089.21083973,SRR1637089.40544734,SRR1637089.42463202,","15__94899366__94945248",7
"chr15:94899366|95001475","chr15",94899366,95001475,1,"1_1_0",51,0.038,"exon","ENSG00000140563,","+","SRR1637090.25140397,","15__94899366__95001475",1
"chr15:94983405|95001475","chr15",94983405,95001475,3,"3_2_0",24,0.2,"exon","ENSG00000140563,","+","SRR1637089.24526685,SRR1637089.30330515,SRR1637089.42079858,","15__94983405__95001475",3
"chr15:99250791|99251336","chr15",99250791,99251336,49,"18_19_0",77,0.56,"exon","ENSG00000140443,","+","SRR1637089.2126303,SRR1637089.2815420,SRR1637089.10669711,SRR1637089.11510147,SRR1637089.11566910,SRR1637089.15855761,SRR1637089.25660717,SRR1637089.28194338,SRR1637089.28300973,SRR1637089.30246205,SRR1637089.31322759,SRR1637089.32828934,SRR1637089.32995143,SRR1637089.33429655,SRR1637089.35379977,SRR1637089.36839994,SRR1637089.36920791,SRR1637089.37630405,SRR1637089.40778500,SRR1637089.41415741,SRR1637090.35123227,SRR1637089.882182,SRR1637089.7049531,SRR1637089.7168523,SRR1637089.8829071,SRR1637089.9500368,SRR1637089.12421012,SRR1637089.12775882,SRR1637089.13863460,SRR1637089.14538980,SRR1637089.15409944,SRR1637089.16679528,SRR1637089.18615616,SRR1637089.20715619,SRR1637089.21643855,SRR1637089.23103496,SRR1637089.23747835,SRR1637089.23812175,SRR1637089.24577922,SRR1637089.28064505,SRR1637089.30552038,SRR1637089.33262087,SRR1637089.36850134,SRR1637089.37678468,SRR1637089.38061400,SRR1637089.39660645,SRR1637089.40613867,SRR1637089.43588025,SRR1637089.44138087,","15__99250791__99251336",49
"chr15:99250791|99367471","chr15",99250791,99367471,1,"1_0_1",38,0.05,"exon","ENSG00000140443,","+","SRR1637089.1824551,","15__99250791__99367471",1
"chr15:99432868|99460105","chr15",99432868,99460105,1,"1_1_0",73,0.027,"intron","ENSG00000140443,","+","SRR1637090.28269111,","15__99432868__99460105",1
