"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr2:26022254|26029206","chr2",26022254,26029206,2,"1_0_2",33,0.108,"exon","ENSG00000143970,","-","SRR3479243.8526064,SRR3479243.4296027,","2__26022254__26029206",2
"chr2:26486248|26500028","chr2",26486248,26500028,4,"1_2_1",95,0.078,"exon","ENSG00000138029,","+","SRR3479243.7942223,SRR3479243.11522797,SRR3479243.19115469,SRR3479243.26872853,","2__26486248__26500028",4
"chr2:26505713|26508439","chr2",26505713,26508439,1,"1_1_0",53,0.036,"exon","ENSG00000138029,","+","SRR3479243.20133317,","2__26505713__26508439",1
"chr2:26587170|26596497","chr2",26587170,26596497,1,"0_1_1",46,0.042,"exon","ENSG00000138018,","+","SRR3479243.30170649,","2__26587170__26596497",1
"chr2:26997912|26998657","chr2",26997912,26998657,1,"1_1_0",66,0.029,"intron","ENSG00000213699,ENSG00000115163,","+","SRR3479243.9793520,","2__26997912__26998657",1
"chr2:27147755|27151191","chr2",27147755,27151191,1,"1_1_0",60,0.032,"exon","ENSG00000157851,","+","SRR3479243.17719591,","2__27147755__27151191",1
"chr2:27156126|27163040","chr2",27156126,27163040,1,"0_1_1",80,0.024,"exon","ENSG00000157851,","+","SRR3479243.28267734,","2__27156126__27163040",1
"chr2:27438189|27439488","chr2",27438189,27439488,1,"0_1_1",593,0.003,"exon","ENSG00000138085,","+","SRR3479243.30999596,","2__27438189__27439488",1
"chr2:27550044|27551798","chr2",27550044,27551798,1,"1_1_0",103,0.019,"exon","ENSG00000115207,","-","SRR3479243.28449517,","2__27550044__27551798",1
"chr2:27573181|27573499","chr2",27573181,27573499,4,"3_4_0",11,0.421,"exon","ENSG00000115207,","-","SRR3479243.1017154,SRR3479243.3915144,SRR3479243.11877402,SRR3479243.14756474,","2__27573181__27573499",4
"chr2:27822450|27824309","chr2",27822450,27824309,2,"1_2_1",156,0.025,"exon","ENSG00000259080,ENSG00000243943,","+","SRR3479243.28133601,SRR3479243.29183236,","2__27822450__27824309",2
"chr2:27891710|27900791","chr2",27891710,27900791,1,"1_1_0",137,0.014,"exon","ENSG00000163798,","+","SRR3479243.4084841,","2__27891710__27900791",1
"chr2:27900162|27905226","chr2",27900162,27905226,2,"1_1_1",81,0.047,"exon","ENSG00000163798,","+","SRR3479243.1880978,SRR3479243.1289429,","2__27900162__27905226",2
"chr2:28248093|28352247","chr2",28248093,28352247,1,"0_1_1",126,0.016,"exon","ENSG00000158019,","+","SRR3479243.3560942,","2__28248093__28352247",1
"chr2:28999717|29016863","chr2",28999717,29016863,1,"1_1_0",291,0.007,"exon","ENSG00000213639,","+","SRR3479243.15128826,","2__28999717__29016863",1
"chr2:29073194|29075365","chr2",29073194,29075365,1,"1_0_1",16,0.111,"exon","ENSG00000171103,","-","SRR3479243.30455640,","2__29073194__29075365",1
"chr2:29129326|29137074","chr2",29129326,29137074,2,"1_2_0",146,0.027,"exon","ENSG00000163811,","+","SRR3479243.10118126,SRR3479243.6098172,","2__29129326__29137074",2
"chr2:29136935|29150566","chr2",29136935,29150566,1,"1_1_0",333,0.006,"exon","ENSG00000163811,","+","SRR3479243.3411453,","2__29136935__29150566",1
"chr2:29169316|29170027","chr2",29169316,29170027,2,"1_1_1",357,0.011,"exon","ENSG00000163811,","+","SRR3479243.12267546,SRR3479243.13402093,","2__29169316__29170027",2
"chr2:29344240|29380268","chr2",29344240,29380268,1,"1_1_0",13,0.133,"exon","ENSG00000115295,","+","SRR3479243.28504636,","2__29344240__29380268",1
"chr2:29356521|29368233","chr2",29356521,29368233,3,"2_3_0",19,0.24,"exon","ENSG00000115295,","+","SRR3479243.6564148,SRR3479243.17615711,SRR3479243.17051174,","2__29356521__29368233",3
"chr2:29356521|29380213","chr2",29356521,29380213,1,"1_1_0",20,0.091,"exon","ENSG00000115295,","+","SRR3479243.10890541,","2__29356521__29380213",1
"chr2:30682418|30699501","chr2",30682418,30699501,1,"1_0_1",2,0.5,"exon","ENSG00000172954,","+","SRR3479243.5946157,","2__30682418__30699501",1
"chr2:32117061|32157204","chr2",32117061,32157204,4,"4_3_0",7,0.533,"exon","ENSG00000162959,ENSG00000162961,","-","SRR3479243.22832717,SRR3479243.24514343,SRR3479243.26884545,SRR3479243.20856317,","2__32117061__32157204",4
"chr2:32142995|32157204","chr2",32142995,32157204,3,"2_2_0",5,0.545,"exon","ENSG00000162959,ENSG00000162961,","-","SRR3479243.2504365,SRR3479243.16500343,SRR3479243.30905842,","2__32142995__32157204",3
"chr2:32142995|32168452","chr2",32142995,32168452,3,"1_1_0",7,0.462,"exon","ENSG00000162959,ENSG00000162961,","-","SRR3479243.2305863,SRR3479243.23756567,SRR3479243.7205389,","2__32142995__32168452",3
"chr2:32323865|32341281","chr2",32323865,32341281,4,"3_2_2",102,0.073,"exon","ENSG00000021574,","+","SRR3479243.10349179,SRR3479243.17004807,SRR3479243.21052091,SRR3479243.10632421,","2__32323865__32341281",4
"chr2:32323865|32353548","chr2",32323865,32353548,1,"0_1_1",101,0.019,"exon","ENSG00000021574,","+","SRR3479243.22278223,","2__32323865__32353548",1
"chr2:32339707|32341281","chr2",32339707,32341281,4,"3_0_2",113,0.066,"exon","ENSG00000021574,","+","SRR3479243.2589434,SRR3479243.4974112,SRR3479243.26368386,SRR3479243.30330094,","2__32339707__32341281",4
"chr2:32399132|32409407","chr2",32399132,32409407,1,"1_0_1",44,0.043,"exon","ENSG00000152683,","+","SRR3479243.30808986,","2__32399132__32409407",1
"chr2:32418958|32429761","chr2",32418958,32429761,1,"1_1_0",21,0.087,"exon","ENSG00000152683,","+","SRR3479243.11937938,","2__32418958__32429761",1
"chr2:32429659|32461447","chr2",32429659,32461447,1,"1_0_1",20,0.091,"intergenic_region","n/a","+","SRR3479243.30883029,","2__32429659__32461447",1
"chr2:32517246|32526564","chr2",32517246,32526564,1,"1_1_0",73,0.027,"exon","ENSG00000119820,","+","SRR3479243.1227679,","2__32517246__32526564",1
"chr2:32602656|32631625","chr2",32602656,32631625,2,"2_0_1",36,0.1,"exon","ENSG00000115760,","+","SRR3479243.3418330,SRR3479243.21203940,","2__32602656__32631625",2
"chr2:32602656|32641231","chr2",32602656,32641231,1,"1_1_0",24,0.077,"exon","ENSG00000115760,","+","SRR3479243.14477248,","2__32602656__32641231",1
"chr2:32602656|32679010","chr2",32602656,32679010,1,"1_1_0",27,0.069,"exon","ENSG00000115760,","+","SRR3479243.9380491,","2__32602656__32679010",1
"chr2:32639837|32641231","chr2",32639837,32641231,2,"1_2_0",46,0.08,"exon","ENSG00000115760,","+","SRR3479243.1607539,SRR3479243.20455282,","2__32639837__32641231",2
"chr2:32664576|32670736","chr2",32664576,32670736,2,"1_2_0",50,0.074,"exon","ENSG00000115760,","+","SRR3479243.6007251,SRR3479243.8986546,","2__32664576__32670736",2
"chr2:32664576|32679022","chr2",32664576,32679022,2,"2_2_0",32,0.111,"intron","ENSG00000115760,","+","SRR3479243.10112028,SRR3479243.24538973,","2__32664576__32679022",2
"chr2:32666397|32670736","chr2",32666397,32670736,1,"1_1_0",71,0.027,"exon","ENSG00000115760,","+","SRR3479243.22576682,","2__32666397__32670736",1
"chr2:32692593|32692807","chr2",32692593,32692807,1,"1_1_0",37,0.051,"exon","ENSG00000115760,","+","SRR3479243.650532,","2__32692593__32692807",1
"chr2:32698180|32702651","chr2",32698180,32702651,3,"2_2_1",84,0.067,"exon","ENSG00000115760,","+","SRR3479243.13545189,SRR3479243.23374917,SRR3479243.15999834,","2__32698180__32702651",3
"chr2:32703703|32725176","chr2",32703703,32725176,2,"2_1_0",48,0.077,"exon","ENSG00000115760,","+","SRR3479243.4093641,SRR3479243.6115463,","2__32703703__32725176",2
"chr2:32707588|32716625","chr2",32707588,32716625,1,"0_1_1",106,0.019,"exon","ENSG00000115760,","+","SRR3479243.18282265,","2__32707588__32716625",1
"chr2:32713655|32718734","chr2",32713655,32718734,2,"2_2_0",48,0.077,"exon","ENSG00000115760,","+","SRR3479243.260194,SRR3479243.13329646,","2__32713655__32718734",2
"chr2:32713655|32725176","chr2",32713655,32725176,2,"2_2_0",35,0.103,"exon","ENSG00000115760,","+","SRR3479243.6850723,SRR3479243.14973411,","2__32713655__32725176",2
"chr2:32735653|32738221","chr2",32735653,32738221,1,"1_1_0",44,0.043,"exon","ENSG00000115760,","+","SRR3479243.3197555,","2__32735653__32738221",1
"chr2:32768308|32770927","chr2",32768308,32770927,1,"1_1_0",54,0.036,"exon","ENSG00000115760,","+","SRR3479243.24835565,","2__32768308__32770927",1
"chr2:32800223|32819127","chr2",32800223,32819127,1,"1_1_0",75,0.026,"exon","ENSG00000115760,","+","SRR3479243.13015030,","2__32800223__32819127",1
"chr2:32822818|32836649","chr2",32822818,32836649,1,"1_1_0",40,0.048,"exon","ENSG00000115760,","+","SRR3479243.23936094,","2__32822818__32836649",1
"chr2:32832522|32832710","chr2",32832522,32832710,1,"1_1_0",78,0.025,"exon","ENSG00000115760,","+","SRR3479243.28494621,","2__32832522__32832710",1
"chr2:32855590|32875300","chr2",32855590,32875300,3,"1_1_2",37,0.14,"exon","ENSG00000018699,","+","SRR3479243.12603817,SRR3479243.7920603,SRR3479243.17839421,","2__32855590__32875300",3
"chr2:32858943|32865477","chr2",32858943,32865477,2,"2_1_0",74,0.051,"exon","ENSG00000018699,","+","SRR3479243.4639015,SRR3479243.10299377,","2__32858943__32865477",2
"chr2:32858943|32875300","chr2",32858943,32875300,1,"1_0_1",72,0.027,"exon","ENSG00000018699,","+","SRR3479243.3399648,","2__32858943__32875300",1
"chr2:32858943|32889534","chr2",32858943,32889534,1,"1_1_0",96,0.02,"exon","ENSG00000018699,","+","SRR3479243.7535166,","2__32858943__32889534",1
"chr2:32958895|33042624","chr2",32958895,33042624,1,"1_1_0",22,0.083,"exon","ENSG00000018699,","+","SRR3479243.16269787,","2__32958895__33042624",1
"chr2:33002949|33012216","chr2",33002949,33012216,1,"1_1_0",16,0.111,"exon","ENSG00000018699,","+","SRR3479243.2058030,","2__33002949__33012216",1
"chr2:33061641|33066300","chr2",33061641,33066300,1,"1_1_0",0,1,"intron","ENSG00000230876,","+","SRR3479243.15601248,","2__33061641__33066300",1
"chr2:33477744|33540336","chr2",33477744,33540336,1,"1_1_0",39,0.049,"exon","ENSG00000049323,","+","SRR3479243.24766578,","2__33477744__33540336",1
"chr2:33505106|33526711","chr2",33505106,33526711,1,"1_1_0",28,0.067,"exon","ENSG00000049323,","+","SRR3479243.15790528,","2__33505106__33526711",1
"chr2:33572434|33614373","chr2",33572434,33614373,1,"1_1_0",46,0.042,"exon","ENSG00000049323,","+","SRR3479243.9593548,","2__33572434__33614373",1
"chr2:36605500|36669878","chr2",36605500,36669878,1,"0_1_1",17,0.105,"exon","ENSG00000150938,","+","SRR3479243.5357443,","2__36605500__36669878",1
"chr2:36605500|36749456","chr2",36605500,36749456,1,"1_1_0",18,0.1,"exon","ENSG00000150938,","+","SRR3479243.29908415,","2__36605500__36749456",1
"chr2:36606500|36623930","chr2",36606500,36623930,1,"1_1_0",35,0.054,"intron","ENSG00000150938,","+","SRR3479243.18348419,","2__36606500__36623930",1
"chr2:36623757|36669878","chr2",36623757,36669878,3,"2_2_1",25,0.194,"exon","ENSG00000150938,","+","SRR3479243.11038405,SRR3479243.17461426,SRR3479243.13435165,","2__36623757__36669878",3
"chr2:37105034|37113969","chr2",37105034,37113969,1,"1_1_0",135,0.015,"exon","ENSG00000115808,","-","SRR3479243.30957128,","2__37105034__37113969",1
"chr2:37105034|37121176","chr2",37105034,37121176,3,"1_3_0",100,0.057,"exon","ENSG00000115808,","-","SRR3479243.10027979,SRR3479243.9305137,SRR3479243.18214163,","2__37105034__37121176",3
"chr2:37246952|37247979","chr2",37246952,37247979,2,"0_2_1",22,0.154,"exon","ENSG00000008869,","-","SRR3479243.15628376,SRR3479243.4651481,","2__37246952__37247979",2
"chr2:37255066|37306474","chr2",37255066,37306474,1,"1_1_0",57,0.034,"exon","ENSG00000008869,","-","SRR3479243.20824463,","2__37255066__37306474",1
"chr2:37276796|37286130","chr2",37276796,37286130,1,"1_1_0",62,0.031,"exon","ENSG00000008869,","-","SRR3479243.26139156,","2__37276796__37286130",1
"chr2:37285594|37289193","chr2",37285594,37289193,1,"1_1_0",48,0.04,"exon","ENSG00000008869,","-","SRR3479243.24622836,","2__37285594__37289193",1
"chr2:37295824|37297530","chr2",37295824,37297530,2,"1_1_0",69,0.055,"exon","ENSG00000008869,","-","SRR3479243.7186109,SRR3479243.20026920,","2__37295824__37297530",2
"chr2:37329066|37331275","chr2",37329066,37331275,2,"1_1_1",45,0.082,"exon","ENSG00000055332,","-","SRR3479243.1949478,SRR3479243.477208,","2__37329066__37331275",2
"chr2:37425637|37428869","chr2",37425637,37428869,1,"1_1_0",111,0.018,"exon","ENSG00000218739,","+","SRR3479243.14890252,","2__37425637__37428869",1
"chr2:37426847|37433391","chr2",37426847,37433391,1,"1_1_0",66,0.029,"intron","ENSG00000218739,","+","SRR3479243.30636362,","2__37426847__37433391",1
"chr2:37449523|37456179","chr2",37449523,37456179,1,"1_1_0",153,0.013,"exon","ENSG00000115816,","-","SRR3479243.30961170,","2__37449523__37456179",1
"chr2:37520276|37544322","chr2",37520276,37544322,1,"1_1_0",95,0.021,"exon","ENSG00000115825,","-","SRR3479243.4342215,","2__37520276__37544322",1
"chr2:37520276|37545042","chr2",37520276,37545042,1,"0_1_1",51,0.038,"intron","ENSG00000115825,","-","SRR3479243.13116368,","2__37520276__37545042",1
"chr2:37543380|37544322","chr2",37543380,37544322,50,"26_27_1",96,0.51,"exon","ENSG00000115825,","-","SRR3479243.460762,SRR3479243.875243,SRR3479243.1922180,SRR3479243.1992546,SRR3479243.2229328,SRR3479243.3043954,SRR3479243.3056148,SRR3479243.3531552,SRR3479243.3939080,SRR3479243.4737193,SRR3479243.4937284,SRR3479243.5047698,SRR3479243.5543218,SRR3479243.6977252,SRR3479243.8444872,SRR3479243.8594375,SRR3479243.8750253,SRR3479243.9549903,SRR3479243.9560073,SRR3479243.9783181,SRR3479243.10051949,SRR3479243.10092681,SRR3479243.10128920,SRR3479243.11160762,SRR3479243.11301003,SRR3479243.14470441,SRR3479243.14670911,SRR3479243.15866494,SRR3479243.16532269,SRR3479243.16887850,SRR3479243.17377632,SRR3479243.18300246,SRR3479243.19068018,SRR3479243.19431015,SRR3479243.20123889,SRR3479243.20309990,SRR3479243.20554098,SRR3479243.22634075,SRR3479243.23133274,SRR3479243.23642722,SRR3479243.24914322,SRR3479243.25261555,SRR3479243.28117204,SRR3479243.28677331,SRR3479243.29163858,SRR3479243.29460854,SRR3479243.5163866,SRR3479243.8172004,SRR3479243.9699522,SRR3479243.29424698,","2__37543380__37544322",50
"chr2:37543380|37545042","chr2",37543380,37545042,3,"2_1_1",52,0.103,"intron","ENSG00000115825,","-","SRR3479243.4396706,SRR3479243.15912381,SRR3479243.19657950,","2__37543380__37545042",3
"chr2:38177422|38231359","chr2",38177422,38231359,1,"1_0_1",1,0.667,"intron","ENSG00000115841,ENSG00000235848,","+","SRR3479243.3412879,","2__38177422__38231359",1
"chr2:38567229|38570654","chr2",38567229,38570654,1,"0_1_1",54,0.036,"intron","ENSG00000119787,","-","SRR3479243.4053057,","2__38567229__38570654",1
"chr2:38804603|38813023","chr2",38804603,38813023,1,"0_1_1",93,0.021,"exon","ENSG00000143889,","-","SRR3479243.150718,","2__38804603__38813023",1
"chr2:38958877|38960773","chr2",38958877,38960773,1,"1_1_0",37,0.051,"exon","ENSG00000143891,","+","SRR3479243.29751847,","2__38958877__38960773",1
"chr2:39278285|39302603","chr2",39278285,39302603,2,"2_1_1",12,0.25,"intron","ENSG00000115904,","-","SRR3479243.788524,SRR3479243.6122160,","2__39278285__39302603",2
"chr2:39281755|39294894","chr2",39281755,39294894,1,"1_1_0",58,0.033,"exon","ENSG00000115904,","-","SRR3479243.23785053,","2__39281755__39294894",1
"chr2:39283843|39285945","chr2",39283843,39285945,2,"1_1_0",54,0.069,"exon","ENSG00000115904,","-","SRR3479243.27281673,SRR3479243.27641257,","2__39283843__39285945",2
"chr2:39406328|39440613","chr2",39406328,39440613,1,"1_0_1",0,1,"exon","ENSG00000205111,","-","SRR3479243.11953556,","2__39406328__39440613",1
"chr2:39499424|39505627","chr2",39499424,39505627,1,"1_0_1",22,0.083,"exon","ENSG00000011566,","-","SRR3479243.12560980,","2__39499424__39505627",1
"chr2:39505548|39515421","chr2",39505548,39515421,1,"1_1_0",156,0.013,"exon","ENSG00000011566,","-","SRR3479243.21387156,","2__39505548__39515421",1
"chr2:39513993|39515421","chr2",39513993,39515421,1,"1_1_0",154,0.013,"exon","ENSG00000011566,","-","SRR3479243.5416473,","2__39513993__39515421",1
"chr2:39552659|39664089","chr2",39552659,39664089,1,"1_0_1",54,0.036,"exon","ENSG00000011566,","-","SRR3479243.4923675,","2__39552659__39664089",1
"chr2:39559058|39564722","chr2",39559058,39564722,7,"3_4_7",54,0.206,"exon","ENSG00000011566,","-","SRR3479243.7179437,SRR3479243.7520473,SRR3479243.12019165,SRR3479243.13146320,SRR3479243.15014967,SRR3479243.18405792,SRR3479243.24186403,","2__39559058__39564722",7
"chr2:39559058|39605264","chr2",39559058,39605264,1,"1_0_1",37,0.051,"exon","ENSG00000011566,","-","SRR3479243.26188404,","2__39559058__39605264",1
"chr2:39564061|39583480","chr2",39564061,39583480,1,"1_0_1",36,0.053,"exon","ENSG00000011566,","-","SRR3479243.7227288,","2__39564061__39583480",1
"chr2:40341320|40342262","chr2",40341320,40342262,1,"1_1_0",4,0.333,"exon","ENSG00000183023,","+","SRR3479243.10873878,","2__40341320__40342262",1
"chr2:40655613|40657441","chr2",40655613,40657441,2,"1_1_0",20,0.167,"exon","ENSG00000183023,","-","SRR3479243.12254410,SRR3479243.24615676,","2__40655613__40657441",2
"chr2:40655613|40657444","chr2",40655613,40657444,32,"14_16_0",17,0.79,"exon","ENSG00000183023,","-","SRR3479243.4390590,SRR3479243.4603169,SRR3479243.5063473,SRR3479243.6036200,SRR3479243.6597867,SRR3479243.7114639,SRR3479243.8044845,SRR3479243.9145236,SRR3479243.10382763,SRR3479243.10875291,SRR3479243.12460475,SRR3479243.12535226,SRR3479243.13575746,SRR3479243.13867035,SRR3479243.13868971,SRR3479243.14643485,SRR3479243.17367746,SRR3479243.20021085,SRR3479243.20368342,SRR3479243.20455201,SRR3479243.23050983,SRR3479243.23054836,SRR3479243.25840319,SRR3479243.26331382,SRR3479243.27505709,SRR3479243.27636955,SRR3479243.28484122,SRR3479243.28854618,SRR3479243.28871867,SRR3479243.29917215,SRR3479243.4468796,SRR3479243.23402656,","2__40655613__40657444",32
"chr2:42488261|42553392","chr2",42488261,42553392,1,"1_1_0",295,0.007,"exon","ENSG00000143924,","+","SRR3479243.8039339,","2__42488261__42553392",1
"chr2:42490318|42530586","chr2",42490318,42530586,1,"1_1_0",218,0.009,"exon","ENSG00000143924,","+","SRR3479243.11319468,","2__42490318__42530586",1
"chr2:42507990|42530586","chr2",42507990,42530586,1,"1_1_0",170,0.012,"exon","ENSG00000143924,","+","SRR3479243.316618,","2__42507990__42530586",1
"chr2:42509963|42531691","chr2",42509963,42531691,1,"1_0_1",137,0.014,"exon","ENSG00000143924,","+","SRR3479243.18091704,","2__42509963__42531691",1
"chr2:42513409|42531691","chr2",42513409,42531691,3,"2_1_2",71,0.078,"exon","ENSG00000143924,","+","SRR3479243.28500662,SRR3479243.30526184,SRR3479243.10297015,","2__42513409__42531691",3
"chr2:42522265|42530586","chr2",42522265,42530586,1,"1_1_0",143,0.014,"exon","ENSG00000143924,","+","SRR3479243.27158139,","2__42522265__42530586",1
"chr2:42530455|42543190","chr2",42530455,42543190,1,"1_1_0",74,0.026,"exon","ENSG00000143924,","+","SRR3479243.850608,","2__42530455__42543190",1
"chr2:42578340|42580483","chr2",42578340,42580483,1,"1_0_1",1050,0.002,"exon","ENSG00000115944,","-","SRR3479243.9452596,","2__42578340__42580483",1
"chr2:42797577|42836724","chr2",42797577,42836724,1,"0_1_1",49,0.039,"exon","ENSG00000057935,","+","SRR3479243.7226831,","2__42797577__42836724",1
"chr2:42867313|42887002","chr2",42867313,42887002,2,"0_1_2",74,0.051,"exon","ENSG00000057935,","+","SRR3479243.10867823,SRR3479243.26463472,","2__42867313__42887002",2
"chr2:42922905|42950175","chr2",42922905,42950175,1,"1_1_0",85,0.023,"exon","ENSG00000057935,","+","SRR3479243.15726272,","2__42922905__42950175",1
"chr2:42946128|42950175","chr2",42946128,42950175,1,"0_1_1",31,0.061,"exon","ENSG00000057935,","+","SRR3479243.12574975,","2__42946128__42950175",1
"chr2:43506904|43518907","chr2",43506904,43518907,1,"1_0_1",38,0.05,"exon","ENSG00000115970,","-","SRR3479243.13260891,","2__43506904__43518907",1
"chr2:43620313|43735919","chr2",43620313,43735919,1,"1_1_0",17,0.105,"intron","ENSG00000115970,","-","SRR3479243.20623016,","2__43620313__43735919",1
"chr2:43712373|43755127","chr2",43712373,43755127,1,"1_0_1",15,0.118,"exon","ENSG00000115970,","-","SRR3479243.30023091,","2__43712373__43755127",1
"chr2:43798846|43802166","chr2",43798846,43802166,3,"2_2_0",70,0.079,"exon","ENSG00000115970,","-","SRR3479243.7760519,SRR3479243.16230510,SRR3479243.23140682,","2__43798846__43802166",3
"chr2:43805652|43818093","chr2",43805652,43818093,1,"1_1_0",53,0.036,"exon","ENSG00000115970,","-","SRR3479243.670888,","2__43805652__43818093",1
"chr2:43969880|43973102","chr2",43969880,43973102,2,"2_2_0",24,0.143,"exon","ENSG00000152527,","+","SRR3479243.6679634,SRR3479243.22377438,","2__43969880__43973102",2
"chr2:44021596|44032385","chr2",44021596,44032385,1,"1_0_1",51,0.038,"exon","ENSG00000138036,","+","SRR3479243.6295498,","2__44021596__44032385",1
"chr2:44126358|44176798","chr2",44126358,44176798,1,"1_1_0",271,0.007,"exon","ENSG00000138095,","-","SRR3479243.29725079,","2__44126358__44176798",1
"chr2:44128459|44202356","chr2",44128459,44202356,1,"1_1_0",494,0.004,"exon","ENSG00000138095,","-","SRR3479243.15452909,","2__44128459__44202356",1
"chr2:44139571|44153100","chr2",44139571,44153100,2,"2_0_2",265,0.015,"exon","ENSG00000138095,","-","SRR3479243.20408159,SRR3479243.29893896,","2__44139571__44153100",2
"chr2:44184524|44209573","chr2",44184524,44209573,1,"0_1_1",164,0.012,"exon","ENSG00000138095,","-","SRR3479243.6834485,","2__44184524__44209573",1
"chr2:44187680|44202356","chr2",44187680,44202356,1,"1_1_0",304,0.007,"exon","ENSG00000138095,","-","SRR3479243.20217844,","2__44187680__44202356",1
"chr2:44187680|44209573","chr2",44187680,44209573,1,"1_1_0",146,0.014,"exon","ENSG00000138095,","-","SRR3479243.24113424,","2__44187680__44209573",1
"chr2:44190727|44202356","chr2",44190727,44202356,2,"2_2_0",257,0.015,"exon","ENSG00000138095,","-","SRR3479243.3492909,SRR3479243.27010669,","2__44190727__44202356",2
"chr2:44200746|44209573","chr2",44200746,44209573,4,"1_3_1",105,0.071,"exon","ENSG00000138095,","-","SRR3479243.20027954,SRR3479243.16850710,SRR3479243.23865160,SRR3479243.30921925,","2__44200746__44209573",4
"chr2:44209377|44212753","chr2",44209377,44212753,1,"1_1_0",84,0.023,"intron","ENSG00000138095,","-","SRR3479243.9695558,","2__44209377__44212753",1
"chr2:44428325|44436466","chr2",44428325,44436466,4,"3_2_1",57,0.123,"exon","ENSG00000138032,","+","SRR3479243.10053035,SRR3479243.14091190,SRR3479243.24673184,SRR3479243.26036365,","2__44428325__44436466",4
"chr2:44428325|44445676","chr2",44428325,44445676,1,"1_0_1",82,0.024,"exon","ENSG00000138032,","+","SRR3479243.20128351,","2__44428325__44445676",1
"chr2:44436349|44445676","chr2",44436349,44445676,3,"3_2_1",127,0.045,"exon","ENSG00000138032,","+","SRR3479243.8178243,SRR3479243.15048271,SRR3479243.22996822,","2__44436349__44445676",3
"chr2:44566286|44573529","chr2",44566286,44573529,1,"1_1_0",286,0.007,"exon","ENSG00000138078,","-","SRR3479243.1241743,","2__44566286__44573529",1
"chr2:44713556|44729929","chr2",44713556,44729929,1,"1_1_0",0,1,"intron","ENSG00000143919,","+","SRR3479243.11468225,","2__44713556__44729929",1
"chr2:44931422|44942492","chr2",44931422,44942492,3,"3_0_2",34,0.15,"exon","ENSG00000143919,","+","SRR3479243.24754805,SRR3479243.26234694,SRR3479243.21311302,","2__44931422__44942492",3
"chr2:44933426|44970835","chr2",44933426,44970835,1,"0_1_1",38,0.05,"exon","ENSG00000143919,","+","SRR3479243.10761500,","2__44933426__44970835",1
"chr2:45773871|45780869","chr2",45773871,45780869,4,"4_3_1",28,0.222,"exon","ENSG00000068784,","-","SRR3479243.4266746,SRR3479243.9445287,SRR3479243.22700078,SRR3479243.29352667,","2__45773871__45780869",4
"chr2:45773871|45789895","chr2",45773871,45789895,4,"3_3_0",21,0.276,"exon","ENSG00000068784,","-","SRR3479243.8740941,SRR3479243.12717671,SRR3479243.21999168,SRR3479243.28639775,","2__45773871__45789895",4
"chr2:46067519|46088927","chr2",46067519,46088927,1,"1_1_0",1,0.667,"intron","ENSG00000171132,","+","SRR3479243.8770354,","2__46067519__46088927",1
"chr2:46228543|46237656","chr2",46228543,46237656,2,"2_1_0",14,0.222,"exon","ENSG00000171132,","+","SRR3479243.28434398,SRR3479243.12857422,","2__46228543__46237656",2
"chr2:47177502|47184146","chr2",47177502,47184146,2,"2_1_0",18,0.182,"exon","ENSG00000068724,","+","SRR3479243.2325639,SRR3479243.14220477,","2__47177502__47184146",2
"chr2:47635540|47643568","chr2",47635540,47643568,1,"1_1_0",165,0.012,"exon","ENSG00000095002,","+","SRR3479243.18968138,","2__47635540__47643568",1
"chr2:47635540|47657080","chr2",47635540,47657080,1,"1_1_0",47,0.041,"exon","ENSG00000095002,","+","SRR3479243.20706712,","2__47635540__47657080",1
"chr2:47641408|47690293","chr2",47641408,47690293,1,"1_1_0",119,0.017,"exon","ENSG00000095002,","+","SRR3479243.13545734,","2__47641408__47690293",1
"chr2:47672687|47710111","chr2",47672687,47710111,1,"1_1_0",55,0.035,"exon","ENSG00000095002,","+","SRR3479243.8527788,","2__47672687__47710111",1
"chr2:48018066|48023202","chr2",48018066,48023202,2,"2_2_0",270,0.015,"exon","ENSG00000116062,","+","SRR3479243.29699634,SRR3479243.30759446,","2__48018066__48023202",2
"chr2:48040930|48047595","chr2",48040930,48047595,1,"1_1_0",142,0.014,"exon","ENSG00000138081,","-","SRR3479243.4108941,","2__48040930__48047595",1
"chr2:48049357|48050499","chr2",48049357,48050499,4,"3_4_0",251,0.031,"exon","ENSG00000138081,","-","SRR3479243.2028328,SRR3479243.13172833,SRR3479243.14024637,SRR3479243.431155,","2__48049357__48050499",4
"chr2:48555700|48573890","chr2",48555700,48573890,1,"0_1_1",7,0.222,"exon","ENSG00000170802,","+","SRR3479243.5045248,","2__48555700__48573890",1
"chr2:48555700|48586286","chr2",48555700,48586286,2,"1_0_2",6,0.4,"exon","ENSG00000170802,","+","SRR3479243.22695963,SRR3479243.15081653,","2__48555700__48586286",2
"chr2:48678147|48713897","chr2",48678147,48713897,1,"1_1_0",19,0.095,"exon","ENSG00000162869,","+","SRR3479243.3139867,","2__48678147__48713897",1
"chr2:48725632|48738607","chr2",48725632,48738607,1,"1_1_0",13,0.133,"exon","ENSG00000162869,","+","SRR3479243.12793878,","2__48725632__48738607",1
"chr2:48725632|48757127","chr2",48725632,48757127,1,"1_0_1",6,0.25,"intergenic_region","n/a","+","SRR3479243.2996104,","2__48725632__48757127",1
