"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr2:112854810|112873780","chr2",112854810,112873780,2,"1_1_0",156,0.025,"exon","ENSG00000153214,","+","SRR444975.84200829,SRR444975.33585233,","2__112854810__112873780",2
"chr2:112917253|112942916","chr2",112917253,112942916,4,"1_2_0",86,0.085,"exon","ENSG00000144152,","+","SRR444975.26377213,SRR444975.198289838,SRR444975.10529148,SRR444975.5814818,","2__112917253__112942916",4
"chr2:113288700|113288847","chr2",113288700,113288847,1,"1_1_0",426,0.005,"exon","ENSG00000114999,","+","SRR444975.146152706,","2__113288700__113288847",1
"chr2:113503997|113504152","chr2",113503997,113504152,3,"1_1_0",334,0.018,"exon","ENSG00000169607,","-","SRR444975.119409202,SRR444975.58143194,SRR444975.160008575,","2__113503997__113504152",3
"chr2:113510013|113513601","chr2",113510013,113513601,1,"1_0_1",603,0.003,"exon","ENSG00000169607,","+","SRR444975.110521152,","2__113510013__113513601",1
"chr2:113588914|113590346","chr2",113588914,113590346,1,"1_1_0",1345,0.001,"exon","ENSG00000125538,","+","SRR444975.124648056,","2__113588914__113590346",1
"chr2:114489161|114493435","chr2",114489161,114493435,3,"2_3_0",451,0.013,"exon","ENSG00000115084,","-","SRR444975.19081551,SRR444975.72570959,SRR444975.52337976,","2__114489161__114493435",3
"chr2:114500358|114501319","chr2",114500358,114501319,3,"3_0_3",939,0.006,"exon","ENSG00000115084,","+","SRR444975.122563127,SRR444975.191307932,SRR444975.43401033,","2__114500358__114501319",3
"chr2:114670749|114685032","chr2",114670749,114685032,1,"1_1_0",633,0.003,"exon","ENSG00000115091,","+","SRR444975.101653211,","2__114670749__114685032",1
"chr2:114674461|114691963","chr2",114674461,114691963,1,"1_1_0",936,0.002,"exon","ENSG00000115091,","+","SRR444975.196708426,","2__114674461__114691963",1
"chr2:114709056|114713283","chr2",114709056,114713283,1,"1_1_0",940,0.002,"exon","ENSG00000115091,","+","SRR444975.150178493,","2__114709056__114713283",1
"chr2:114709343|114714988","chr2",114709343,114714988,1,"1_1_0",2045,0.001,"exon","ENSG00000115091,","-","SRR444975.82707622,","2__114709343__114714988",1
"chr2:118731484|118743645","chr2",118731484,118743645,1,"1_1_0",44,0.043,"exon","ENSG00000125633,","-","SRR444975.17536263,","2__118731484__118743645",1
"chr2:120633287|120643458","chr2",120633287,120643458,2,"1_1_0",37,0.098,"intron","ENSG00000088179,","+","SRR444975.16435517,SRR444975.134341432,","2__120633287__120643458",2
"chr2:120639362|120640199","chr2",120639362,120640199,1,"0_1_1",37,0.051,"exon","ENSG00000088179,","+","SRR444975.45231496,","2__120639362__120640199",1
"chr2:120885264|120932576","chr2",120885264,120932576,1,"1_1_0",23,0.08,"exon","ENSG00000115109,","+","SRR444975.192032477,","2__120885264__120932576",1
"chr2:120885264|120932580","chr2",120885264,120932580,1,"1_1_0",22,0.083,"exon","ENSG00000115109,","+","SRR444975.21247244,","2__120885264__120932580",1
"chr2:121043450|121047333","chr2",121043450,121047333,1,"1_1_0",460,0.004,"exon","ENSG00000144118,","+","SRR444975.84153452,","2__121043450__121047333",1
"chr2:121517381|121555044","chr2",121517381,121555044,2,"1_1_0",3,0.571,"intron","ENSG00000074047,","+","SRR444975.67261250,SRR444975.67261250,","2__121517381__121555044",2
"chr2:122154716|122168545","chr2",122154716,122168545,1,"1_1_0",91,0.022,"exon","ENSG00000074054,","-","SRR444975.61050942,","2__122154716__122168545",1
"chr2:122260743|122287901","chr2",122260743,122287901,5,"1_1_3",83,0.108,"exon","ENSG00000074054,","-","SRR444975.186319944,SRR444975.55989527,SRR444975.117999284,SRR444975.131987205,SRR444975.139845725,","2__122260743__122287901",5
"chr2:122363277|122363756","chr2",122363277,122363756,13,"7_8_0",71,0.268,"exon","ENSG00000074054,","-","SRR444975.62339120,SRR444975.149874508,SRR444975.205067681,SRR444975.63657369,SRR444975.144926309,SRR444975.147532677,SRR444975.149874508,SRR444975.68056898,SRR444975.75395249,SRR444975.86889400,SRR444975.188836120,SRR444975.122529840,SRR444975.151085175,","2__122363277__122363756",13
"chr2:122514816|122519100","chr2",122514816,122519100,4,"2_3_0",272,0.029,"exon","ENSG00000211460,","+","SRR444975.90605033,SRR444975.75013274,SRR444975.103685754,SRR444975.75013274,","2__122514816__122519100",4
"chr2:128018804|128051294","chr2",128018804,128051294,1,"1_1_0",289,0.007,"exon","ENSG00000163161,","-","SRR444975.124923844,","2__128018804__128051294",1
"chr2:128506489|128528508","chr2",128506489,128528508,1,"0_1_1",122,0.016,"intron","ENSG00000136709,","-","SRR444975.96049692,","2__128506489__128528508",1
"chr2:128608164|128610679","chr2",128608164,128610679,1,"1_1_0",49,0.039,"exon","ENSG00000144231,","-","SRR444975.69795338,","2__128608164__128610679",1
"chr2:128747138|128754065","chr2",128747138,128754065,2,"1_2_0",52,0.071,"exon","ENSG00000136715,","-","SRR444975.37243878,SRR444975.165005654,","2__128747138__128754065",2
"chr2:128855003|128861588","chr2",128855003,128861588,3,"2_1_0",132,0.043,"exon","ENSG00000136731,","+","SRR444975.18232085,SRR444975.143425148,SRR444975.143425148,","2__128855003__128861588",3
"chr2:128861506|128903541","chr2",128861506,128903541,1,"1_1_0",154,0.013,"exon","ENSG00000136731,","+","SRR444975.12009719,","2__128861506__128903541",1
"chr2:128917088|128918842","chr2",128917088,128918842,1,"1_1_0",201,0.01,"exon","ENSG00000136731,","+","SRR444975.37410097,","2__128917088__128918842",1
"chr2:128922304|128928858","chr2",128922304,128928858,5,"2_2_1",242,0.04,"exon","ENSG00000136731,","+","SRR444975.17082795,SRR444975.24461827,SRR444975.37407667,SRR444975.51617700,SRR444975.134025761,","2__128922304__128928858",5
"chr2:128930147|128932432","chr2",128930147,128932432,1,"1_1_0",148,0.013,"exon","ENSG00000136731,","+","SRR444975.70567979,","2__128930147__128932432",1
"chr2:128932347|128939864","chr2",128932347,128939864,1,"1_1_0",173,0.011,"exon","ENSG00000136731,","+","SRR444975.199516970,","2__128932347__128939864",1
"chr2:135010666|135012215","chr2",135010666,135012215,11,"6_4_0",190,0.104,"exon","ENSG00000152127,","+","SRR444975.54495032,SRR444975.105912346,SRR444975.110564373,SRR444975.154079428,SRR444975.157728641,SRR444975.6415493,SRR444975.82830424,SRR444975.165092150,SRR444975.6415493,SRR444975.82830424,SRR444975.165092150,","2__135010666__135012215",11
"chr2:135010666|135076310","chr2",135010666,135076310,1,"1_1_0",157,0.013,"exon","ENSG00000152127,","+","SRR444975.181316711,","2__135010666__135076310",1
"chr2:135011836|135076310","chr2",135011836,135076310,1,"1_1_0",194,0.01,"exon","ENSG00000152127,","+","SRR444975.13799694,","2__135011836__135076310",1
"chr2:135075100|135076310","chr2",135075100,135076310,8,"1_6_2",314,0.048,"exon","ENSG00000152127,","+","SRR444975.115801756,SRR444975.10078596,SRR444975.111052623,SRR444975.10078596,SRR444975.87851126,SRR444975.94735550,SRR444975.110436812,SRR444975.200971769,","2__135075100__135076310",8
"chr2:135093788|135119979","chr2",135093788,135119979,3,"2_2_0",286,0.021,"exon","ENSG00000152127,","+","SRR444975.102444922,SRR444975.29763468,SRR444975.69224555,","2__135093788__135119979",3
"chr2:135102501|135186010","chr2",135102501,135186010,2,"1_1_0",290,0.014,"exon","ENSG00000152127,","+","SRR444975.83728651,SRR444975.159572478,","2__135102501__135186010",2
"chr2:135119846|135186010","chr2",135119846,135186010,1,"1_1_0",338,0.006,"exon","ENSG00000152127,","+","SRR444975.84810738,","2__135119846__135186010",1
"chr2:135848568|135851263","chr2",135848568,135851263,5,"3_4_0",130,0.071,"exon","ENSG00000115839,","+","SRR444975.1672470,SRR444975.18256521,SRR444975.194515153,SRR444975.100074095,SRR444975.154125998,","2__135848568__135851263",5
"chr2:135878389|135881816","chr2",135878389,135881816,1,"1_1_0",140,0.014,"exon","ENSG00000115839,","+","SRR444975.111268532,","2__135878389__135881816",1
"chr2:135887565|135893502","chr2",135887565,135893502,1,"1_1_0",125,0.016,"exon","ENSG00000115839,","+","SRR444975.159323457,","2__135887565__135893502",1
"chr2:136071059|136103205","chr2",136071059,136103205,1,"1_1_0",33,0.057,"exon","ENSG00000121988,","-","SRR444975.20466270,","2__136071059__136103205",1
"chr2:136103120|136107785","chr2",136103120,136107785,1,"1_1_0",41,0.047,"exon","ENSG00000121988,","-","SRR444975.135666952,","2__136103120__136107785",1
"chr2:136360070|136362586","chr2",136360070,136362586,12,"4_6_2",80,0.231,"exon","ENSG00000048991,","+","SRR444975.58224559,SRR444975.75089707,SRR444975.86290083,SRR444975.91226967,SRR444975.163090675,SRR444975.190226150,SRR444975.58224559,SRR444975.75089707,SRR444975.86290083,SRR444975.163090675,SRR444975.91696001,SRR444975.91696001,","2__136360070__136362586",12
"chr2:136360070|136433056","chr2",136360070,136433056,2,"1_1_0",69,0.055,"exon","ENSG00000048991,","+","SRR444975.109960050,SRR444975.17535606,","2__136360070__136433056",2
"chr2:136379064|136437894","chr2",136379064,136437894,1,"1_1_0",135,0.015,"exon","ENSG00000048991,","+","SRR444975.206159568,","2__136379064__136437894",1
"chr2:136432902|136437894","chr2",136432902,136437894,3,"1_1_0",118,0.048,"exon","ENSG00000048991,","+","SRR444975.44944551,SRR444975.52494056,SRR444975.173005278,","2__136432902__136437894",3
"chr2:136505837|136519481","chr2",136505837,136519481,4,"2_4_0",546,0.014,"exon","ENSG00000144224,","+","SRR444975.164537357,SRR444975.183087141,SRR444975.36584233,SRR444975.21006873,","2__136505837__136519481",4
"chr2:136505837|136528305","chr2",136505837,136528305,1,"1_1_0",485,0.004,"exon","ENSG00000144224,","+","SRR444975.97505382,","2__136505837__136528305",1
"chr2:136505837|136530117","chr2",136505837,136530117,3,"2_1_0",316,0.019,"exon","ENSG00000144224,","+","SRR444975.114916118,SRR444975.131759395,SRR444975.116883660,","2__136505837__136530117",3
"chr2:136505837|136533921","chr2",136505837,136533921,2,"1_2_0",421,0.009,"exon","ENSG00000144224,","+","SRR444975.69659907,SRR444975.4092050,","2__136505837__136533921",2
"chr2:136605623|136610485","chr2",136605623,136610485,1,"1_1_0",152,0.013,"exon","ENSG00000076003,","-","SRR444975.162216357,","2__136605623__136610485",1
"chr2:136605623|136615574","chr2",136605623,136615574,1,"1_1_0",193,0.01,"exon","ENSG00000076003,","-","SRR444975.192391202,","2__136605623__136615574",1
"chr2:136620177|136622733","chr2",136620177,136622733,2,"2_1_0",219,0.018,"exon","ENSG00000076003,","-","SRR444975.68002716,SRR444975.71455763,","2__136620177__136622733",2
"chr2:144899449|144936527","chr2",144899449,144936527,1,"1_1_0",37,0.051,"exon","ENSG00000121964,","-","SRR444975.139744493,","2__144899449__144936527",1
"chr2:144899449|144993304","chr2",144899449,144993304,1,"1_1_0",48,0.04,"exon","ENSG00000121964,","-","SRR444975.88538839,","2__144899449__144993304",1
"chr2:144966170|144969146","chr2",144966170,144969146,2,"2_2_0",61,0.062,"exon","ENSG00000121964,","-","SRR444975.156968636,SRR444975.200754316,","2__144966170__144969146",2
"chr2:145075046|145078269","chr2",145075046,145078269,1,"1_1_0",3,0.4,"intron","ENSG00000121964,","-","SRR444975.104397321,","2__145075046__145078269",1
"chr2:148653870|148657467","chr2",148653870,148657467,13,"6_8_0",41,0.388,"exon","ENSG00000121989,","+","SRR444975.60437202,SRR444975.74419042,SRR444975.108335931,SRR444975.79204457,SRR444975.166687617,SRR444975.204468976,SRR444975.65857061,SRR444975.144776543,SRR444975.149783308,SRR444975.144776543,SRR444975.149783308,SRR444975.151188226,SRR444975.163143207,","2__148653870__148657467",13
"chr2:148730308|148733544","chr2",148730308,148733544,11,"7_5_1",125,0.15,"exon","ENSG00000115947,","-","SRR444975.38270041,SRR444975.88355895,SRR444975.129938530,SRR444975.148779910,SRR444975.78076909,SRR444975.97855249,SRR444975.18678995,SRR444975.56985745,SRR444975.11102821,SRR444975.14346498,SRR444975.197454189,","2__148730308__148733544",11
"chr2:148809479|148812018","chr2",148809479,148812018,1,"1_1_0",9,0.182,"intron","ENSG00000204406,","+","SRR444975.101242584,","2__148809479__148812018",1
"chr2:148811502|148812018","chr2",148811502,148812018,1,"1_1_0",10,0.167,"intron","ENSG00000204406,","+","SRR444975.163937608,","2__148811502__148812018",1
"chr2:150325159|150342859","chr2",150325159,150342859,1,"1_1_0",28,0.067,"intergenic_region","n/a","+","SRR444975.125957138,","2__150325159__150342859",1
"chr2:151343208|151343969","chr2",151343208,151343969,2,"1_1_0",2830,0.001,"exon","ENSG00000115963,","-","SRR444975.169931336,SRR444975.148627943,","2__151343208__151343969",2
"chr2:152273075|152285436","chr2",152273075,152285436,4,"1_1_0",123,0.061,"exon","ENSG00000080345,","+","SRR444975.15614486,SRR444975.41233997,SRR444975.15614486,SRR444975.41233997,","2__152273075__152285436",4
"chr2:152322368|152331733","chr2",152322368,152331733,2,"1_1_0",137,0.028,"exon","ENSG00000080345,","+","SRR444975.32945925,SRR444975.195794067,","2__152322368__152331733",2
"chr2:153000341|153006743","chr2",153000341,153006743,3,"3_1_0",203,0.029,"exon","ENSG00000115145,","-","SRR444975.74160156,SRR444975.102896087,SRR444975.111235286,","2__153000341__153006743",3
"chr2:153523726|153523860","chr2",153523726,153523860,1,"1_1_0",11,0.154,"intron","ENSG00000196504,","-","SRR444975.136142664,","2__153523726__153523860",1
"chr2:153527787|153549582","chr2",153527787,153549582,1,"1_1_0",759,0.003,"exon","ENSG00000196504,","-","SRR444975.101479922,","2__153527787__153549582",1
"chr2:157352074|157370008","chr2",157352074,157370008,1,"1_1_0",57,0.034,"exon","ENSG00000115159,","+","SRR444975.119390267,","2__157352074__157370008",1
"chr2:157406120|157414094","chr2",157406120,157414094,2,"2_2_0",351,0.011,"exon","ENSG00000115159,","+","SRR444975.9553574,SRR444975.152422620,","2__157406120__157414094",2
"chr2:158343844|158347605","chr2",158343844,158347605,2,"1_1_0",0,1,"intergenic_region","n/a","-","SRR444975.42568293,SRR444975.45042951,","2__158343844__158347605",2
"chr2:158655939|158675071","chr2",158655939,158675071,2,"1_1_1",132,0.029,"exon","ENSG00000115170,","-","SRR444975.139009774,SRR444975.143319821,","2__158655939__158675071",2
"chr2:159389692|159459616","chr2",159389692,159459616,1,"1_0_1",144,0.014,"exon","ENSG00000144283,","+","SRR444975.189623158,","2__159389692__159459616",1
"chr2:159433783|159499211","chr2",159433783,159499211,1,"1_1_0",87,0.022,"exon","ENSG00000144283,","+","SRR444975.156449307,","2__159433783__159499211",1
"chr2:159444737|159445499","chr2",159444737,159445499,2,"0_1_1",6,0.4,"intron","ENSG00000144283,","+","SRR444975.45164677,SRR444975.140145194,","2__159444737__159445499",2
"chr2:159477502|159477933","chr2",159477502,159477933,3,"2_1_0",181,0.032,"exon","ENSG00000144283,","+","SRR444975.39098166,SRR444975.138682492,SRR444975.136315078,","2__159477502__159477933",3
"chr2:159851414|160007067","chr2",159851414,160007067,2,"1_1_0",10,0.286,"intron","ENSG00000115183,","+","SRR444975.152618779,SRR444975.45099047,","2__159851414__160007067",2
"chr2:159857592|159867952","chr2",159857592,159867952,2,"1_1_0",11,0.267,"intron","ENSG00000115183,","+","SRR444975.39277371,SRR444975.127772232,","2__159857592__159867952",2
"chr2:159992705|160007067","chr2",159992705,160007067,6,"3_2_0",16,0.429,"exon","ENSG00000115183,","+","SRR444975.31410044,SRR444975.105139800,SRR444975.190451183,SRR444975.105139800,SRR444975.110987146,SRR444975.15345207,","2__159992705__160007067",6
"chr2:159992705|160043535","chr2",159992705,160043535,1,"1_1_0",19,0.095,"exon","ENSG00000115183,","+","SRR444975.154593010,","2__159992705__160043535",1
"chr2:160005653|160007067","chr2",160005653,160007067,6,"3_2_0",21,0.364,"exon","ENSG00000115183,","+","SRR444975.15340083,SRR444975.75439572,SRR444975.130080921,SRR444975.155262929,SRR444975.108488626,SRR444975.195136225,","2__160005653__160007067",6
"chr2:160035067|160035674","chr2",160035067,160035674,1,"1_1_0",33,0.057,"exon","ENSG00000115183,","+","SRR444975.142591401,","2__160035067__160035674",1
"chr2:160229556|160231264","chr2",160229556,160231264,2,"1_1_0",41,0.089,"exon","ENSG00000123636,","-","SRR444975.13183720,SRR444975.160548727,","2__160229556__160231264",2
"chr2:160412334|160491837","chr2",160412334,160491837,1,"1_1_0",25,0.074,"intergenic_region","n/a","-","SRR444975.72757163,","2__160412334__160491837",1
"chr2:160572192|160585686","chr2",160572192,160585686,1,"1_1_0",267,0.007,"exon","ENSG00000136536,","+","SRR444975.85923259,","2__160572192__160585686",1
"chr2:160585520|160599764","chr2",160585520,160599764,1,"1_1_0",409,0.005,"exon","ENSG00000136536,","+","SRR444975.134565828,","2__160585520__160599764",1
"chr2:160585520|160609082","chr2",160585520,160609082,2,"2_2_0",387,0.01,"exon","ENSG00000136536,","+","SRR444975.17247876,SRR444975.191080953,","2__160585520__160609082",2
"chr2:160585520|160619504","chr2",160585520,160619504,3,"2_2_0",345,0.017,"exon","ENSG00000136536,","+","SRR444975.151580223,SRR444975.134642022,SRR444975.161436774,","2__160585520__160619504",3
"chr2:160596160|160602448","chr2",160596160,160602448,1,"1_1_0",243,0.008,"intron","ENSG00000136536,","+","SRR444975.193026177,","2__160596160__160602448",1
"chr2:160599572|160605414","chr2",160599572,160605414,2,"1_1_0",447,0.009,"exon","ENSG00000136536,","+","SRR444975.20749819,SRR444975.163716854,","2__160599572__160605414",2
"chr2:160602281|160605414","chr2",160602281,160605414,1,"1_1_0",598,0.003,"exon","ENSG00000136536,","+","SRR444975.80212536,","2__160602281__160605414",1
"chr2:160604316|160605414","chr2",160604316,160605414,1,"1_1_0",523,0.004,"exon","ENSG00000136536,","+","SRR444975.84892960,","2__160604316__160605414",1
"chr2:161143480|161157241","chr2",161143480,161157241,1,"1_1_0",9,0.182,"exon","ENSG00000153250,","-","SRR444975.80562831,","2__161143480__161157241",1
"chr2:161186191|161188421","chr2",161186191,161188421,2,"1_2_0",15,0.211,"intron","ENSG00000153250,","-","SRR444975.140449698,SRR444975.48429065,","2__161186191__161188421",2
"chr2:161207957|161210048","chr2",161207957,161210048,2,"2_2_0",7,0.364,"intron","ENSG00000153250,","-","SRR444975.76838350,SRR444975.180542088,","2__161207957__161210048",2
"chr2:161274693|161288988","chr2",161274693,161288988,1,"1_1_0",2,0.5,"intron","ENSG00000153250,","-","SRR444975.41824341,","2__161274693__161288988",1
"chr2:161284294|161288988","chr2",161284294,161288988,2,"2_2_0",2,0.667,"intron","ENSG00000153250,","-","SRR444975.48743889,SRR444975.99353141,","2__161284294__161288988",2
"chr2:161770000|161770197","chr2",161770000,161770197,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR444975.39120558,","2__161770000__161770197",1
"chr2:162036125|162061304","chr2",162036125,162061304,4,"3_2_0",298,0.026,"exon","ENSG00000136560,","+","SRR444975.75878511,SRR444975.173527275,SRR444975.4312522,SRR444975.51760569,","2__162036125__162061304",4
"chr2:163029321|163046264","chr2",163029321,163046264,1,"1_1_0",306,0.006,"exon","ENSG00000078098,","-","SRR444975.45053726,","2__163029321__163046264",1
"chr2:166731189|166747498","chr2",166731189,166747498,2,"1_1_0",78,0.049,"exon","ENSG00000123607,","-","SRR444975.154378948,SRR444975.154378948,","2__166731189__166747498",2
"chr2:166755196|166789567","chr2",166755196,166789567,1,"1_1_0",131,0.015,"exon","ENSG00000123607,","-","SRR444975.93354519,","2__166755196__166789567",1
"chr2:167094604|167163584","chr2",167094604,167163584,1,"1_1_0",53,0.036,"exon","ENSG00000169432,","-","SRR444975.194500782,","2__167094604__167163584",1
"chr2:167149741|167164635","chr2",167149741,167164635,1,"1_1_0",19,0.095,"intron","ENSG00000169432,","-","SRR444975.151707167,","2__167149741__167164635",1
"chr2:168869144|168931741","chr2",168869144,168931741,4,"2_2_0",199,0.039,"exon","ENSG00000198648,","-","SRR444975.70700002,SRR444975.122242568,SRR444975.25640943,SRR444975.109788477,","2__168869144__168931741",4
"chr2:168869144|168986268","chr2",168869144,168986268,1,"1_1_0",193,0.01,"exon","ENSG00000198648,","-","SRR444975.147333036,","2__168869144__168986268",1
"chr2:168920010|168931741","chr2",168920010,168931741,2,"1_2_0",198,0.02,"exon","ENSG00000198648,","-","SRR444975.70755531,SRR444975.53361175,","2__168920010__168931741",2
"chr2:168920010|168986268","chr2",168920010,168986268,7,"4_1_5",192,0.068,"exon","ENSG00000198648,","-","SRR444975.47137071,SRR444975.141185219,SRR444975.192517894,SRR444975.142210886,SRR444975.195843487,SRR444975.20967437,SRR444975.168233131,","2__168920010__168986268",7
"chr2:168920010|169038600","chr2",168920010,169038600,1,"1_1_0",70,0.028,"exon","ENSG00000198648,","-","SRR444975.85788088,","2__168920010__169038600",1
"chr2:168986051|168997268","chr2",168986051,168997268,7,"2_5_1",217,0.061,"exon","ENSG00000198648,","-","SRR444975.72469318,SRR444975.150688145,SRR444975.66366420,SRR444975.55082408,SRR444975.89745060,SRR444975.153520031,SRR444975.191019010,","2__168986051__168997268",7
"chr2:168986051|169023917","chr2",168986051,169023917,1,"1_1_0",189,0.01,"exon","ENSG00000198648,","-","SRR444975.135799032,","2__168986051__169023917",1
"chr2:168986051|169038600","chr2",168986051,169038600,7,"2_4_0",150,0.085,"exon","ENSG00000198648,","-","SRR444975.91559493,SRR444975.197915240,SRR444975.205101403,SRR444975.176478696,SRR444975.45138060,SRR444975.150651606,SRR444975.176478696,","2__168986051__169038600",7
"chr2:168986051|169040112","chr2",168986051,169040112,1,"1_1_0",134,0.015,"intron","ENSG00000198648,","-","SRR444975.187090685,","2__168986051__169040112",1
"chr2:168994598|169023917","chr2",168994598,169023917,2,"2_1_0",193,0.02,"exon","ENSG00000198648,","-","SRR444975.108401779,SRR444975.97326690,","2__168994598__169023917",2
"chr2:168994598|169038600","chr2",168994598,169038600,1,"1_1_0",154,0.013,"exon","ENSG00000198648,","-","SRR444975.196781615,","2__168994598__169038600",1
"chr2:169018297|169023917","chr2",169018297,169023917,4,"1_3_1",145,0.052,"exon","ENSG00000198648,","-","SRR444975.142551400,SRR444975.52759919,SRR444975.163389160,SRR444975.130581741,","2__169018297__169023917",4
"chr2:169018297|169038600","chr2",169018297,169038600,17,"3_7_3",106,0.243,"exon","ENSG00000198648,","-","SRR444975.33459661,SRR444975.35493514,SRR444975.46128464,SRR444975.60210153,SRR444975.151770992,SRR444975.197021019,SRR444975.31669662,SRR444975.35493514,SRR444975.46128464,SRR444975.48617797,SRR444975.60210153,SRR444975.70411146,SRR444975.151770992,SRR444975.17996914,SRR444975.37825840,SRR444975.105228641,SRR444975.10657489,","2__169018297__169038600",17
"chr2:169349732|169366833","chr2",169349732,169366833,1,"1_1_0",0,1,"intron","ENSG00000172292,","+","SRR444975.38507563,","2__169349732__169366833",1
"chr2:169721561|169733894","chr2",169721561,169733894,1,"1_1_0",97,0.02,"intron","ENSG00000152253,","-","SRR444975.195270497,","2__169721561__169733894",1
"chr2:170396561|170413807","chr2",170396561,170413807,1,"1_1_0",69,0.028,"exon","ENSG00000138399,","-","SRR444975.138484134,","2__170396561__170413807",1
"chr2:170401231|170413807","chr2",170401231,170413807,10,"1_6_0",53,0.274,"exon","ENSG00000138399,","-","SRR444975.37623625,SRR444975.170525871,SRR444975.79948338,SRR444975.99407791,SRR444975.183292296,SRR444975.20881593,SRR444975.36841587,SRR444975.69280421,SRR444975.77523539,SRR444975.80869405,","2__170401231__170413807",10
"chr2:170401231|170419860","chr2",170401231,170419860,1,"1_1_0",30,0.062,"exon","ENSG00000138399,","-","SRR444975.153217340,","2__170401231__170419860",1
"chr2:170411634|170413807","chr2",170411634,170413807,1,"1_1_0",92,0.021,"exon","ENSG00000138399,","-","SRR444975.64129725,","2__170411634__170413807",1
"chr2:170728746|170735084","chr2",170728746,170735084,7,"5_2_3",162,0.08,"exon","ENSG00000144357,","+","SRR444975.134334961,SRR444975.2564264,SRR444975.58516371,SRR444975.66371322,SRR444975.143540859,SRR444975.162449229,SRR444975.78165408,","2__170728746__170735084",7
"chr2:170770570|170780683","chr2",170770570,170780683,1,"1_1_0",142,0.014,"exon","ENSG00000144357,","+","SRR444975.117433882,","2__170770570__170780683",1
"chr2:170802798|170857924","chr2",170802798,170857924,1,"1_1_0",97,0.02,"exon","ENSG00000144357,","+","SRR444975.135985098,","2__170802798__170857924",1
"chr2:170802798|170897495","chr2",170802798,170897495,4,"1_1_0",132,0.057,"exon","ENSG00000144357,","+","SRR444975.125394789,SRR444975.178717014,SRR444975.125394789,SRR444975.178717014,","2__170802798__170897495",4
"chr2:170871791|170917953","chr2",170871791,170917953,1,"1_1_0",118,0.017,"exon","ENSG00000144357,","+","SRR444975.194878866,","2__170871791__170917953",1
"chr2:171884849|171902872","chr2",171884849,171902872,5,"2_5_0",28,0.263,"exon","ENSG00000198586,","-","SRR444975.173356022,SRR444975.189304413,SRR444975.67143697,SRR444975.82044483,SRR444975.169809396,","2__171884849__171902872",5
"chr2:171902684|171906684","chr2",171902684,171906684,2,"1_1_0",46,0.08,"exon","ENSG00000198586,","-","SRR444975.33044848,SRR444975.33044848,","2__171902684__171906684",2
"chr2:171939291|171974367","chr2",171939291,171974367,2,"2_2_0",145,0.027,"exon","ENSG00000198586,","-","SRR444975.109153982,SRR444975.144750588,","2__171939291__171974367",2
"chr2:171963566|171974367","chr2",171963566,171974367,1,"1_1_0",54,0.036,"intron","ENSG00000198586,","-","SRR444975.176298905,","2__171963566__171974367",1
"chr2:171972125|171974367","chr2",171972125,171974367,1,"1_1_0",55,0.035,"intron","ENSG00000198586,","-","SRR444975.135005601,","2__171972125__171974367",1
"chr2:171973828|171974367","chr2",171973828,171974367,1,"0_1_1",55,0.035,"intron","ENSG00000198586,","-","SRR444975.83142907,","2__171973828__171974367",1
"chr2:172180554|172196064","chr2",172180554,172196064,2,"1_1_0",71,0.053,"exon","ENSG00000123600,","-","SRR444975.187438927,SRR444975.187438927,","2__172180554__172196064",2
"chr2:172182351|172188377","chr2",172182351,172188377,1,"1_0_1",2,0.5,"exon","ENSG00000123600,","-","SRR444975.194795219,","2__172182351__172188377",1
"chr2:172193963|172196064","chr2",172193963,172196064,2,"1_2_0",49,0.075,"exon","ENSG00000123600,","-","SRR444975.71178904,SRR444975.112568941,","2__172193963__172196064",2
"chr2:172305191|172314585","chr2",172305191,172314585,1,"1_1_0",71,0.027,"exon","ENSG00000115827,","+","SRR444975.78357574,","2__172305191__172314585",1
"chr2:172582128|172586363","chr2",172582128,172586363,2,"1_2_0",20,0.167,"exon","ENSG00000077380,","+","SRR444975.2180679,SRR444975.44586692,","2__172582128__172586363",2
"chr2:172706416|172710126","chr2",172706416,172710126,1,"1_1_0",2,0.5,"intron","ENSG00000115840,","+","SRR444975.41267913,","2__172706416__172710126",1
"chr2:172725232|172749768","chr2",172725232,172749768,2,"1_0_2",116,0.033,"exon","ENSG00000115840,","-","SRR444975.126578177,SRR444975.144674346,","2__172725232__172749768",2
"chr2:172782047|172809519","chr2",172782047,172809519,8,"6_4_0",591,0.026,"exon","ENSG00000128708,","+","SRR444975.122814318,SRR444975.201506470,SRR444975.67473862,SRR444975.119635384,SRR444975.140532348,SRR444975.18257438,SRR444975.43921181,SRR444975.106671630,","2__172782047__172809519",8
"chr2:172821859|172823470","chr2",172821859,172823470,1,"1_1_0",626,0.003,"exon","ENSG00000128708,","+","SRR444975.42816553,","2__172821859__172823470",1
"chr2:172865502|172889489","chr2",172865502,172889489,1,"1_1_0",0,1,"intron","ENSG00000172878,","+","SRR444975.119180241,","2__172865502__172889489",1
"chr2:173423436|173431661","chr2",173423436,173431661,2,"1_1_0",48,0.077,"exon","ENSG00000152256,","+","SRR444975.109011153,SRR444975.170629003,","2__173423436__173431661",2
