"sample","index","chr","start","end","count","cell"
"ERR1201429","15__50875286__50878685","15",50875286,50878685,1,"HELA"
"ERR1201429","10__51749068__51749136","10",51749068,51749136,1,"HELA"
"ERR1201429","10__52193236__52226692","10",52193236,52226692,7,"HELA"
"ERR1201429","3__52946554__52950230","3",52946554,52950230,4,"HELA"
"ERR1201429","13__53206557__53211581","13",53206557,53211581,6,"HELA"
"ERR1201429","19__54042470__54042536","19",54042470,54042536,10,"HELA"
"ERR1201429","13__60453363__60548590","13",60453363,60548590,8,"HELA"
"ERR1201429","20__60572606__60589763","20",60572606,60589763,4,"HELA"
"ERR1201429","8__61653818__61729060","8",61653818,61729060,1,"HELA"
"ERR1201429","15__62283199__62284001","15",62283199,62284001,5,"HELA"
"ERR1201429","15__63824846__63850387","15",63824846,63850387,1,"HELA"
"ERR1201429","15__64543711__64551440","15",64543711,64551440,5,"HELA"
"ERR1201429","15__65777437__65793117","15",65777437,65793117,6,"HELA"
"ERR1201429","17__65941525__65972074","17",65941525,65972074,5,"HELA"
"ERR1201429","7__66038372__66041919","7",66038372,66041919,6,"HELA"
"ERR1201429","1__67423742__67428843","1",67423742,67428843,2,"HELA"
"ERR1201429","2__70064679__70076874","2",70064679,70076874,6,"HELA"
"ERR1201429","10__70482212__70532856","10",70482212,70532856,2,"HELA"
"ERR1201429","1__70758071__70781249","1",70758071,70781249,3,"HELA"
"ERR1201429","14__71476351__71502874","14",71476351,71502874,4,"HELA"
"ERR1201429","4__75314764__75482254","4",75314764,75482254,5,"HELA"
"ERR1201429","X__76888695__76920267","X",76888695,76920267,10,"HELA"
"ERR1201429","15__80390758__80415142","15",80390758,80415142,2,"HELA"
"ERR1201429","10__80878672__80899534","10",80878672,80899534,3,"HELA"
"ERR1201429","8__87439872__87442980","8",87439872,87442980,4,"HELA"
"ERR1201429","6__88125404__88140891","6",88125404,88140891,6,"HELA"
"ERR1201429","16__90229005__90230362","16",90229005,90230362,15,"HELA"
"ERR1201429","10__91483721__91505716","10",91483721,91505716,1,"HELA"
"ERR1201429","15__93467551__93515157","15",93467551,93515157,6,"HELA"
"ERR1201429","15__93543742__93552553","15",93543742,93552553,3,"HELA"
"ERR1201429","5__96083049__96090445","5",96083049,96090445,6,"HELA"
"ERR1201429","10__96256812__96267104","10",96256812,96267104,7,"HELA"
"ERR1201429","2__96550088__96553745","2",96550088,96553745,2,"HELA"
"ERR1201429","2__97808377__97851247","2",97808377,97851247,5,"HELA"
"ERR1201429","2__97862453__97871705","2",97862453,97871705,11,"HELA"
"ERR1201429","2__97808500__97879184","2",97808500,97879184,9,"HELA"
"ERR1201429","2__98156664__98165954","2",98156664,98165954,5,"HELA"
"ERR1201429","2__98167915__98175334","2",98167915,98175334,6,"HELA"
"ERR1201429","2__98167915__98175457","2",98167915,98175457,1,"HELA"
"ERR1201429","2__98173400__98175457","2",98173400,98175457,6,"HELA"
"ERR1201429","9__98740343__98766983","9",98740343,98766983,10,"HELA"
"ERR1201429","7__98995485__99002576","7",98995485,99002576,1,"HELA"
"ERR1201429","7__99955843__99956702","7",99955843,99956702,4,"HELA"
"ERR1201429","12__100433374__100466591","12",100433374,100466591,6,"HELA"
"ERR1201429","7__101559395__101758553","7",101559395,101758553,2,"HELA"
"ERR1201429","2__101879001__101879153","2",101879001,101879153,7,"HELA"
"ERR1201429","7__102962379__102963241","7",102962379,102963241,7,"HELA"
"ERR1201429","11__103151077__103306760","11",103151077,103306760,6,"HELA"
"ERR1201429","4__104066207__104066838","4",104066207,104066838,7,"HELA"
"ERR1201429","1__108697605__108728576","1",108697605,108728576,4,"HELA"
"ERR1201429","1__109294879__109302707","1",109294879,109302707,6,"HELA"
"ERR1201429","2__111419159__111427130","2",111419159,111427130,6,"HELA"
"ERR1201429","9__114148657__114154104","9",114148657,114154104,2,"HELA"
"ERR1201429","12__117383169__117387511","12",117383169,117387511,3,"HELA"
"ERR1201429","1__117944808__117957453","1",117944808,117957453,6,"HELA"
"ERR1201429","1__117944808__117963271","1",117944808,117963271,14,"HELA"
"ERR1201429","12__120213590__120213643","12",120213590,120213643,6,"HELA"
"ERR1201429","12__120592774__120593523","12",120592774,120593523,6,"HELA"
"ERR1201429","12__123064452__123065217","12",123064452,123065217,3,"HELA"
"ERR1201429","X__130845679__130902724","X",130845679,130902724,9,"HELA"
"ERR1201429","3__133327717__133335769","3",133327717,133335769,4,"HELA"
"ERR1201429","5__137320946__137324004","5",137320946,137324004,8,"HELA"
"ERR1201429","5__138221901__138240130","5",138221901,138240130,5,"HELA"
"ERR1201429","3__142279105__142279296","3",142279105,142279296,5,"HELA"
"ERR1201429","1__144149727__144813844","1",144149727,144813844,2,"HELA"
"ERR1201429","8__144885817__144886110","8",144885817,144886110,20,"HELA"
"ERR1201429","8__145275503__145278133","8",145275503,145278133,4,"HELA"
"ERR1201429","1__145295423__145299939","1",145295423,145299939,148,"HELA"
"ERR1201429","1__145296357__145299939","1",145296357,145299939,9,"HELA"
"ERR1201429","1__145298155__145303982","1",145298155,145303982,26,"HELA"
"ERR1201429","1__145323654__145366999","1",145323654,145366999,203,"HELA"
"ERR1201429","1__146401671__146406601","1",146401671,146406601,49,"HELA"
"ERR1201429","1__146399555__146411098","1",146399555,146411098,23,"HELA"
"ERR1201429","1__148005403__148009516","1",148005403,148009516,3,"HELA"
"ERR1201429","1__148005403__148015797","1",148005403,148015797,21,"HELA"
"ERR1201429","1__148340238__148344742","1",148340238,148344742,1,"HELA"
"ERR1201429","1__150198940__150201570","1",150198940,150201570,7,"HELA"
"ERR1201429","1__154938638__154938707","1",154938638,154938707,5,"HELA"
"ERR1201429","3__157839892__157841780","3",157839892,157841780,6,"HELA"
"ERR1201429","6__170013655__170038756","6",170013655,170038756,4,"HELA"
"ERR1201429","5__170818309__170819982","5",170818309,170819982,3,"HELA"
"ERR1201429","5__179044052__179044111","5",179044052,179044111,12,"HELA"
"ERR1201429","1__202528005__202538325","1",202528005,202538325,3,"HELA"
"ERR1201429","1__204082043__204083733","1",204082043,204083733,5,"HELA"
"ERR1201429","1__228433114__228433389","1",228433114,228433389,9,"HELA"
"ERR1201429","1__228407025__228434504","1",228407025,228434504,3,"HELA"
"ERR1201429","1__228433114__228452092","1",228433114,228452092,1,"HELA"
"ERR1201429","1__228412160__228459922","1",228412160,228459922,4,"HELA"
"ERR1201429","2__233568134__233613792","2",233568134,233613792,3,"HELA"
"ERR1201429","2__233697567__233709284","2",233697567,233709284,2,"HELA"
"ERR1201429","1__235335933__235359430","1",235335933,235359430,4,"HELA"
"ERR1201429","2__238628166__238636578","2",238628166,238636578,2,"HELA"
"ERR1201430","11__131467__134796","11",131467,134796,1,"HELA"
"ERR1201430","7__618893__751164","7",618893,751164,14,"HELA"
"ERR1201430","10__1123847__1151207","10",1123847,1151207,10,"HELA"
"ERR1201430","6__2770429__2779726","6",2770429,2779726,2,"HELA"
"ERR1201430","19__8994142__9005731","19",8994142,9005731,9,"HELA"
"ERR1201430","19__9007487__9018561","19",9007487,9018561,4,"HELA"
"ERR1201430","5__16701072__16755017","5",16701072,16755017,6,"HELA"
"ERR1201430","1__16907240__16918551","1",16907240,16918551,1,"HELA"
"ERR1201430","1__20980716__20982272","1",20980716,20982272,8,"HELA"
"ERR1201430","1__22169263__22173985","1",22169263,22173985,13,"HELA"
"ERR1201430","1__22169263__22175524","1",22169263,22175524,4,"HELA"
"ERR1201430","4__26614791__26622310","4",26614791,26622310,2,"HELA"
"ERR1201430","19__41211001__41211352","19",41211001,41211352,8,"HELA"
"ERR1201430","15__44751189__44792011","15",44751189,44792011,1,"HELA"
"ERR1201430","17__48266529__48266899","17",48266529,48266899,11,"HELA"
"ERR1201430","17__48266103__48267741","17",48266103,48267741,1,"HELA"
"ERR1201430","17__48268744__48268851","17",48268744,48268851,18,"HELA"
"ERR1201430","17__48266738__48272691","17",48266738,48272691,23,"HELA"
"ERR1201430","17__48270158__48272839","17",48270158,48272839,8,"HELA"
"ERR1201430","17__48270158__48273560","17",48270158,48273560,2,"HELA"
"ERR1201430","22__50943658__50943763","22",50943658,50943763,2,"HELA"
"ERR1201430","11__61102092__61113418","11",61102092,61113418,10,"HELA"
"ERR1201430","1__65830318__65850009","1",65830318,65850009,9,"HELA"
"ERR1201430","8__74585342__74652103","8",74585342,74652103,8,"HELA"
"ERR1201430","4__75314764__75482254","4",75314764,75482254,10,"HELA"
"ERR1201430","2__85782607__85783383","2",85782607,85783383,9,"HELA"
"ERR1201430","5__96083049__96090445","5",96083049,96090445,7,"HELA"
"ERR1201430","2__96574417__96593034","2",96574417,96593034,6,"HELA"
"ERR1201430","2__97812223__97853138","2",97812223,97853138,7,"HELA"
"ERR1201430","2__97808377__97866262","2",97808377,97866262,14,"HELA"
"ERR1201430","2__97808500__97867967","2",97808500,97867967,30,"HELA"
"ERR1201430","2__97858595__97870000","2",97858595,97870000,17,"HELA"
"ERR1201430","2__97847458__97873576","2",97847458,97873576,11,"HELA"
"ERR1201430","2__97860463__97873743","2",97860463,97873743,11,"HELA"
"ERR1201430","2__97808500__97879184","2",97808500,97879184,12,"HELA"
"ERR1201430","2__97862453__97879184","2",97862453,97879184,13,"HELA"
"ERR1201430","2__98158542__98165954","2",98158542,98165954,16,"HELA"
"ERR1201430","2__98167915__98175334","2",98167915,98175334,10,"HELA"
"ERR1201430","2__98173400__98175457","2",98173400,98175457,1,"HELA"
"ERR1201430","7__99955843__99956702","7",99955843,99956702,19,"HELA"
"ERR1201430","7__111127294__111161505","7",111127294,111161505,8,"HELA"
"ERR1201430","10__124378824__124390797","10",124378824,124390797,4,"HELA"
"ERR1201430","X__130883334__130928494","X",130883334,130928494,17,"HELA"
"ERR1201430","1__145295423__145299939","1",145295423,145299939,57,"HELA"
"ERR1201430","1__145298155__145303982","1",145298155,145303982,5,"HELA"
"ERR1201430","1__145323654__145366999","1",145323654,145366999,40,"HELA"
"ERR1201430","1__146401671__146406601","1",146401671,146406601,40,"HELA"
"ERR1201430","1__146399555__146411098","1",146399555,146411098,6,"HELA"
"ERR1201430","1__148005403__148015797","1",148005403,148015797,9,"HELA"
"ERR1201430","7__158580695__158591763","7",158580695,158591763,19,"HELA"
"ERR1201430","2__181848770__181848820","2",181848770,181848820,10,"HELA"
"ERR1201430","2__241452219__241494472","2",241452219,241494472,3,"HELA"
"ERR1201431","11__131467__134796","11",131467,134796,8,"HELA"
"ERR1201431","1__8525985__8526083","1",8525985,8526083,5,"HELA"
"ERR1201431","19__8993007__8995700","19",8993007,8995700,3,"HELA"
"ERR1201431","19__8976581__9002673","19",8976581,9002673,8,"HELA"
"ERR1201431","19__8993373__9017016","19",8993373,9017016,2,"HELA"
"ERR1201431","19__9016981__9019340","19",9016981,9019340,4,"HELA"
"ERR1201431","19__9016981__9024199","19",9016981,9024199,2,"HELA"
"ERR1201431","19__9006642__9025658","19",9006642,9025658,8,"HELA"
"ERR1201431","19__9010971__9027281","19",9010971,9027281,12,"HELA"
"ERR1201431","3__9792629__9793633","3",9792629,9793633,1,"HELA"
"ERR1201431","11__18424387__18425358","11",18424387,18425358,4,"HELA"
"ERR1201431","17__20107646__20109225","17",20107646,20109225,7,"HELA"
"ERR1201431","14__21679969__21702388","14",21679969,21702388,13,"HELA"
"ERR1201431","1__22169263__22173985","1",22169263,22173985,7,"HELA"
"ERR1201431","1__22169263__22179325","1",22169263,22179325,4,"HELA"
"ERR1201431","7__23545365__23562051","7",23545365,23562051,5,"HELA"
"ERR1201431","1__23644976__23648156","1",23644976,23648156,5,"HELA"
"ERR1201431","18__29691717__29693823","18",29691717,29693823,9,"HELA"
"ERR1201431","9__33971649__33973235","9",33971649,33973235,10,"HELA"
"ERR1201431","11__36248635__36248980","11",36248635,36248980,5,"HELA"
"ERR1201431","14__39648295__39648666","14",39648295,39648666,3,"HELA"
"ERR1201431","1__45223580__45223812","1",45223580,45223812,7,"HELA"
"ERR1201431","20__47868064__47877114","20",47868064,47877114,6,"HELA"
"ERR1201431","17__48266529__48266899","17",48266529,48266899,14,"HELA"
"ERR1201431","17__48268744__48268851","17",48268744,48268851,27,"HELA"
"ERR1201431","17__48266738__48272691","17",48266738,48272691,15,"HELA"
"ERR1201431","17__48270158__48273560","17",48270158,48273560,7,"HELA"
"ERR1201431","19__50360232__50363593","19",50360232,50363593,1,"HELA"
"ERR1201431","10__51123963__51364771","10",51123963,51364771,5,"HELA"
"ERR1201431","8__52773405__52773806","8",52773405,52773806,7,"HELA"
"ERR1201431","1__52981563__52992045","1",52981563,52992045,12,"HELA"
"ERR1201431","19__59058743__59061402","19",59058743,59061402,2,"HELA"
"ERR1201431","15__59323003__59368414","15",59323003,59368414,6,"HELA"
"ERR1201431","11__61031959__61036490","11",61031959,61036490,1,"HELA"
"ERR1201431","11__67013456__67015841","11",67013456,67015841,3,"HELA"
"ERR1201431","15__73995113__73996338","15",73995113,73996338,6,"HELA"
"ERR1201431","5__76749642__76760634","5",76749642,76760634,16,"HELA"
"ERR1201431","3__81719989__81754764","3",81719989,81754764,5,"HELA"
"ERR1201431","9__86292642__86293514","9",86292642,86293514,8,"HELA"
"ERR1201431","2__96550088__96559353","2",96550088,96559353,4,"HELA"
"ERR1201431","2__97810255__97810449","2",97810255,97810449,1,"HELA"
"ERR1201431","2__97808500__97867967","2",97808500,97867967,12,"HELA"
"ERR1201431","2__97864200__97868130","2",97864200,97868130,5,"HELA"
"ERR1201431","2__97862453__97871705","2",97862453,97871705,13,"HELA"
"ERR1201431","2__97873548__97875609","2",97873548,97875609,8,"HELA"
"ERR1201431","9__100092436__100093049","9",100092436,100093049,2,"HELA"
"ERR1201431","12__120213590__120213643","12",120213590,120213643,8,"HELA"
"ERR1201431","X__130845679__130883486","X",130845679,130883486,8,"HELA"
"ERR1201431","6__136596981__136597127","6",136596981,136597127,7,"HELA"
"ERR1201431","9__140459345__140459606","9",140459345,140459606,5,"HELA"
"ERR1201431","8__141407719__141415797","8",141407719,141415797,5,"HELA"
"ERR1201431","1__144149727__144813844","1",144149727,144813844,12,"HELA"
"ERR1201431","1__145295423__145299939","1",145295423,145299939,13,"HELA"
"ERR1201431","1__145296357__145299939","1",145296357,145299939,4,"HELA"
"ERR1201431","1__145362097__145366230","1",145362097,145366230,5,"HELA"
"ERR1201431","1__145323654__145366999","1",145323654,145366999,21,"HELA"
"ERR1201431","1__146401671__146406601","1",146401671,146406601,12,"HELA"
"ERR1201431","1__148008573__148009516","1",148008573,148009516,1,"HELA"
"ERR1201431","6__149275008__149275087","6",149275008,149275087,1,"HELA"
"ERR1201431","5__154291287__154308219","5",154291287,154308219,2,"HELA"
"ERR1201431","4__170027998__170043417","4",170027998,170043417,2,"HELA"
"ERR1201431","2__171867883__171871458","2",171867883,171871458,7,"HELA"
"ERR1201431","1__228412160__228437941","1",228412160,228437941,8,"HELA"
"ERR1201431","1__228433114__228437941","1",228433114,228437941,1,"HELA"
"ERR1201431","1__228481853__228482744","1",228481853,228482744,4,"HELA"
"ERR1201432","17__986760__1003975","17",986760,1003975,6,"HELA"
"ERR1201432","17__1383821__1384179","17",1383821,1384179,3,"HELA"
"ERR1201432","9__2096657__2161903","9",2096657,2161903,3,"HELA"
"ERR1201432","11__2970457__3000467","11",2970457,3000467,1,"HELA"
"ERR1201432","11__3752621__3765879","11",3752621,3765879,1,"HELA"
"ERR1201432","19__6230581__6270770","19",6230581,6270770,3,"HELA"
"ERR1201432","19__8976581__9002673","19",8976581,9002673,2,"HELA"
"ERR1201432","19__8993373__9014204","19",8993373,9014204,6,"HELA"
"ERR1201432","5__10415600__10417516","5",10415600,10417516,6,"HELA"
"ERR1201432","17__11984673__11999011","17",11984673,11999011,2,"HELA"
"ERR1201432","6__13632602__13644961","6",13632602,13644961,8,"HELA"
"ERR1201432","6__17665470__17669259","6",17665470,17669259,8,"HELA"
"ERR1201432","19__18650181__18650530","19",18650181,18650530,4,"HELA"
"ERR1201432","1__22173847__22175524","1",22173847,22175524,4,"HELA"
"ERR1201432","1__22169263__22179325","1",22169263,22179325,7,"HELA"
"ERR1201432","1__22816373__22818026","1",22816373,22818026,6,"HELA"
"ERR1201432","13__28830429__28835595","13",28830429,28835595,2,"HELA"
"ERR1201432","18__29691717__29693823","18",29691717,29693823,3,"HELA"
"ERR1201432","9__33960824__33973235","9",33960824,33973235,1,"HELA"
"ERR1201432","9__33971649__33973235","9",33971649,33973235,1,"HELA"
"ERR1201432","1__36469942__36479649","1",36469942,36479649,1,"HELA"
"ERR1201432","1__39463843__39466778","1",39463843,39466778,1,"HELA"
"ERR1201432","12__39695282__39705355","12",39695282,39705355,2,"HELA"
"ERR1201432","19__41115652__41118098","19",41115652,41118098,5,"HELA"
"ERR1201432","15__41362665__41388551","15",41362665,41388551,7,"HELA"
"ERR1201432","15__41745099__41758450","15",41745099,41758450,1,"HELA"
"ERR1201432","21__45165960__45168961","21",45165960,45168961,8,"HELA"
"ERR1201432","17__47118740__47119739","17",47118740,47119739,3,"HELA"
"ERR1201432","11__47187819__47189802","11",47187819,47189802,4,"HELA"
"ERR1201432","3__47466975__47470160","3",47466975,47470160,4,"HELA"
"ERR1201432","17__48268744__48268851","17",48268744,48268851,3,"HELA"
"ERR1201432","10__51749068__51749136","10",51749068,51749136,5,"HELA"
"ERR1201432","1__52214041__52231653","1",52214041,52231653,1,"HELA"
"ERR1201432","8__54965215__54975935","8",54965215,54975935,4,"HELA"
"ERR1201432","5__58334686__58476470","5",58334686,58476470,2,"HELA"
"ERR1201432","16__58557274__58572170","16",58557274,58572170,8,"HELA"
"ERR1201432","15__63821213__63829355","15",63821213,63829355,4,"HELA"
"ERR1201432","3__63898264__63898901","3",63898264,63898901,2,"HELA"
"ERR1201432","5__68400458__68404263","5",68400458,68404263,7,"HELA"
"ERR1201432","10__69785303__69832943","10",69785303,69832943,1,"HELA"
"ERR1201432","10__69902697__69918384","10",69902697,69918384,9,"HELA"
"ERR1201432","5__70294551__70297970","5",70294551,70297970,1,"HELA"
"ERR1201432","2__96574417__96593034","2",96574417,96593034,5,"HELA"
"ERR1201432","2__97808377__97851247","2",97808377,97851247,6,"HELA"
"ERR1201432","2__97851175__97852963","2",97851175,97852963,7,"HELA"
"ERR1201432","2__97808377__97866262","2",97808377,97866262,2,"HELA"
"ERR1201432","2__97849196__97866262","2",97849196,97866262,1,"HELA"
"ERR1201432","2__97808377__97870000","2",97808377,97870000,6,"HELA"
"ERR1201432","2__98158542__98165954","2",98158542,98165954,1,"HELA"
"ERR1201432","8__98817581__98837381","8",98817581,98837381,1,"HELA"
"ERR1201432","7__99955843__99956702","7",99955843,99956702,7,"HELA"
"ERR1201432","12__122181535__122199644","12",122181535,122199644,4,"HELA"
"ERR1201432","3__122829791__122843190","3",122829791,122843190,2,"HELA"
"ERR1201432","8__140998934__141034176","8",140998934,141034176,3,"HELA"
"ERR1201432","1__144149727__144813844","1",144149727,144813844,2,"HELA"
"ERR1201432","8__144885817__144886110","8",144885817,144886110,4,"HELA"
"ERR1201432","8__145245687__145255444","8",145245687,145255444,6,"HELA"
"ERR1201432","1__145295423__145299939","1",145295423,145299939,6,"HELA"
"ERR1201432","1__145298155__145303982","1",145298155,145303982,1,"HELA"
"ERR1201432","1__145362097__145366230","1",145362097,145366230,2,"HELA"
"ERR1201432","1__145323654__145366999","1",145323654,145366999,5,"HELA"
"ERR1201432","1__145362097__145367822","1",145362097,145367822,1,"HELA"
"ERR1201432","1__146401671__146406601","1",146401671,146406601,2,"HELA"
"ERR1201432","1__148005403__148009516","1",148005403,148009516,1,"HELA"
"ERR1201432","6__158870028__158882761","6",158870028,158882761,9,"HELA"
"ERR1201432","5__179044052__179044111","5",179044052,179044111,9,"HELA"
"ERR1201432","3__196118684__196129890","3",196118684,196129890,7,"HELA"
"ERR1201432","1__225742608__225755116","1",225742608,225755116,2,"HELA"
"ERR1201432","1__230379052__230401113","1",230379052,230401113,8,"HELA"
"ERR1201432","1__246490503__246498776","1",246490503,246498776,4,"HELA"
"ERR1201433","11__131467__134796","11",131467,134796,6,"HELA"
"ERR1201433","5__251107__251583","5",251107,251583,1,"HELA"
"ERR1201433","10__5838726__5842668","10",5838726,5842668,1,"HELA"
"ERR1201433","19__8993373__9005229","19",8993373,9005229,1,"HELA"
"ERR1201433","19__8994142__9005731","19",8994142,9005731,1,"HELA"
"ERR1201433","19__8993373__9027575","19",8993373,9027575,1,"HELA"
"ERR1201433","11__9308002__9316934","11",9308002,9316934,1,"HELA"
"ERR1201433","19__13039156__13039661","19",13039156,13039661,5,"HELA"
"ERR1201433","3__13669332__13672957","3",13669332,13672957,2,"HELA"
"ERR1201433","19__14066724__14067334","19",14066724,14067334,1,"HELA"
"ERR1201433","8__21951951__21954020","8",21951951,21954020,2,"HELA"
"ERR1201433","1__22169263__22175524","1",22169263,22175524,1,"HELA"
"ERR1201433","15__25650608__25657118","15",25650608,25657118,1,"HELA"
"ERR1201433","2__28999717__29001905","2",28999717,29001905,1,"HELA"
"ERR1201433","8__30941215__30942762","8",30941215,30942762,2,"HELA"
"ERR1201433","8__30969131__30990022","8",30969131,30990022,1,"HELA"
"ERR1201433","2__32396356__32400430","2",32396356,32400430,2,"HELA"
"ERR1201433","9__34234214__34242106","9",34234214,34242106,3,"HELA"
"ERR1201433","2__37494573__37499575","2",37494573,37499575,2,"HELA"
"ERR1201433","19__40376313__40406060","19",40376313,40406060,2,"HELA"
"ERR1201433","19__50358227__50361371","19",50358227,50361371,1,"HELA"
"ERR1201433","16__58594116__58594266","16",58594116,58594266,2,"HELA"
"ERR1201433","11__61133517__61135470","11",61133517,61135470,1,"HELA"
"ERR1201433","15__73995113__73996338","15",73995113,73996338,10,"HELA"
"ERR1201433","15__76576098__76588078","15",76576098,76588078,1,"HELA"
"ERR1201433","15__76584772__76588078","15",76584772,76588078,2,"HELA"
"ERR1201433","17__81006347__81006661","17",81006347,81006661,3,"HELA"
"ERR1201433","11__85692788__85701442","11",85692788,85701442,1,"HELA"
"ERR1201433","11__85707869__85714494","11",85707869,85714494,2,"HELA"
"ERR1201433","16__89961446__89970613","16",89961446,89970613,1,"HELA"
"ERR1201433","15__92459223__92459688","15",92459223,92459688,1,"HELA"
"ERR1201433","5__96083049__96090445","5",96083049,96090445,3,"HELA"
"ERR1201433","13__96515883__96515968","13",96515883,96515968,2,"HELA"
"ERR1201433","2__96550088__96553745","2",96550088,96553745,1,"HELA"
"ERR1201433","2__97808500__97867967","2",97808500,97867967,1,"HELA"
"ERR1201433","2__97862330__97870000","2",97862330,97870000,3,"HELA"
"ERR1201433","12__100433374__100466591","12",100433374,100466591,2,"HELA"
"ERR1201433","10__101937890__101939004","10",101937890,101939004,2,"HELA"
"ERR1201433","9__103070782__103072661","9",103070782,103072661,1,"HELA"
"ERR1201433","12__112130501__112130700","12",112130501,112130700,3,"HELA"
"ERR1201433","12__113705648__113707650","12",113705648,113707650,3,"HELA"
"ERR1201433","11__120276827__120278532","11",120276827,120278532,2,"HELA"
"ERR1201433","11__129979324__130003623","11",129979324,130003623,1,"HELA"
"ERR1201433","9__138773479__138774924","9",138773479,138774924,2,"HELA"
"ERR1201433","8__141840571__141889736","8",141840571,141889736,2,"HELA"
"ERR1201433","8__141874411__141900868","8",141874411,141900868,2,"HELA"
"ERR1201433","5__142416761__142437312","5",142416761,142437312,3,"HELA"
"ERR1201433","1__145295423__145299939","1",145295423,145299939,1,"HELA"
"ERR1201433","1__145298155__145303982","1",145298155,145303982,2,"HELA"
"ERR1201433","1__145362097__145366230","1",145362097,145366230,2,"HELA"
"ERR1201433","1__145323654__145366999","1",145323654,145366999,1,"HELA"
"ERR1201433","1__146401671__146406601","1",146401671,146406601,1,"HELA"
"ERR1201433","3__149613260__149629870","3",149613260,149629870,1,"HELA"
"ERR1201433","1__155348072__155349907","1",155348072,155349907,1,"HELA"
"ERR1201433","7__156758964__156759786","7",156758964,156759786,2,"HELA"
"ERR1201433","5__179044052__179044111","5",179044052,179044111,2,"HELA"
"ERR1201433","1__179306972__179310445","1",179306972,179310445,1,"HELA"
"ERR1201433","3__190321917__190326970","3",190321917,190326970,3,"HELA"
"ERR1201434","14__31813102__31844174","14",31813102,31844174,8,"HELA"
"ERR1201434","17__53478830__53481229","17",53478830,53481229,3,"HELA"
"ERR1201434","2__58449077__58459247","2",58449077,58459247,5,"HELA"
"ERR1201434","11__62638217__62639141","11",62638217,62639141,1,"HELA"
"ERR1201434","15__73995113__73996338","15",73995113,73996338,5,"HELA"
"ERR1201434","16__90229005__90230362","16",90229005,90230362,4,"HELA"
"ERR1201434","2__96557580__96568706","2",96557580,96568706,1,"HELA"
"ERR1201434","2__97808377__97851247","2",97808377,97851247,5,"HELA"
"ERR1201434","2__97847458__97873576","2",97847458,97873576,2,"HELA"
"ERR1201434","9__102722199__102722437","9",102722199,102722437,6,"HELA"
"ERR1201434","12__121220458__121248689","12",121220458,121248689,7,"HELA"
"ERR1201434","9__125617463__125622410","9",125617463,125622410,4,"HELA"
"ERR1201434","5__142779221__142780417","5",142779221,142780417,1,"HELA"
"ERR1201434","6__170162525__170168267","6",170162525,170168267,1,"HELA"
"ERR1201439","11__131467__134796","11",131467,134796,12,"HELA"
"ERR1201439","10__225934__267296","10",225934,267296,1,"HELA"
"ERR1201439","6__345854__348841","6",345854,348841,1,"HELA"
"ERR1201439","16__705773__705889","16",705773,705889,1,"HELA"
"ERR1201439","9__710804__713464","9",710804,713464,1,"HELA"
"ERR1201439","1__871152__874792","1",871152,874792,1,"HELA"
"ERR1201439","5__881222__889881","5",881222,889881,1,"HELA"
"ERR1201439","11__1000432__1003804","11",1000432,1003804,1,"HELA"
"ERR1201439","12__1136914__1137738","12",1136914,1137738,3,"HELA"
"ERR1201439","17__1264386__1265302","17",1264386,1265302,2,"HELA"
"ERR1201439","19__1356323__1373159","19",1356323,1373159,1,"HELA"
"ERR1201439","17__1451590__1456443","17",1451590,1456443,2,"HELA"
"ERR1201439","17__1540003__1540356","17",1540003,1540356,2,"HELA"
"ERR1201439","1__1747195__1749314","1",1747195,1749314,2,"HELA"
"ERR1201439","16__2489354__2489827","16",2489354,2489827,1,"HELA"
"ERR1201439","7__2584543__2587112","7",2584543,2587112,1,"HELA"
"ERR1201439","9__2820018__2838517","9",2820018,2838517,1,"HELA"
"ERR1201439","11__2976974__3000467","11",2976974,3000467,1,"HELA"
"ERR1201439","11__2985910__3000467","11",2985910,3000467,3,"HELA"
"ERR1201439","4__3088666__3101121","4",3088666,3101121,1,"HELA"
"ERR1201439","9__3248032__3293258","9",3248032,3293258,2,"HELA"
"ERR1201439","2__3391391__3405664","2",3391391,3405664,2,"HELA"
"ERR1201439","19__3660964__3661999","19",3660964,3661999,2,"HELA"
"ERR1201439","11__3789811__3789974","11",3789811,3789974,1,"HELA"
"ERR1201439","11__3789811__3797251","11",3789811,3797251,2,"HELA"
"ERR1201439","11__3794862__3797251","11",3794862,3797251,4,"HELA"
"ERR1201439","16__3860604__3901010","16",3860604,3901010,2,"HELA"
"ERR1201439","16__4311780__4312702","16",4311780,4312702,1,"HELA"
"ERR1201439","19__4405909__4409756","19",4405909,4409756,2,"HELA"
"ERR1201439","3__4452549__4461830","3",4452549,4461830,2,"HELA"
"ERR1201439","19__4702039__4702728","19",4702039,4702728,1,"HELA"
"ERR1201439","19__4941540__4941943","19",4941540,4941943,2,"HELA"
"ERR1201439","5__5441225__5476192","5",5441225,5476192,1,"HELA"
"ERR1201439","10__5944983__5951257","10",5944983,5951257,1,"HELA"
"ERR1201439","1__6007164__6012896","1",6007164,6012896,1,"HELA"
"ERR1201439","7__6461358__6464466","7",6461358,6464466,1,"HELA"
"ERR1201439","7__6472468__6476164","7",6472468,6476164,1,"HELA"
"ERR1201439","9__6493826__6499931","9",6493826,6499931,2,"HELA"
